#{"t_start": 1768207755.4770799, "env_id": "highway-v0"}
r,l,t
28.186302,40,22944.199317
29.469155,40,22963.367149
30.123819,40,22991.160776
30.10559,40,23010.597755
32.345134,40,23030.667592
31.35021,40,23050.264813
29.834349,40,23069.246742
31.602466,40,23089.52056
32.149068,40,23109.169307
31.626301,40,23128.744972
29.497064,40,23148.042753
27.750789,40,23168.203632
29.053639,40,23192.220208
28.560534,40,23215.538254
29.678969,40,23238.48986
28.8857,40,23261.713635
30.286114,40,23284.294311
30.641577,40,23307.260061
29.576214,40,23329.908958
30.892398,40,23352.214728
29.920634,40,23375.011374
27.815916,40,23398.546375
29.43454,40,23422.023263
29.617637,40,23444.689372
30.043846,40,23467.284684
31.79294,40,23490.336692
30.156311,40,23513.317641
28.607938,40,23536.020246
28.339435,40,23558.730995
29.051431,40,23581.627483
32.690755,40,23604.237495
31.001039,40,23627.012974
28.684928,40,23650.032837
29.530379,40,23672.482259
28.509637,40,23695.343476
31.10136,40,23718.520885
32.670417,40,23741.457065
30.516646,40,23764.819367
29.649168,40,23787.755443
31.210296,40,23810.480537
28.402907,40,23833.11593
24.561153,34,23852.476205
31.468277,40,23875.418757
2.95874,4,23877.731884
30.351031,40,23900.564444
30.185991,40,23923.018373
28.675452,40,23945.849261
30.618238,40,23968.438974
28.850452,40,23990.98162
30.090685,40,24013.130965
28.94119,40,24035.783378
18.77223,25,24049.736665
28.932407,40,24072.115409
1.876237,3,24073.783961
29.62682,40,24096.15946
3.528375,5,24098.969555
29.313438,40,24121.232409
29.718436,40,24154.195569
30.185217,40,24176.831138
29.246474,40,24199.602776
31.622604,40,24221.906415
31.310522,40,24244.25218
30.208214,40,24266.628361
7.753083,10,24272.311494
31.711325,40,24295.23333
30.07177,40,24317.462485
29.338053,40,24340.176918
29.996441,40,24363.332381
31.178408,40,24386.02108
30.71188,40,24408.119818
32.290019,40,24430.342826
30.237744,40,24453.612254
29.709403,40,24476.547061
28.515127,40,24499.001315
30.409839,40,24521.793139
30.038699,40,24544.843127
30.36238,40,24567.510055
29.198532,40,24590.222398
31.962555,40,24612.913316
31.448015,40,24635.737023
29.814259,40,24658.888325
31.842226,40,24681.201285
31.947674,40,24701.886454
29.781141,40,24721.228712
31.371595,40,24740.681414
31.475075,40,24760.179936
29.894125,40,24779.47597
31.18922,40,24799.138929
29.909182,40,24818.845878
31.266741,40,24838.408245
30.189452,40,24858.08939
30.965627,40,24877.255048
32.583851,40,24896.436305
31.28848,40,24915.432131
30.170129,40,24934.408769
29.712902,40,24953.492779
30.354595,40,24972.85985
31.334866,40,24992.03525
31.031836,40,25012.199619
31.239425,40,25031.27668
31.961753,40,25050.81529
29.419206,40,25069.925797
29.287992,40,25089.258887
29.688567,40,25108.362084
28.916647,40,25127.429742
28.562769,40,25146.891306
31.684286,40,25166.130559
31.223288,40,25185.336084
30.394123,40,25204.814624
30.777172,40,25233.372199
30.777305,40,25253.025196
30.237892,40,25272.729464
29.832151,40,25292.472066
29.70998,40,25318.184064
30.798332,40,25344.38496
30.655434,40,25370.331802
30.577743,40,25394.816168
30.274427,40,25419.092372
12.716309,16,25428.550802
30.746726,40,25452.016461
31.076198,40,25475.918823
32.473584,40,25499.416618
29.121933,40,25522.711756
29.061037,40,25545.755232
29.358071,40,25569.016515
31.69587,40,25593.117073
31.858529,40,25616.550791
28.911765,40,25639.422076
31.47918,40,25662.846853
31.433233,40,25686.118101
31.115795,40,25709.052306
31.232623,40,25731.872596
29.652119,40,25754.86545
29.737844,40,25778.159017
32.267586,40,25800.765581
30.240068,40,25823.741237
30.472203,40,25846.943702
31.548226,40,25870.068518
