#{"t_start": 1768207755.475855, "env_id": "highway-v0"}
r,l,t
11.077911,12,5.770414
5.23642,7,9.095603
22.0,40,28.140932
18.396109,20,37.728103
0.95125,2,38.682496
5.61992,7,42.058789
26.761269,40,61.196665
3.539869,5,63.539733
12.573816,15,70.636428
28.756121,40,89.709889
29.514419,37,107.315363
31.819228,39,125.746345
16.986835,23,136.617181
27.993571,40,155.61147
9.829365,11,160.881708
1.94108,3,162.282133
28.777562,37,179.92968
5.878762,8,183.774351
27.750315,40,202.900508
17.487387,21,212.936151
1.902317,3,214.380806
30.448531,40,233.436904
5.2,6,236.323724
1.269607,2,237.285121
32.361754,40,256.388824
9.664894,12,262.163072
3.600483,5,264.540224
28.400211,40,283.531646
28.220191,40,302.452538
5.605164,7,305.848399
23.385475,31,320.594437
4.066189,5,322.942614
29.171224,36,340.153139
29.735128,40,359.262561
13.453475,16,366.927574
8.505649,11,372.21016
13.459281,17,380.290913
28.670365,40,399.204733
11.228186,13,405.391049
16.01736,20,414.958655
22.765478,26,427.271847
20.275698,25,439.027743
2.029835,3,440.48139
29.302337,40,459.283257
8.778486,11,464.577505
27.850182,40,483.580877
28.486005,40,502.434902
17.72549,23,513.359877
4.374312,6,516.226147
30.412552,40,535.27268
7.386172,9,539.548039
26.989505,40,558.609795
2.333333,3,560.013302
29.912201,40,578.969635
17.068161,22,589.435418
28.471815,40,608.499558
29.558549,40,627.677585
16.028043,18,636.264011
14.097825,17,644.349658
14.661867,18,652.82575
10.77272,12,658.502141
25.557505,32,673.710773
3.279358,5,676.069918
5.704128,7,679.451485
17.454863,22,689.967736
3.800704,5,692.330062
31.3836,40,711.404497
11.920997,14,718.108776
10.644798,12,723.843203
28.153353,34,739.853059
11.292424,16,747.505681
31.13502,40,766.412311
29.226637,40,785.445761
9.876055,12,791.272941
6.742241,10,795.993627
23.475791,26,808.363112
5.814695,8,812.149566
10.340164,13,818.279929
7.090737,9,822.503182
10.675951,13,828.764531
9.939396,12,834.438652
4.792176,7,837.842964
25.195994,33,853.463228
10.255921,12,859.198424
28.775417,40,878.156738
5.396312,7,881.497379
8.222625,11,886.661844
30.288929,40,905.721336
5.075434,6,908.58803
8.082536,10,913.373196
8.100132,9,917.664826
3.742948,5,920.043895
9.074021,11,925.33018
28.193378,40,944.38708
4.905721,6,947.27299
6.888889,8,951.053774
27.02964,35,967.73029
5.744371,7,971.056816
28.417204,40,996.905593
31.924851,40,1015.801233
27.337091,40,1034.783496
3.393764,5,1037.184979
20.300665,28,1050.545135
32.548111,40,1069.589767
27.609306,40,1088.633373
29.806921,40,1107.495024
30.254462,40,1126.365633
23.721981,27,1139.098454
6.386253,9,1143.401499
7.91758,10,1148.192631
30.37272,40,1167.108319
31.492667,40,1186.166525
9.580558,11,1191.425995
2.255955,3,1192.889178
29.827681,40,1211.968221
9.702224,12,1217.712795
28.337011,40,1236.756761
15.940374,18,1245.303371
12.321854,14,1251.832034
2.014142,3,1253.265266
29.480207,40,1272.36872
2.824593,4,1274.337482
25.674982,40,1293.341859
26.625864,36,1310.362312
28.842761,40,1329.511243
28.598739,40,1348.437964
29.37616,40,1367.244241
28.682854,40,1386.261374
30.904291,40,1405.150246
29.453057,40,1424.14062
29.940114,40,1443.279698
9.462713,12,1449.060795
31.136565,40,1468.235228
6.723163,9,1472.474106
30.044569,40,1491.599135
13.246064,18,1500.15424
31.870152,40,1519.227192
28.522222,40,1538.313024
9.377913,13,1544.524589
27.567958,40,1563.586058
8.891423,11,1568.809954
2.61492,4,1570.726118
14.499659,18,1579.375488
27.52727,40,1598.407539
9.445965,11,1603.592976
10.986489,15,1610.655881
31.831061,40,1629.727289
29.999514,40,1648.701562
30.399634,40,1667.782888
10.220698,12,1673.48775
10.567444,15,1680.613231
29.272516,40,1699.504288
28.725769,40,1718.456206
23.878739,40,1737.30035
16.230402,22,1747.874177
16.119846,20,1757.396791
21.692945,27,1770.235188
30.059835,40,1789.084068
8.351667,11,1794.296725
29.792647,40,1813.29407
28.311888,40,1832.170689
5.539108,7,1835.463258
29.12537,40,1854.410682
30.149229,40,1873.436613
20.704127,22,1883.789259
27.72547,40,1902.803718
29.043295,40,1921.761287
23.540807,32,1937.025662
27.910647,40,1963.139693
28.15642,40,1982.061467
36.277869,40,2001.191009
30.075965,40,2020.225007
33.280413,40,2039.32205
30.948219,40,2058.574094
29.515318,40,2077.686725
29.835305,40,2096.802248
30.907755,40,2115.599017
30.536486,40,2134.591336
29.157781,40,2153.515695
29.544456,40,2172.475552
32.269575,40,2191.371419
30.362991,40,2210.334563
28.479254,40,2229.712527
29.836272,40,2248.840455
2.060372,3,2250.313735
29.458877,40,2269.325556
28.401803,40,2288.390779
27.93228,40,2307.356326
30.674248,40,2326.267458
28.882042,40,2345.406306
10.301437,13,2351.605987
30.119242,40,2370.598529
27.865577,40,2389.405714
28.463957,40,2408.370741
29.582306,40,2427.341539
29.91611,40,2446.274591
28.040169,40,2465.125272
27.767572,40,2484.060314
22.930515,32,2499.250306
30.613467,40,2518.299098
28.643294,40,2537.294585
32.041541,40,2556.162934
29.229597,40,2574.993867
31.043354,40,2593.939539
26.862443,40,2612.804512
33.093218,40,2631.852972
31.194644,40,2650.865864
29.78921,40,2669.743892
17.041111,23,2680.617451
29.097769,40,2699.311387
