#{"t_start": 1767896040.988998, "env_id": "highway-v0"}
r,l,t
29.426012,40,5605.560689
31.710693,40,5623.814925
31.835527,40,5642.103076
30.416518,40,5660.554287
32.21343,40,5678.90454
29.468041,40,5697.305721
30.136229,40,5715.604614
29.164177,40,5734.060587
32.182849,40,5752.436447
27.91916,40,5770.719254
30.178361,40,5789.128543
31.586097,40,5807.462785
29.680654,40,5825.758396
28.654951,40,5844.07081
29.345988,40,5862.354789
28.388427,40,5880.887356
30.292601,40,5899.357931
27.675882,40,5917.930037
29.162137,40,5940.459235
29.112739,40,5958.813784
29.348082,40,5977.121472
28.315898,40,5995.406436
29.255693,40,6013.705786
27.852185,40,6032.130099
29.012377,40,6050.522748
2.682509,4,6052.358143
33.536782,40,6070.834971
29.358863,40,6089.205057
28.529826,40,6107.797273
30.815304,40,6126.093094
29.54933,40,6144.698415
27.613283,40,6162.925912
29.084492,40,6181.230199
30.790232,40,6199.477752
29.489929,40,6217.818045
29.874866,40,6236.146773
29.830643,40,6254.699259
31.949407,40,6273.185
32.082119,40,6291.813555
29.286077,40,6310.087013
28.328082,40,6328.527867
30.991058,40,6346.833176
29.021493,40,6365.146545
28.460605,40,6383.577477
28.696868,40,6402.04749
27.419251,40,6420.608396
31.529466,40,6439.083953
31.474107,40,6457.552544
32.34072,40,6475.894217
30.622329,40,6494.351157
29.034789,40,6512.764572
28.931888,40,6531.272856
29.722836,40,6549.836421
31.630529,40,6568.357237
29.32345,40,6586.969291
31.312393,40,6604.852475
31.156456,40,6622.597824
29.703615,40,6640.414999
30.636904,40,6658.212903
28.078402,40,6675.92405
30.442748,40,6693.670194
31.113149,40,6711.355275
29.271557,40,6729.649855
29.468495,40,6748.227149
29.900785,40,6766.400944
31.570374,40,6784.253842
31.713337,40,6802.429074
27.772463,40,6821.774164
32.029056,40,6840.009681
31.606446,40,6861.120071
28.871105,40,6884.232693
30.234281,40,6902.345896
27.795421,40,6920.389392
30.070889,40,6938.562641
3.987897,6,6941.344723
30.142159,40,6960.499551
30.27011,40,6978.932034
28.274412,40,6997.145907
28.829451,40,7015.314626
29.713598,40,7033.539478
29.701683,40,7052.043871
32.051071,40,7070.056546
31.52098,40,7088.268693
31.002475,40,7106.242736
29.328995,40,7124.275915
29.332521,40,7142.334522
8.78424,13,7148.195749
32.133242,40,7166.232669
31.936448,40,7184.221949
28.625058,40,7202.349946
31.873836,40,7220.395499
28.643194,40,7238.41576
29.737663,40,7256.3626
28.57145,40,7274.370648
30.239311,40,7292.44455
32.133415,40,7310.498551
28.472712,40,7328.614458
30.896452,40,7346.599744
29.756297,40,7365.942907
29.908331,40,7384.914985
29.746892,40,7402.988602
32.141973,40,7421.802549
30.049816,40,7440.258583
30.695802,40,7459.121755
31.167688,40,7478.391647
29.52792,40,7500.889196
31.379384,40,7522.183195
31.019512,40,7543.900996
5.745801,8,7548.412691
29.758008,40,7571.335067
30.572685,40,7593.639421
29.1045,40,7615.67402
30.330695,40,7637.595644
3.092453,5,7640.475832
29.370124,40,7662.649703
31.927827,40,7684.522664
4.237627,6,7687.797891
28.603422,40,7709.541634
28.278627,40,7731.875398
30.319897,40,7754.68168
31.266186,40,7777.102702
30.477858,40,7798.851485
29.753069,40,7820.440501
29.069799,40,7842.942851
30.265872,40,7864.888317
30.424927,40,7892.959011
30.025121,40,7914.967607
30.673777,40,7936.912805
32.064775,40,7959.550742
28.774036,40,7981.84351
32.523211,40,8004.05088
28.851057,40,8026.321901
29.790913,40,8048.670764
30.045928,40,8070.81666
31.521052,40,8092.64286
31.182298,40,8114.323731
28.443512,40,8136.258333
29.360754,40,8158.477789
28.365557,40,8180.164071
31.450806,40,8202.045826
29.894865,40,8224.01272
27.768874,40,8243.550793
9.429394,13,8249.786788
29.605519,40,8268.437168
25.122963,32,8283.0093
31.008635,40,8301.160897
30.972252,40,8319.122422
31.248635,40,8337.217174
30.577323,40,8355.299071
31.336387,40,8373.578626
30.625347,40,8391.726797
29.587436,40,8409.759066
28.150291,40,8427.649203
31.461828,40,8445.84117
29.859229,40,8463.913817
30.448806,40,8481.972217
30.264855,40,8499.966727
28.98536,40,8518.221751
30.310268,40,8536.347723
30.965187,40,8554.572362
29.622628,40,8572.961474
3.730479,5,8575.328137
28.166888,40,8593.799786
28.575556,40,8612.825201
28.809016,40,8631.365294
29.459123,40,8650.37485
29.723587,40,8669.223906
30.916246,40,8687.708
28.792148,40,8706.313745
30.288586,40,8729.18053
31.058101,40,8752.21073
31.21191,40,8774.828967
2.954394,4,8777.12551
30.52214,40,8799.319367
28.672635,40,8821.57508
31.496606,40,8844.422148
30.399061,40,8866.815146
29.464826,40,8888.87081
31.065266,40,8911.840686
30.256259,40,8940.358312
30.715531,40,8962.781239
29.972503,40,8985.715763
28.643235,40,9008.181428
30.098494,40,9030.838953
30.174237,40,9052.907345
2.900329,4,9055.15742
31.112605,40,9077.032046
31.146309,40,9099.222473
28.833841,40,9121.470381
30.988168,40,9143.441061
29.768573,40,9165.922541
30.25887,40,9188.268717
3.347975,5,9190.988445
31.258704,40,9212.772435
29.198393,40,9234.469104
29.896697,40,9256.40944
30.078995,40,9278.660183
28.735997,40,9300.73377
28.581196,40,9322.468365
31.134208,40,9344.183574
29.599813,40,9366.212406
31.347527,40,9388.235889
31.648061,40,9410.498324
30.857608,40,9432.252448
28.853835,40,9453.990913
28.16048,40,9475.969345
29.0664,40,9498.650166
29.301259,40,9520.300612
30.397885,40,9542.751301
31.645797,40,9565.165035
29.800597,40,9587.246422
29.080276,40,9609.410989
29.095362,40,9631.43699
29.347663,40,9653.39226
30.428019,40,9675.12288
30.831035,40,9697.295645
31.40653,40,9719.557837
31.552024,40,9741.128207
31.438266,40,9762.642949
32.433105,40,9784.255463
30.657811,40,9806.177676
30.999382,40,9827.916862
1.730213,3,9829.605753
31.683145,40,9851.716026
31.024564,40,9873.536131
28.942114,40,9895.238222
29.860556,40,9917.075943
29.755833,40,9939.049055
31.191799,40,9960.414552
31.30291,40,9982.086389
29.230516,40,10004.304173
28.476596,40,10026.587131
30.374426,40,10048.571407
31.018662,40,10077.770496
28.550652,40,10100.199198
28.884853,40,10122.401745
28.595893,40,10144.607892
29.944767,40,10167.071016
31.89854,40,10188.977038
30.304155,40,10210.752694
31.120918,40,10232.741583
31.879998,40,10254.830668
29.891299,40,10276.43069
13.7886,18,10286.345789
31.359168,40,10308.518524
29.836989,40,10330.505261
28.946206,40,10352.59639
10.568794,14,10360.373256
28.898845,40,10382.857701
28.815773,40,10404.934023
30.237343,40,10426.410336
30.870604,40,10448.449659
30.373331,40,10470.14857
29.155369,40,10491.916235
31.760059,40,10513.954611
29.487028,40,10536.345065
29.477142,40,10558.390011
28.473057,40,10580.11678
29.867722,40,10602.256458
29.051604,40,10624.202186
28.489349,40,10645.929555
31.819665,40,10667.79331
33.11213,40,10689.887356
29.304241,40,10711.536943
29.982955,40,10733.307018
31.175722,40,10755.548122
29.6851,40,10777.551095
29.753668,40,10795.956079
28.458102,40,10814.863933
28.229937,40,10833.140024
28.449197,40,10851.202701
30.124845,40,10869.275181
29.729845,40,10887.283235
29.536082,40,10905.796751
27.393335,40,10924.78302
30.216096,40,10943.062052
29.661494,40,10961.258782
30.772367,40,10979.464888
29.42926,40,10997.578638
30.632175,40,11015.727076
28.293329,40,11033.935118
30.590151,40,11052.014363
31.023025,40,11070.157417
32.911023,40,11088.3863
31.489835,40,11106.477707
31.465604,40,11129.238459
30.579891,40,11147.338952
31.312505,40,11166.38714
32.073438,40,11184.520936
31.998649,40,11202.678817
29.781464,40,11221.241465
31.954558,40,11239.170527
30.470993,40,11257.152309
30.362462,40,11275.208263
31.676077,40,11293.562406
29.353118,40,11311.661427
29.678266,40,11329.999314
31.591724,40,11348.503414
30.430844,40,11367.517888
30.619574,40,11389.164027
30.132167,40,11410.955371
29.697224,40,11432.52299
31.016471,40,11454.333703
30.435829,40,11475.981201
29.105752,40,11497.36054
29.267623,40,11518.816396
28.69606,40,11540.247646
28.45179,40,11561.891602
29.048716,40,11583.292222
27.918515,40,11604.963501
31.571631,40,11626.512443
29.126732,40,11648.295893
30.568137,40,11669.884991
31.953229,40,11691.412137
29.476006,40,11712.652305
29.09365,40,11734.320679
30.707531,40,11755.985214
28.205542,40,11777.844405
30.391435,40,11799.704458
28.875498,40,11820.900169
29.471552,40,11842.09395
29.871331,40,11863.396811
30.495219,40,11884.849188
32.104599,40,11906.010765
28.639318,40,11927.288187
29.274872,40,11948.844734
29.633015,40,11970.361182
31.737588,40,11992.175577
29.949536,40,12013.518775
30.90037,40,12034.727203
28.89732,40,12056.255363
30.990509,40,12077.51679
28.025656,40,12098.726378
7.089402,9,12103.588546
29.888618,40,12124.627333
28.679945,40,12146.249898
28.392802,40,12167.521191
29.599888,40,12194.45184
29.43649,40,12215.64097
28.931131,40,12237.035092
31.803926,40,12258.893738
30.262741,40,12279.992029
31.821527,40,12301.118055
29.966991,40,12322.538459
29.26174,40,12343.906919
31.460312,40,12365.26044
29.468564,40,12386.582499
28.437216,40,12407.824119
30.347293,40,12429.054609
31.909389,40,12450.750199
29.200522,40,12472.260729
21.65546,30,12488.061162
30.606576,40,12508.989077
30.853766,40,12530.558145
32.301979,40,12551.994634
31.088659,40,12573.148278
28.763524,40,12594.279145
13.421967,19,12604.383181
28.979291,40,12625.729431
29.220694,40,12647.296322
30.336748,40,12668.601066
29.29648,40,12689.925486
30.283429,40,12711.546112
25.49725,36,12730.815735
30.98724,40,12752.253777
2.688194,4,12754.418466
28.777162,40,12775.944996
31.100552,40,12797.227238
31.344164,40,12818.588179
30.178926,40,12839.800684
28.719871,40,12861.016499
28.483232,40,12882.363954
32.885477,40,12903.775647
28.867058,40,12925.257095
29.339164,40,12946.228107
30.518172,40,12967.573755
29.238143,40,12988.896401
30.111782,40,13010.013721
30.252499,40,13031.368156
30.919536,40,13052.473742
29.153825,40,13073.84694
31.414499,40,13095.242723
29.655069,40,13116.479523
27.877338,40,13137.598624
29.420386,40,13158.644806
29.343076,40,13179.856147
29.690461,40,13201.001712
30.014314,40,13222.154839
28.952702,40,13243.221983
2.614937,4,13245.360871
29.522598,40,13266.624479
31.19267,40,13293.764168
30.003844,40,13314.804642
27.867736,40,13336.030995
28.590116,40,13357.105854
30.372497,40,13378.038627
27.963397,40,13399.554391
30.212716,40,13420.42821
31.418656,40,13438.438189
30.850413,40,13456.879646
28.549113,40,13475.11786
30.083288,40,13492.90489
29.873948,40,13511.275684
31.154019,40,13529.454773
31.602356,40,13547.653676
29.531936,40,13565.969467
31.937899,40,13584.144216
28.32859,40,13602.400683
30.07439,40,13620.631063
32.540438,40,13638.871089
30.381686,40,13657.119837
32.011302,40,13675.266234
30.52088,40,13693.4212
29.951267,40,13711.539612
28.593202,40,13729.929978
28.514615,40,13748.235861
1.963513,3,13749.618592
27.888784,40,13767.921654
30.030389,40,13786.153853
29.335184,40,13804.356336
31.056015,40,13822.377968
31.561093,40,13840.660611
28.29157,40,13858.788359
28.455912,40,13877.01773
30.601735,40,13895.153265
30.382083,40,13913.38235
29.492093,40,13931.634651
29.588469,40,13949.870275
29.284493,40,13967.999578
32.195121,40,13986.169136
29.97938,40,14004.361032
30.683826,40,14022.432898
28.71532,40,14040.529854
30.194114,40,14058.669641
31.25173,40,14076.945486
30.816635,40,14095.040737
31.175207,40,14113.260941
30.30621,40,14131.52444
29.76238,40,14149.679073
31.274473,40,14167.806721
28.491942,40,14185.900829
28.569462,40,14203.932663
30.120321,40,14221.971524
30.714308,40,14244.122145
29.144398,40,14262.260725
31.279612,40,14280.579138
31.548937,40,14298.768926
30.848991,40,14317.008111
30.038521,40,14335.135274
29.180456,40,14353.190101
30.791397,40,14371.230386
28.983332,40,14389.488364
30.220591,40,14407.709594
30.737786,40,14426.010528
30.169055,40,14444.20745
28.213194,40,14462.318372
29.726706,40,14480.49037
31.202841,40,14498.64206
28.909439,40,14516.702233
29.429419,40,14534.886896
31.440129,40,14553.068766
31.540921,40,14571.318403
31.101956,40,14589.619126
32.181452,40,14607.818538
31.411913,40,14626.092226
29.123513,40,14644.232583
30.768719,40,14662.320603
29.24381,40,14680.499871
30.057443,40,14698.538273
29.263179,40,14716.61112
29.900621,40,14734.839955
28.140123,40,14753.11338
29.797296,40,14771.48384
30.468471,40,14789.924976
30.663863,40,14808.028836
31.07709,40,14826.224264
28.164041,40,14844.452043
29.018968,40,14862.522975
28.832961,40,14880.76758
30.26225,40,14898.961942
28.777411,40,14917.247979
31.285371,40,14935.513248
29.451006,40,14953.631979
29.987916,40,14972.21397
31.110656,40,14991.674413
30.853956,40,15011.22273
27.785364,40,15030.588726
32.408901,40,15049.2374
31.172511,40,15070.099863
29.831062,40,15089.158943
31.867385,40,15108.362089
28.872263,40,15128.453257
30.633546,40,15147.556624
31.408772,40,15165.988925
29.79426,40,15188.869368
32.671173,40,15207.038238
29.165346,40,15225.86005
29.176837,40,15244.276839
30.577427,40,15262.695639
32.139611,40,15280.996595
30.462946,40,15299.238479
30.446398,40,15317.359326
29.096051,40,15335.557424
31.6403,40,15353.767862
31.586965,40,15371.94369
30.013135,40,15390.780159
30.482431,40,15410.223058
29.175468,40,15429.135569
28.982937,40,15448.033883
28.935041,40,15466.874916
31.161602,40,15485.865924
31.835376,40,15504.737617
29.996553,40,15523.80203
27.27217,40,15542.733286
31.494518,40,15561.889454
30.152053,40,15580.744603
32.178377,40,15599.571244
0.906582,2,15600.541737
29.861774,40,15619.306555
28.471098,40,15638.123691
30.204769,40,15656.808558
29.292563,40,15675.421897
29.182224,40,15694.34786
28.414172,40,15713.134655
30.816466,40,15731.614361
31.41418,40,15750.31342
28.941779,40,15768.800773
30.380791,40,15791.891779
30.051126,40,15815.218631
31.070704,40,15837.998431
32.312598,40,15860.409315
31.691947,40,15882.52373
30.420747,40,15904.538753
28.588595,40,15926.92189
29.064679,40,15949.019549
30.661409,40,15971.160707
31.989826,40,15993.585056
30.756805,40,16015.906671
28.8811,40,16038.029421
31.322487,40,16060.225161
30.625027,40,16082.491478
31.863587,40,16104.4305
31.104554,40,16126.393748
31.187062,40,16148.027231
30.808199,40,16169.837711
30.254179,40,16192.017922
28.049306,40,16213.974844
31.291066,40,16241.802814
29.386042,40,16263.606672
28.910391,40,16285.723724
29.472422,40,16308.330641
32.157458,40,16330.384219
31.2076,40,16351.943747
29.230234,40,16373.835704
28.989948,40,16395.690044
29.753896,40,16417.591681
31.345383,40,16439.714252
30.425283,40,16461.614877
32.040491,40,16483.940478
30.53771,40,16506.303306
31.026107,40,16528.404716
1.733187,3,16530.093986
29.506823,40,16551.966461
2.669055,4,16554.138307
31.081117,40,16576.40883
29.002657,40,16598.385148
28.721858,40,16620.241223
31.582656,40,16642.15502
29.218886,40,16664.553272
29.998848,40,16686.596989
29.952132,40,16708.233109
30.407778,40,16730.429727
29.713068,40,16752.173251
28.109304,40,16774.352003
29.414212,40,16796.39151
29.261265,40,16818.148305
31.251715,40,16840.084962
29.632993,40,16862.870763
28.863731,40,16884.899807
30.947693,40,16906.857376
28.661711,40,16929.245628
31.266512,40,16948.753695
29.908063,40,16967.146842
30.872162,40,16985.309688
28.556985,40,17004.547581
29.337834,40,17023.309372
29.797025,40,17041.68609
29.570183,40,17059.843083
5.078384,8,17063.505136
28.973691,40,17081.75127
30.966089,40,17099.875735
31.084954,40,17118.371256
31.343291,40,17137.062676
28.972771,40,17155.820951
30.873513,40,17174.497177
29.203029,40,17193.055646
29.463012,40,17214.943205
31.068131,40,17237.300864
30.371596,40,17259.547467
29.399645,40,17281.958537
30.795111,40,17310.619464
30.693885,40,17332.974704
1.066667,2,17334.122825
30.764549,40,17355.810767
30.960653,40,17377.744394
28.792685,40,17399.489383
28.652439,40,17421.536701
29.172799,40,17443.342372
30.063045,40,17465.774931
32.590569,40,17488.016258
22.437893,27,17502.742336
2.617106,4,17504.976284
29.865025,40,17527.266634
30.562081,40,17548.999039
27.488813,40,17570.6669
29.740957,40,17592.737908
31.546497,40,17614.54869
31.635579,40,17636.414434
30.232792,40,17658.183323
28.370014,39,17679.877976
29.708345,40,17701.496324
31.71473,40,17723.114679
29.841079,40,17744.697237
4.6471,6,17748.039474
30.970419,40,17770.765923
30.352404,40,17792.533966
30.06821,40,17814.760733
29.474335,40,17836.401918
30.158591,40,17857.969464
31.122322,40,17879.532924
29.653234,40,17901.292772
32.113753,40,17923.001313
29.845963,40,17944.512295
29.985071,40,17966.385333
27.923278,40,17987.881024
32.164131,40,18009.980453
30.03498,40,18032.108014
32.293422,40,18053.794435
29.657894,40,18075.486418
29.224267,40,18097.063253
29.640748,40,18118.582463
30.802788,40,18140.432426
29.710776,40,18161.994951
28.72707,40,18183.835916
30.132055,40,18205.521382
7.842265,10,18211.028548
29.624386,40,18232.840667
31.094547,40,18254.530457
30.751317,40,18276.296525
31.763865,40,18298.439046
28.239318,40,18320.49806
29.466601,40,18342.257877
31.484911,40,18364.395787
28.080631,40,18386.135848
29.26601,40,18407.986583
29.497438,40,18435.639131
31.146625,40,18457.403306
32.147137,40,18479.544527
28.324972,40,18501.462657
26.524989,36,18521.176545
29.684352,40,18543.327427
31.646798,40,18565.379419
31.467385,40,18587.350835
30.657368,40,18609.062442
30.078224,40,18630.829942
31.630851,40,18652.851251
1.738298,3,18654.496589
31.562666,40,18676.607504
29.739725,40,18698.86749
29.755609,40,18720.762699
30.789248,40,18742.369503
27.943824,40,18764.724686
30.782177,40,18786.69178
29.757516,40,18808.821958
28.82744,40,18831.004393
31.525048,40,18853.147248
29.141968,40,18875.355481
30.496903,40,18897.074721
28.684467,40,18918.487638
30.240843,40,18940.405252
32.094012,40,18962.431054
30.996971,40,18984.436889
31.107266,40,19006.302006
30.808528,40,19028.197104
29.495583,40,19049.948825
31.225826,40,19071.706532
31.709535,40,19093.673371
29.62793,40,19115.612443
30.245858,40,19137.310008
30.811606,40,19159.078028
28.547637,40,19179.366313
28.035414,40,19197.449302
28.558667,40,19215.607929
29.703175,40,19234.139566
29.907636,40,19253.326283
30.350589,40,19273.514209
31.158749,40,19291.567316
29.349072,40,19309.538828
