#{"t_start": 1767896040.9978817, "env_id": "highway-v0"}
r,l,t
28.616618,40,5592.738209
29.359447,40,5611.053629
30.11666,40,5629.352857
30.339479,40,5647.653102
32.430487,40,5666.030868
29.182647,40,5684.431378
31.249529,40,5702.814413
29.9971,40,5721.126898
30.425639,40,5739.556803
31.029386,40,5757.873559
30.953827,40,5776.22345
27.235678,40,5794.623292
29.133199,40,5812.974983
30.174873,40,5831.264535
29.208466,40,5849.543215
29.313481,40,5867.912971
29.848586,40,5886.504273
29.647526,40,5904.9271
28.85793,40,5927.548997
31.498438,40,5945.907405
31.401127,40,5964.283738
27.144655,40,5982.608757
29.894617,40,6000.854282
28.670887,40,6019.246063
28.226864,40,6037.626087
30.716802,40,6056.109841
31.712735,40,6074.473046
28.884075,40,6092.983453
28.159712,40,6111.453897
31.568155,40,6129.769861
28.866887,40,6148.374451
28.858881,40,6166.628381
29.284897,40,6184.855911
31.04251,40,6203.163334
28.51845,40,6221.472236
29.49562,40,6239.859916
30.385934,40,6258.480145
30.038627,40,6276.858809
28.22493,40,6295.431098
29.593161,40,6313.774993
28.970977,40,6332.18954
31.154512,40,6350.527689
29.357551,40,6368.812373
29.078938,40,6387.303524
29.738401,40,6405.807197
30.240346,40,6424.252851
32.784416,40,6442.758563
30.528037,40,6461.21662
31.1693,40,6479.574007
29.707497,40,6498.033101
28.529494,40,6516.52005
30.638822,40,6534.964957
31.816735,40,6553.471853
30.691354,40,6572.245551
28.752545,40,6590.537107
29.367589,40,6608.405156
27.867958,40,6626.152591
31.791929,40,6643.990414
30.098874,40,6661.772139
32.870149,40,6679.461831
29.368502,40,6697.210525
27.766181,40,6714.93144
29.492664,40,6733.529846
28.864313,40,6751.89274
28.62428,40,6770.007547
28.397751,40,6787.832572
28.009275,40,6806.032925
29.947814,40,6825.414914
31.051031,40,6844.980567
29.528934,40,6864.945279
30.51706,40,6887.863517
32.625415,40,6905.976973
28.122394,40,6923.977098
28.585117,40,6942.31761
29.24057,40,6961.422853
29.401179,40,6979.861746
32.481076,40,6998.046613
27.920202,40,7016.215696
31.541856,40,7034.481343
30.293803,40,7052.971586
30.776959,40,7070.972156
30.845211,40,7089.181297
29.792896,40,7107.155448
30.973198,40,7125.177053
30.995828,40,7143.242352
31.343618,40,7161.244228
30.218954,40,7179.232244
2.417226,4,7181.058028
30.281408,40,7199.162685
6.304685,9,7203.261877
28.595226,40,7221.319397
29.729885,40,7239.327555
28.405456,40,7257.282842
31.895591,40,7275.28644
30.582926,40,7293.371991
30.796509,40,7311.411727
31.09906,40,7329.52062
30.625614,40,7347.705604
29.765176,40,7366.915434
30.14226,40,7385.821507
30.243159,40,7403.894709
31.302806,40,7422.775695
29.306043,40,7441.222399
25.834892,36,7458.144848
30.155696,40,7477.308116
28.735057,40,7499.691917
31.643682,40,7521.19073
31.64865,40,7542.73646
28.586038,40,7565.111967
30.559658,40,7588.006239
31.472992,40,7610.13896
29.132323,40,7632.041737
30.12226,40,7654.41374
28.98855,40,7676.306604
25.873954,33,7694.297267
30.742778,40,7716.114175
30.881395,40,7738.562454
29.200339,40,7761.321837
32.029059,40,7783.57995
28.283409,40,7805.379771
28.88832,40,7827.261966
28.884045,40,7849.667774
29.602588,40,7871.513412
29.376338,40,7899.633419
30.343448,40,7921.46945
31.889471,40,7943.641843
28.964675,40,7966.325556
29.846551,40,7988.48431
6.643031,10,7994.147925
31.270189,40,8016.470475
28.720822,40,8038.461109
29.757844,40,8060.949786
8.139944,11,8066.985394
30.96356,40,8088.843993
29.852929,40,8110.70011
28.833995,40,8132.34747
28.965056,40,8154.571683
28.473374,40,8176.309325
28.870568,40,8198.1694
30.403398,40,8220.124161
31.727459,40,8240.29651
29.034267,40,8259.273693
30.295614,40,8277.575868
29.26922,40,8295.739811
30.049231,40,8313.745135
30.588669,40,8331.741
28.8657,40,8349.848449
30.699883,40,8368.116741
2.558398,4,8369.931009
28.931602,40,8388.037692
33.188866,40,8406.109074
30.761966,40,8424.073962
30.931904,40,8442.180778
30.871228,40,8460.311149
30.525475,40,8478.261815
28.587756,40,8496.354752
21.120067,30,8509.962452
10.298424,14,8516.380369
29.762437,40,8534.524222
30.901603,40,8552.742461
28.096422,40,8570.911482
30.479884,40,8589.600932
31.226946,40,8608.460784
31.054308,40,8627.170719
29.039158,40,8646.035297
32.597193,40,8665.001665
30.067423,39,8683.09991
12.192953,16,8690.491958
30.701256,40,8709.490181
32.961733,40,8732.650166
29.249292,40,8755.674478
30.943386,40,8778.247889
30.761847,40,8800.436931
31.672655,40,8822.748635
30.398292,40,8845.619067
28.554851,40,8867.932535
30.039822,40,8890.02557
31.700703,40,8912.955441
30.880993,40,8941.536765
29.80396,40,8963.971359
28.547519,40,8986.866762
31.210859,40,9009.34062
29.052136,40,9032.00645
30.312181,40,9054.045671
28.48177,40,9075.987743
31.763653,40,9098.070711
22.092207,30,9114.840771
32.256957,40,9136.772228
29.56139,40,9159.195611
30.136605,40,9181.604194
31.104395,40,9203.540194
29.274883,40,9225.229397
29.527589,40,9246.976618
28.352572,40,9269.205037
29.277849,40,9291.347207
32.624349,40,9313.086062
30.018704,40,9334.892536
31.346865,40,9356.717312
25.669478,34,9375.534364
30.924549,40,9397.302033
2.043026,3,9399.007629
28.705593,40,9421.28125
2.600542,4,9423.418021
30.529175,40,9445.236639
31.104722,40,9467.320481
28.950545,40,9489.630363
29.577051,40,9511.581919
30.769297,40,9533.77054
29.526161,40,9556.122662
30.329384,40,9578.527696
32.058419,40,9600.465515
28.899177,40,9622.804274
30.234334,40,9644.648003
31.257951,40,9666.403589
30.871263,40,9688.395412
30.776873,40,9710.659415
31.240815,40,9732.484299
28.72547,40,9753.893635
29.093336,40,9775.703184
31.434722,40,9797.510886
29.377481,40,9819.057145
29.978643,40,9841.183069
30.806509,40,9863.295026
12.35378,17,9872.427599
30.734697,40,9894.153268
30.775193,40,9915.91189
30.389183,40,9937.944053
29.63915,40,9959.296282
30.817314,40,9980.933537
29.584458,40,10003.146416
30.911901,40,10025.497106
28.823408,40,10047.427655
29.743851,40,10076.640902
28.403785,40,10098.973947
28.746413,40,10121.247971
28.363372,40,10143.480406
31.717516,40,10165.922078
29.862491,40,10187.863483
28.941515,40,10209.651525
1.279328,2,10210.743156
31.132634,40,10232.722592
29.748618,40,10254.836699
1.761167,3,10256.509952
31.015943,40,10278.117182
29.140262,40,10300.199368
29.625127,40,10322.283181
29.557287,40,10344.129871
28.893085,40,10366.632881
29.087379,40,10388.755248
29.943493,40,10410.776294
30.338693,40,10432.433285
31.409377,40,10454.374046
30.449929,40,10476.289477
30.424797,40,10498.168536
29.126966,40,10520.023608
29.958523,40,10542.354147
30.750044,40,10564.433516
28.116692,40,10586.23041
29.978147,40,10608.223279
29.937585,40,10630.203588
29.46605,40,10652.054653
31.880814,40,10673.752235
29.417642,40,10695.829253
3.485796,5,10698.522111
30.121437,40,10720.222815
31.310089,40,10742.139724
30.360597,40,10764.271416
30.677917,40,10785.050325
27.700913,40,10803.618806
31.946625,40,10822.192468
6.156527,9,10826.303335
29.024536,40,10844.392649
30.253517,40,10862.477346
29.568671,40,10880.505652
30.368352,40,10898.615104
29.338115,40,10917.713822
32.212582,40,10936.248061
30.574049,40,10954.384808
28.773139,40,10972.666209
31.002445,40,10990.807177
28.799052,40,11008.94986
28.621623,40,11027.094646
29.199213,40,11045.239029
28.82265,40,11063.305238
2.279157,4,11065.14855
31.354612,40,11083.337157
29.384533,40,11101.481161
29.042026,40,11119.605726
29.172978,40,11142.3278
30.630603,40,11161.366115
31.729266,40,11179.569237
31.862309,40,11197.68052
28.116893,40,11216.151985
31.178455,40,11234.222656
31.448208,40,11252.172324
31.501048,40,11270.225379
28.242475,40,11288.558254
30.950211,40,11306.686089
28.861097,40,11324.922165
31.316441,40,11343.334972
32.6781,40,11362.072331
30.632643,40,11383.208117
30.115249,40,11404.866286
31.26453,40,11426.576238
30.883639,40,11448.149206
24.650552,33,11466.347291
29.909885,40,11487.704236
28.823899,40,11509.102621
31.224765,40,11530.586263
29.311078,40,11552.15416
31.558612,40,11573.59768
30.668461,40,11595.2559
31.008477,40,11616.805828
27.689939,40,11638.326721
31.732924,40,11660.202989
29.285663,40,11681.832833
0.936658,2,11682.918818
27.670222,40,11704.162726
30.464126,40,11725.577798
28.335904,40,11747.322735
30.271414,40,11769.077478
30.539428,40,11790.897097
29.667684,40,11812.423509
29.515372,40,11833.595956
29.585302,40,11854.861544
2.54907,4,11856.963398
31.36636,40,11878.415793
30.062142,40,11899.659928
30.552147,40,11920.872785
30.486197,40,11942.425931
30.721527,40,11963.698765
30.449211,40,11985.604136
30.461786,40,12007.084341
29.020768,40,12028.249806
31.829438,40,12049.802922
5.106214,8,12054.062879
30.503856,40,12075.40074
