#{"t_start": 1767896040.997722, "env_id": "highway-v0"}
r,l,t
5.643341,7,1798.699831
28.469964,40,1816.389985
27.818557,40,1834.113532
3.035337,4,1835.907287
26.849689,40,1857.804415
25.637917,31,1871.682422
31.367915,40,1889.862263
32.565239,40,1908.11996
30.421149,40,1926.362733
29.32413,40,1944.548994
32.15071,40,1962.739401
29.358832,40,1981.019694
28.394489,40,1999.328943
1.854666,3,2000.717372
30.503915,40,2019.064807
29.25143,40,2037.154567
31.420753,40,2055.494791
28.302851,40,2073.851537
30.673158,40,2092.240527
32.374465,40,2110.605192
29.360245,40,2128.822246
27.882824,40,2146.915451
30.094559,40,2165.215915
30.073302,40,2183.66788
31.269999,40,2202.741478
11.813757,15,2209.699745
26.817506,40,2230.244537
29.086286,37,2248.925902
28.304698,40,2268.384449
5.599147,8,2272.010731
3.661021,5,2274.344461
15.336457,20,2283.461726
29.454559,40,2301.816767
30.38178,40,2319.874585
30.548085,40,2338.07866
28.955618,40,2357.089228
28.810051,35,2373.614558
28.557175,40,2393.090368
8.583172,11,2398.201054
30.038668,40,2416.877305
27.191458,40,2435.014621
26.843641,40,2453.159364
27.601791,40,2471.364518
30.491113,40,2490.391385
28.052656,40,2509.316745
20.220331,23,2519.909033
31.000898,40,2538.211234
6.061894,7,2541.506423
29.644766,40,2560.585814
27.103328,40,2579.20092
28.901396,40,2597.720521
8.2836,10,2602.353511
29.889585,40,2620.835035
28.916934,40,2641.995538
29.926954,40,2664.541477
32.787144,40,2686.041627
27.585794,40,2707.643555
15.521909,20,2718.457397
29.890299,40,2739.779592
13.048755,15,2747.966258
29.74444,40,2770.079129
31.765048,40,2791.469253
28.444444,40,2813.393615
29.585053,40,2841.747835
28.557422,40,2863.656918
30.184235,40,2885.392365
32.017897,40,2907.324796
28.14353,40,2928.741215
30.012001,40,2950.214294
31.825232,40,2971.897402
30.834328,40,2993.785372
28.444444,40,3015.405074
29.817164,40,3036.864993
28.650177,40,3058.565808
29.368873,40,3080.289308
27.352402,40,3101.392842
30.122681,40,3122.88203
30.576417,40,3144.971075
28.616254,40,3166.754436
32.973971,40,3188.118647
27.555556,40,3209.77315
29.408405,40,3231.426022
28.244269,40,3253.366482
27.305806,40,3274.888785
29.515066,40,3296.127167
27.174424,40,3317.648052
28.642986,40,3339.01748
29.206109,40,3360.462188
27.710977,40,3381.770312
29.917052,40,3402.879481
29.197447,40,3424.451325
32.467284,40,3446.088608
5.354277,7,3449.835062
26.70054,40,3471.115448
3.436959,5,3473.733648
29.368405,40,3495.045674
30.182687,40,3517.17011
29.034781,40,3538.587585
30.470114,40,3560.080603
30.857662,40,3581.506315
32.610611,40,3603.425059
30.937881,40,3624.496252
28.865941,40,3645.937517
30.467448,40,3667.835885
27.75488,40,3689.585131
27.724194,40,3711.479011
27.555556,40,3732.969722
28.096507,40,3753.832171
3.100797,4,3755.954042
29.28999,40,3777.343644
28.962436,40,3798.869451
30.841491,40,3820.16989
27.721199,40,3842.059646
28.602566,40,3863.669767
28.305938,40,3885.152306
28.833029,40,3906.097568
27.896976,40,3927.525998
29.533318,40,3954.945967
29.233087,40,3976.231676
29.110001,40,3997.264159
1.736037,3,3998.867488
30.382036,40,4019.944138
32.230122,40,4041.394794
29.697563,40,4062.628829
30.302517,40,4083.660885
31.309395,40,4105.060407
30.072723,40,4126.689841
2.479759,4,4128.848229
1.848928,3,4130.515324
30.822255,40,4151.973317
29.856793,40,4172.716915
29.08821,40,4193.782666
30.444741,40,4215.279052
29.104254,40,4236.720604
30.486092,40,4258.111255
30.273541,40,4279.477276
31.18353,40,4300.432391
27.428426,40,4321.545
30.534372,40,4343.206709
4.400519,6,4346.436337
29.233146,40,4367.592202
30.750747,40,4388.632664
31.052384,40,4411.737837
29.116299,40,4437.307685
29.620531,40,4460.810452
30.081054,40,4483.979972
29.801554,40,4506.307309
13.50652,18,4516.578187
4.987403,7,4520.838513
29.880044,40,4542.931043
30.778829,40,4563.051617
31.148768,40,4583.253443
28.012859,40,4601.812669
29.80341,40,4620.545328
28.912697,40,4638.93447
30.313627,40,4657.260352
31.943674,40,4675.643862
29.383971,40,4693.847358
30.195179,40,4712.326507
32.256473,40,4730.699418
29.069909,40,4749.202286
28.253074,40,4767.819416
30.309833,40,4786.19247
29.432213,40,4804.675948
29.069916,40,4823.083115
29.693573,40,4841.431107
32.977572,40,4859.951691
30.204826,40,4878.810813
29.920203,40,4897.847501
30.640924,40,4916.879369
30.127062,40,4935.202106
3.363001,5,4937.509764
28.70115,40,4955.8386
27.647512,40,4974.25928
28.546213,40,4996.662577
30.067708,40,5015.066396
29.168801,40,5033.459411
29.347729,40,5051.916061
29.116714,40,5070.226004
28.756723,40,5088.738044
29.543181,40,5107.068711
29.363619,40,5125.418859
29.373124,40,5143.839854
29.825276,40,5162.403747
27.970913,40,5180.797247
31.936483,40,5199.206684
27.983467,40,5217.670365
31.061121,40,5236.07392
27.374073,40,5254.528743
27.95741,40,5272.864397
28.833727,40,5291.474776
30.01187,40,5310.065383
32.121695,40,5328.348086
29.0339,40,5346.726143
32.070497,40,5365.069843
31.214155,40,5383.406413
29.812357,40,5401.735947
31.692939,40,5419.98859
30.01297,40,5438.37003
31.280539,40,5456.695307
31.290657,40,5475.087784
28.176956,40,5493.278942
26.981008,40,5511.449079
29.095304,40,5529.90016
29.478461,40,5548.212467
28.144125,40,5566.628832
29.290274,40,5584.887848
28.291006,40,5603.262889
29.18608,40,5621.539337
28.808928,40,5639.809422
30.201755,40,5658.233045
29.602393,40,5676.590477
30.255055,40,5694.977443
31.286538,40,5713.30373
28.96273,40,5731.706867
31.825323,40,5750.160505
29.12682,40,5768.432793
28.382188,40,5786.78525
31.615702,40,5805.144845
29.779689,40,5823.452995
30.982108,40,5841.771445
30.978742,40,5860.07855
30.22638,40,5878.535676
29.917338,40,5897.027917
31.192674,40,5915.589674
31.802212,40,5938.158756
27.931334,40,5956.471171
28.313869,40,5974.842142
29.062041,40,5993.116554
29.04619,40,6011.382365
31.098312,40,6029.834491
29.579865,40,6048.238412
28.589438,40,6066.711314
27.906402,36,6083.262381
27.479929,40,6101.860544
30.706367,40,6120.123883
28.260672,40,6138.525774
29.911378,40,6157.007677
27.886561,40,6175.342648
29.548694,40,6193.523653
30.358846,40,6211.850266
3.079683,5,6214.17075
29.406946,40,6232.483135
28.838762,40,6250.97236
29.78947,40,6269.500168
33.185767,40,6288.128959
28.630504,40,6306.400667
30.426199,40,6324.849639
30.633882,40,6343.168594
28.037943,40,6361.523849
29.185519,40,6379.883854
29.437067,40,6398.370258
29.109436,40,6416.910509
27.783716,40,6435.381862
29.615515,40,6453.869936
30.525311,40,6472.200211
3.927547,5,6474.493687
28.501904,40,6492.962789
29.030473,40,6511.370611
32.008273,40,6529.868689
29.678689,40,6548.408375
31.304131,40,6566.879931
27.753878,40,6585.598022
28.54817,40,6603.489635
31.040479,40,6621.251724
30.648789,40,6639.062625
30.854305,40,6656.861787
30.999623,40,6674.557715
31.312205,40,6692.312117
31.610515,40,6710.005995
30.174654,40,6728.079908
27.706778,40,6746.81517
32.489936,40,6765.013364
32.905485,40,6782.904077
30.769399,40,6801.054087
31.372954,40,6820.266516
31.317422,40,6838.522166
29.178594,40,6859.587139
28.587607,40,6882.845995
30.109946,40,6900.969565
31.020821,40,6919.014676
30.146658,40,6937.159678
30.611913,40,6956.265462
28.742965,40,6974.862037
12.160583,17,6982.626219
31.199391,40,7000.763664
33.457727,40,7018.935332
4.15227,7,7022.105521
29.882561,40,7040.667351
28.080792,40,7058.778896
29.199809,40,7076.893589
18.159671,24,7087.795612
29.508306,40,7105.770512
29.609655,40,7123.819783
30.432846,40,7141.863421
31.249693,40,7159.889605
31.389619,40,7177.860859
28.589632,40,7195.977739
29.062659,40,7214.094832
28.685502,40,7232.095753
29.467166,40,7250.093744
31.031596,40,7268.111057
30.880298,40,7286.076947
10.136851,14,7292.423833
29.292979,40,7310.50141
28.833036,40,7328.594188
30.693149,40,7346.590193
29.49259,40,7365.9494
30.262043,40,7384.903484
32.422231,40,7402.979491
30.501511,40,7421.801672
29.59242,40,7440.26715
27.892471,40,7459.113496
28.035637,40,7478.383801
29.085813,40,7500.873565
30.215204,40,7522.174763
30.613689,40,7543.895058
31.793271,40,7566.324614
30.048064,40,7589.114119
28.991129,40,7611.288256
0.992787,2,7612.381638
32.105236,40,7634.266363
31.533362,40,7656.659805
30.267294,40,7678.511485
31.269888,40,7700.368517
31.049414,40,7722.266295
30.454563,40,7744.742623
32.103289,40,7767.518143
30.180472,40,7789.536358
30.894352,40,7811.250449
31.293402,40,7833.354122
30.807382,40,7855.67987
32.016977,40,7877.505147
29.165595,40,7905.681504
30.595931,40,7927.59792
29.983989,40,7949.83945
11.558014,16,7958.936091
29.100738,40,7981.256996
31.139462,40,8003.49211
30.513658,40,8025.760634
30.332121,39,8047.464525
30.230872,40,8069.726672
29.897737,40,8091.53213
30.525756,40,8113.335146
30.054202,40,8135.112429
31.151508,40,8157.341245
30.609246,40,8179.052019
30.360462,40,8200.93955
31.011144,40,8222.857127
28.675588,40,8242.602616
28.551492,40,8261.570941
32.147807,40,8279.837631
21.116016,30,8293.477999
28.773483,40,8311.476379
28.702504,40,8329.480176
29.273789,40,8347.587864
31.116702,40,8365.828825
28.266869,40,8383.972752
30.022393,40,8401.996488
29.547357,40,8420.049506
29.263222,40,8438.067746
28.382553,40,8456.219979
30.804499,40,8474.199897
29.884638,40,8492.299788
30.766892,40,8510.434767
29.929061,40,8528.657423
12.574145,18,8536.800885
29.926218,40,8555.026527
30.264176,40,8573.457164
27.461652,40,8591.950423
30.205626,40,8610.873476
31.956616,40,8629.489937
31.321094,40,8648.462296
31.612406,40,8667.3657
28.637394,40,8685.846318
30.226238,40,8704.469849
30.762908,40,8727.239824
29.434089,40,8749.942432
29.607788,40,8772.584232
30.116986,40,8794.873287
2.59546,4,8797.089292
32.384756,40,8819.215463
29.885815,40,8842.080954
30.960824,40,8864.539161
30.964471,40,8886.601203
31.159257,40,8909.627722
30.651279,40,8937.983843
1.834655,3,8939.743861
29.546767,40,8962.178593
29.205862,40,8985.116115
31.141772,40,9007.590855
30.344907,40,9030.251744
31.208344,40,9052.344445
30.11373,40,9074.332185
28.470957,40,9096.345071
30.512815,40,9118.704232
29.731317,40,9140.66048
31.529269,40,9163.100188
28.098546,40,9185.469355
28.479923,40,9207.451941
29.884744,40,9229.022058
30.024399,40,9250.897506
26.977028,35,9270.325912
30.622197,40,9292.473986
30.786193,40,9314.201076
29.785921,40,9336.009659
30.03421,40,9357.847244
31.503389,40,9380.080642
28.76998,40,9401.880832
31.504154,40,9423.970137
2.710053,4,9426.155761
29.572189,40,9447.935636
30.764263,40,9469.990121
28.451136,40,9492.424009
31.593607,40,9514.361814
29.306371,40,9536.600752
31.928589,40,9558.909682
30.341467,40,9581.236474
29.507469,40,9603.208659
30.478287,40,9625.551443
28.583272,40,9647.36396
29.743259,40,9669.083961
30.410713,40,9691.175047
29.971974,40,9713.528485
28.565263,40,9735.148703
32.460631,40,9756.617734
14.829499,21,9768.203982
33.008635,40,9789.762495
32.097098,40,9811.544273
28.743099,40,9833.451382
28.813723,40,9855.589009
28.654257,40,9877.2799
30.945838,40,9899.147925
29.315836,40,9920.947799
31.277487,40,9942.799313
29.749145,40,9964.278875
29.480889,40,9985.937994
29.061473,40,10008.226436
31.749678,40,10030.466897
29.459563,40,10052.491357
3.170493,5,10055.435472
29.975143,40,10084.425613
31.546074,40,10106.816607
30.168745,40,10128.897767
29.552801,40,10151.248462
28.545634,40,10173.681779
31.809487,40,10195.406413
29.559991,40,10217.31268
29.503646,40,10239.318056
29.551996,40,10261.24468
29.971662,40,10283.025509
29.115575,40,10305.209862
30.866435,40,10327.259803
29.014025,40,10349.266247
30.613915,40,10371.921875
30.004419,40,10393.741059
30.072784,40,10415.685921
31.441001,40,10437.42098
27.975207,40,10459.422999
30.310742,40,10481.183313
30.004101,40,10503.043865
32.259504,40,10525.072893
28.236712,40,10547.378604
28.577485,40,10569.241448
29.05698,40,10591.294231
29.540516,40,10613.13132
31.317491,40,10634.989343
29.34236,40,10656.983346
27.849463,40,10678.661574
31.21932,40,10700.691408
27.495979,40,10722.36066
31.865399,40,10744.422192
31.623665,40,10766.549802
29.251545,40,10786.88692
29.173387,40,10805.506273
29.112565,40,10824.032035
29.080491,40,10842.119575
29.972806,40,10860.173517
29.590664,40,10878.254609
29.731949,40,10896.340444
31.647268,40,10915.354219
29.463248,40,10933.965168
30.307761,40,10952.104496
31.585812,40,10970.401576
29.495534,40,10988.523741
4.533517,7,10991.72139
28.414015,40,11009.858469
30.559738,40,11028.015675
28.938401,40,11046.177186
30.202925,40,11064.236254
30.135885,40,11082.398906
32.207603,40,11100.569896
28.462778,40,11118.690854
29.456634,40,11141.409487
30.585008,40,11160.416781
28.916737,40,11178.64952
31.147359,40,11196.767713
28.278038,40,11215.245015
30.325958,40,11233.305913
29.827688,40,11251.271249
31.52986,40,11269.309814
28.180469,37,11286.265464
32.611587,40,11304.450965
29.5812,40,11322.661776
29.209761,40,11341.035967
29.854403,40,11359.672654
30.736294,40,11380.392678
29.240385,40,11402.076603
2.383879,4,11404.316334
30.515247,40,11426.010305
29.419912,40,11447.606988
29.560658,40,11469.541506
29.819275,40,11490.948486
30.330489,40,11512.311529
32.432571,40,11533.780308
32.132527,40,11555.402818
30.157632,40,11576.862698
31.351908,40,11598.467307
28.780553,40,11620.051074
32.186681,40,11641.65528
30.962257,40,11663.388752
28.751965,40,11685.029217
28.826288,40,11706.288449
28.577546,40,11727.777381
31.196006,40,11749.48204
29.640458,40,11771.218892
32.48635,40,11793.102787
32.082296,40,11814.537668
31.072629,40,11835.756163
14.301059,19,11845.8392
28.409169,40,11867.113148
30.26233,40,11888.679785
30.339925,40,11909.758705
32.621527,40,11931.037203
31.605672,40,11952.537619
28.150726,40,11974.193661
30.525069,40,11996.122703
30.356327,40,12017.198394
32.356925,40,12038.456136
4.025335,6,12041.696499
31.576322,40,12063.212567
31.778698,40,12084.39432
1.866667,3,12085.995501
29.268685,40,12107.299914
29.265988,40,12128.416477
28.599467,40,12149.937256
31.164356,40,12171.133177
27.558989,40,12198.103739
31.699179,40,12219.395417
29.578275,40,12240.84748
12.082495,18,12250.592678
28.521419,40,12272.070933
29.023965,40,12293.142684
31.060565,40,12314.426099
28.286068,40,12335.927288
33.251246,40,12357.181837
31.997657,40,12378.574622
30.37267,40,12399.874181
28.598444,40,12421.161374
29.841806,40,12442.782169
28.708319,40,12464.214897
29.183202,40,12485.414444
1.734278,3,12486.994281
29.842048,40,12507.926741
29.775605,40,12529.460705
31.131606,40,12550.892665
30.886344,40,12572.052655
30.854484,40,12593.186824
29.233851,40,12614.447154
30.173607,40,12636.073869
29.697336,40,12657.310361
30.024958,40,12678.637208
29.592941,40,12700.194496
28.842,40,12721.681199
28.89845,40,12743.081969
29.516913,40,12764.565259
28.124476,40,12786.033062
31.720601,40,12807.141387
31.644453,40,12828.677408
29.322383,40,12849.899555
29.005221,40,12871.218653
27.767957,40,12892.496213
28.795403,40,12913.950638
29.503011,40,12935.171329
29.550759,40,12956.295268
31.804527,40,12977.708868
31.460249,40,12999.013424
29.250474,40,13020.068012
29.611887,40,13041.316352
28.857483,40,13062.610712
29.968862,40,13084.193254
30.957939,40,13105.262643
28.652922,40,13126.598645
31.940371,40,13147.575346
30.435507,40,13168.729461
1.716602,3,13170.290536
31.678046,40,13191.416433
29.909944,40,13212.61777
31.961179,40,13233.834321
29.980827,40,13254.802237
31.704066,40,13276.164348
31.403095,40,13303.313361
32.619668,40,13324.329324
32.109533,40,13345.48138
31.18273,40,13366.571234
31.643052,40,13387.55198
30.471025,40,13409.169554
30.809153,40,13428.492523
29.074869,40,13446.522812
29.30702,40,13465.215388
31.242729,40,13483.14828
28.835858,40,13501.34667
30.1696,40,13519.497485
30.04913,40,13537.539635
30.807285,40,13555.893907
29.499635,40,13574.168994
32.137372,40,13592.366874
31.629765,40,13610.625626
30.91231,40,13628.804665
28.501017,40,13647.083613
29.401825,40,13665.273272
30.433794,40,13683.443841
28.73745,40,13701.543522
31.934492,40,13719.831183
30.803444,40,13738.105426
28.193608,40,13756.519496
30.497465,40,13774.785026
30.659208,40,13792.95647
25.263529,35,13808.904717
31.824027,40,13826.920408
31.992768,40,13845.164574
29.934688,40,13863.28925
29.681084,40,13881.516006
30.765015,40,13899.671003
26.757012,37,13916.611154
1.986808,3,13917.951772
30.70409,40,13936.159164
29.224731,40,13954.383277
30.786628,40,13972.529102
30.829463,40,13990.698401
30.788987,40,14008.819366
29.531364,40,14026.917103
29.816051,40,14045.096897
31.305563,40,14063.277762
4.628563,6,14066.047103
27.697013,40,14084.204388
30.90015,40,14102.311104
32.323767,40,14120.498957
30.248593,40,14138.738608
29.544986,40,14156.926525
29.301349,40,14175.046239
30.185053,40,14193.064793
28.646915,40,14211.200711
31.280247,40,14229.249228
30.004439,40,14251.375978
28.087014,40,14269.559886
29.338828,40,14287.844254
21.774541,27,14300.148339
22.742706,31,14314.249607
29.660452,40,14332.386516
29.168267,40,14350.424308
29.309856,40,14368.504616
30.971223,40,14386.72307
31.038336,40,14405.025121
32.39037,40,14423.27744
27.964598,40,14441.414363
1.163852,2,14442.357048
30.942822,40,14460.515189
31.789656,40,14478.68221
29.286157,40,14496.820562
30.815448,40,14514.861794
31.032523,40,14533.041379
30.126319,40,14551.232301
32.010967,40,14569.420287
30.898246,40,14587.732553
30.384744,40,14605.953213
29.915284,40,14624.210752
29.040204,40,14642.399722
29.803265,40,14660.470283
30.332106,40,14678.612911
30.117399,40,14696.697802
30.746566,40,14714.705799
29.989124,40,14732.995353
32.221142,40,14751.23161
28.790814,40,14769.600292
27.895239,40,14788.041721
29.948304,40,14806.180012
30.179113,40,14824.362993
30.204053,40,14842.593654
31.239076,40,14860.68635
30.472603,40,14878.932664
31.9013,40,14897.11233
31.041323,40,14915.416374
32.018069,40,14933.644374
29.479323,40,14951.783435
30.883268,40,14970.213291
28.699781,40,14989.716428
30.890607,40,15009.387241
29.573201,40,15028.726856
32.350272,40,15047.398864
30.2982,40,15067.998077
27.909369,40,15087.319551
29.9634,40,15106.163226
28.899833,40,15126.466728
28.978741,40,15145.676315
31.385109,40,15164.168408
30.623028,40,15182.185328
31.285705,40,15205.181568
30.102244,40,15223.9705
30.932109,40,15242.375048
30.398666,40,15260.743001
31.454947,40,15279.193635
30.042297,40,15297.375695
29.627471,40,15315.554149
31.315594,40,15333.738177
29.927502,40,15351.932687
30.238265,40,15370.0228
31.01737,40,15388.808895
30.769554,40,15408.280178
28.654461,40,15427.219515
28.71308,40,15446.11734
29.312408,40,15464.985173
31.201625,40,15483.968845
30.974079,40,15502.823958
29.99362,40,15521.854868
31.751534,40,15540.837384
30.375892,40,15559.971201
28.656395,40,15578.82792
31.118163,40,15597.664903
30.088403,40,15616.476119
28.546629,40,15635.276946
29.066594,40,15654.017108
29.789612,40,15672.612056
30.708553,40,15691.470929
28.019352,40,15710.215632
29.203622,40,15728.854329
28.696563,40,15747.460859
28.354222,40,15766.01603
29.313911,40,15788.389941
28.84311,40,15811.612412
31.423034,40,15834.664112
30.668344,40,15857.026907
29.598645,40,15879.253671
29.205511,40,15900.998769
30.313242,40,15923.673501
28.429071,40,15945.658729
30.156343,40,15967.893438
31.815014,40,15990.140387
30.013453,40,16012.492915
30.301442,40,16034.697179
31.892406,40,16056.832148
31.142691,40,16079.208273
31.501169,40,16101.214522
28.816849,40,16123.053126
30.14297,40,16144.690066
30.18434,40,16166.52677
31.506355,40,16188.617787
32.144281,40,16210.735997
28.827757,40,16238.513467
30.705387,40,16260.278482
31.845231,40,16282.377273
31.425493,40,16304.947072
31.148821,40,16327.106379
28.753851,40,16348.670243
31.642512,40,16370.559011
31.841641,40,16392.412145
32.19837,40,16414.322141
30.044642,40,16436.449288
33.405239,40,16458.235037
29.62969,40,16480.508637
31.299259,40,16502.995037
29.564877,40,16525.114883
27.783096,40,16546.998203
30.936807,40,16569.073854
28.924571,40,16591.282
30.716238,40,16613.033015
30.659695,40,16635.023492
31.730556,40,16657.207513
31.037046,40,16679.400197
29.203497,40,16701.058854
31.416878,40,16723.173224
31.719285,40,16745.121667
30.459119,40,16767.069176
28.973474,40,16789.276347
28.655058,40,16810.98253
30.847479,40,16833.030194
30.121556,40,16855.468997
30.840902,40,16877.643656
30.512785,40,16899.717994
32.00288,40,16921.733588
30.313403,40,16942.860099
29.780999,40,16961.1248
30.413518,40,16979.438091
29.737349,40,16998.329398
29.244772,40,17016.932874
32.236777,40,17035.764612
32.099492,40,17053.913195
28.895537,40,17072.210866
31.368139,40,17090.331089
31.785803,40,17108.665351
30.438195,40,17127.309141
30.163276,40,17145.906963
29.000094,40,17164.744665
23.355293,31,17179.120643
30.000995,40,17198.37122
29.950794,40,17220.706312
29.472123,40,17242.871908
28.478605,40,17265.107249
29.794655,40,17287.484424
28.957496,40,17316.15458
29.538496,40,17338.514686
31.227279,40,17360.373758
28.948334,40,17382.018085
22.955622,30,17398.369902
31.61003,40,17420.444729
29.707037,40,17442.205511
30.248172,40,17464.629801
30.409534,40,17486.888878
32.066498,40,17508.79384
31.429166,40,17530.974919
29.182481,40,17552.780997
31.26307,40,17574.470493
24.925526,33,17592.734469
30.802379,40,17614.534948
29.789495,40,17636.406435
31.397573,40,17658.167015
29.231655,40,17680.426243
31.516624,40,17702.042497
30.037309,40,17723.659015
31.147824,40,17745.241778
29.048519,40,17767.916201
31.696805,40,17789.731599
32.886194,40,17811.933957
31.509389,40,17833.690599
28.339875,40,17855.271638
29.823206,40,17876.821556
29.429314,40,17898.490571
29.375808,40,17920.233191
30.506418,40,17941.811984
30.762375,40,17963.613827
29.454843,40,17985.111814
28.993035,40,18007.173241
31.637184,40,18029.411732
29.270849,40,18051.027076
31.907597,40,18072.793864
29.290986,40,18094.345983
30.682534,40,18115.941463
27.888079,40,18137.767222
31.129125,40,18159.252146
29.787956,40,18181.144202
30.286265,40,18202.810053
31.434213,40,18224.646647
31.163642,40,18246.420145
30.867708,40,18268.20401
31.374309,40,18289.956508
28.167518,40,18312.391212
30.858175,40,18334.182143
32.090079,40,18355.920134
31.572394,40,18378.050934
29.004234,40,18399.879178
29.164774,40,18421.573793
28.336797,40,18449.194455
30.062518,40,18471.363225
29.284292,40,18493.24143
29.532108,40,18515.225626
29.040622,40,18537.185545
27.730718,40,18559.308802
31.475049,40,18581.411851
29.959526,40,18603.214825
28.54982,40,18624.710398
31.779781,40,18646.820054
28.142841,40,18668.779129
30.786348,40,18691.201974
30.081711,40,18713.148792
28.960416,40,18734.7559
29.570624,40,18756.796252
29.866919,40,18779.007493
32.251872,40,18800.970315
29.315625,40,18823.202067
31.663617,40,18845.485275
31.632453,40,18867.627956
30.894923,40,18889.523248
31.673457,40,18910.976248
30.21,40,18932.582218
30.949915,40,18954.871584
29.803647,40,18976.51807
31.48844,40,18998.523864
29.119774,40,19020.448147
31.186142,40,19042.352538
30.641904,40,19064.062429
30.802664,40,19086.070176
29.927225,40,19107.940881
31.661314,40,19129.766216
28.643555,40,19151.223919
30.781652,40,19173.043598
28.341074,40,19191.124285
30.216219,40,19209.210597
31.212985,40,19227.442583
31.219225,40,19246.678979
29.306454,40,19266.428343
29.804488,40,19285.27882
30.842454,40,19303.253953
31.463349,40,19321.261269
31.355032,40,19339.217547
29.768743,40,19357.210126
29.244825,40,19375.054876
33.168034,40,19393.006166
31.427898,40,19410.914569
31.796868,40,19428.70533
28.830535,40,19446.615327
29.870815,40,19464.439686
30.055655,40,19482.14642
29.152012,40,19504.395777
31.191103,40,19522.402112
30.712631,40,19540.359474
27.591334,40,19558.421329
31.342621,40,19577.15788
30.572674,40,19595.37501
29.149679,40,19614.014407
