#{"t_start": 1768143724.9752545, "env_id": "highway-v0"}
r,l,t
25.48907,29,1396.907795
27.555556,40,1416.213586
29.815291,40,1435.564164
27.671924,40,1455.401049
2.844565,4,1457.442082
4.905912,6,1460.382079
29.338695,40,1479.458102
27.437869,40,1498.627512
29.541916,40,1517.559069
25.403043,40,1536.313246
29.92983,40,1555.616151
29.334218,40,1575.076747
28.53737,35,1591.662457
4.835401,6,1594.449666
5.325653,7,1597.793977
31.541819,40,1616.483999
7.856597,10,1621.150961
29.334256,40,1639.980491
28.188914,40,1659.305784
1.15102,2,1660.272803
8.915128,12,1666.129495
29.578731,40,1685.602361
7.700058,9,1690.082524
2.765505,4,1692.033959
30.125058,40,1710.75293
14.852963,18,1719.197098
4.027619,5,1721.520921
27.149485,40,1740.274582
18.443162,22,1750.531661
31.585751,40,1769.662759
16.558121,22,1780.001228
7.177152,10,1784.72769
29.645843,40,1803.81647
26.803443,40,1822.564106
5.14667,7,1825.84265
2.528304,4,1827.71099
6.926225,10,1832.400346
29.129712,40,1851.097595
33.607809,40,1869.761159
22.355405,24,1880.952348
5.869018,7,1884.251589
30.95814,33,1899.609704
27.429589,35,1916.012165
7.063018,8,1919.769032
26.666667,40,1938.47577
30.193092,40,1964.110164
28.996347,40,1982.616138
27.860593,40,2001.362084
2.080976,3,2002.784775
2.656544,4,2004.716876
31.897144,40,2023.152308
1.921656,3,2024.56906
30.649925,40,2043.156359
29.290999,40,2061.99527
8.439445,11,2067.216712
31.176195,40,2085.907712
30.89371,40,2104.490783
30.960855,40,2123.073978
28.302525,40,2141.800526
28.94969,40,2160.491616
28.400541,37,2177.760644
28.808517,40,2196.379864
27.314549,33,2211.843049
30.810749,40,2230.65419
12.933543,14,2237.159516
31.016553,40,2255.988492
3.973811,5,2258.441208
28.168742,40,2277.217441
11.472558,13,2283.292022
31.92717,40,2301.886015
9.567391,11,2306.994272
27.606771,40,2325.645024
30.431423,40,2344.401231
27.493762,40,2363.297396
31.856977,40,2381.863182
30.364369,40,2400.688622
16.587262,21,2410.43433
29.310477,40,2428.932929
29.873618,40,2447.511697
29.365814,40,2466.129975
28.983106,40,2484.677081
27.528555,40,2503.304119
21.827986,26,2515.542731
29.621278,40,2534.255837
31.213738,40,2552.854142
30.48639,40,2571.558049
25.476897,33,2586.94765
28.636344,40,2605.638116
32.285079,40,2624.397803
6.631787,8,2628.085495
32.001941,40,2646.701285
30.286458,40,2665.292429
29.882595,40,2684.024243
29.509136,40,2702.584287
29.996181,40,2721.558866
32.920965,40,2740.588766
29.406226,40,2759.215508
8.3335,10,2763.853903
28.101592,40,2782.594487
31.60746,40,2801.396086
29.102979,40,2820.105494
32.300589,40,2838.90278
28.089932,40,2857.537699
7.787748,10,2862.268455
30.771279,40,2880.970698
30.489279,40,2899.632009
28.869529,40,2918.359977
27.625121,40,2944.358047
30.84031,40,2963.037339
31.71995,40,2981.714234
27.077397,40,3000.257457
28.444444,40,3019.009894
27.039619,40,3037.805485
29.7193,40,3056.450752
29.281764,40,3075.184257
32.430874,40,3094.011219
28.9195,40,3112.7483
5.292337,6,3115.565518
29.501803,40,3134.199282
32.107932,40,3152.805913
30.912763,40,3171.700342
3.590234,5,3174.014929
30.372846,40,3192.77794
31.493482,40,3211.572616
28.475333,40,3230.38103
30.006317,40,3249.206346
30.210681,40,3268.020228
33.248649,40,3286.777959
29.355592,40,3306.056434
30.218112,40,3325.02086
30.650857,40,3343.639024
31.368211,40,3362.254053
30.3102,40,3380.97896
31.040369,40,3399.729714
31.253811,40,3418.349086
29.588754,40,3436.930297
28.110028,40,3455.610376
29.420904,40,3474.369746
33.011139,40,3493.125643
30.747571,40,3511.957561
32.282184,40,3530.873673
28.798101,40,3550.121036
8.036591,9,3554.317277
4.879652,7,3557.619299
27.120518,40,3576.290123
7.206457,9,3580.509347
30.28579,40,3599.281765
28.025478,40,3617.983666
29.46387,40,3636.651108
29.08745,40,3655.300062
30.120688,40,3674.028395
30.03465,40,3692.810468
28.19465,40,3711.424378
30.449393,40,3730.002544
29.571386,40,3748.673323
29.48236,40,3767.373345
31.710371,40,3786.126254
2.680822,4,3788.039438
16.234689,20,3797.458788
30.533776,40,3816.122121
28.76988,40,3835.071331
28.630113,40,3853.810936
28.530398,40,3872.538241
28.01919,40,3898.337362
29.333333,40,3917.059636
31.306237,40,3935.922332
28.090128,40,3954.458956
31.754912,40,3973.080331
28.903706,40,3991.713199
29.908083,40,4010.35446
29.411027,40,4028.976529
29.399969,40,4047.739695
31.105829,40,4066.734679
30.618197,40,4085.304208
30.938016,40,4103.935571
31.017148,40,4122.78941
27.851178,40,4141.404775
11.744752,13,4147.435988
31.471321,40,4166.039299
31.511583,40,4184.818863
28.131324,40,4203.473332
30.97386,40,4222.091395
29.955905,40,4240.674465
31.67872,40,4259.341371
30.623254,40,4277.99419
28.694726,40,4296.646182
32.160239,40,4315.35173
29.695941,40,4334.14682
29.946005,40,4352.944467
30.236469,40,4371.578415
31.750419,40,4390.144149
28.878563,40,4409.019052
30.780711,40,4427.768453
28.095123,40,4446.472749
30.110886,40,4465.142677
29.891048,40,4483.810324
30.476418,40,4502.594877
29.597238,40,4521.215833
29.665435,40,4539.947106
30.451932,40,4558.6836
30.893275,40,4577.350374
29.266392,40,4595.894106
29.847636,40,4614.550276
28.549895,40,4633.323941
28.904898,40,4651.964561
27.840142,40,4670.644632
29.006649,40,4689.288626
29.213028,40,4708.121332
28.615222,40,4726.7031
31.419091,40,4745.391801
30.42317,40,4764.194277
28.837092,40,4782.727627
27.688793,40,4801.290606
31.793151,40,4820.007
29.091688,40,4838.652958
30.781148,40,4864.366052
29.948146,40,4882.851639
32.655972,40,4901.529126
28.942416,40,4920.243302
30.395672,40,4938.865889
30.705229,40,4957.561596
29.255723,40,4976.314979
29.559563,40,4994.984309
31.909333,40,5013.692542
31.898582,40,5032.337976
28.337785,40,5050.997839
28.846707,40,5069.663871
30.422996,40,5088.457487
31.059338,40,5107.149296
28.415823,40,5125.948403
31.433603,40,5144.645312
29.467579,40,5163.288007
16.3197,20,5172.656276
30.124114,40,5191.413712
29.344285,40,5210.176157
27.909953,40,5229.059835
7.433135,11,5234.230049
30.148488,40,5252.769995
29.240832,40,5271.530737
30.614529,40,5290.261356
30.68573,40,5308.933057
28.246998,40,5327.768854
30.390489,40,5346.499799
28.266411,40,5365.178322
30.617638,40,5384.007491
32.902569,40,5402.585679
29.319276,40,5421.163288
28.971342,40,5439.746179
32.980565,40,5458.435479
28.352009,40,5477.04126
30.607291,40,5495.754938
28.693125,40,5514.53321
31.429347,40,5533.192218
30.035351,40,5551.835458
28.951599,40,5570.434082
30.241482,40,5589.058365
29.608217,40,5607.728429
30.424085,40,5626.490012
28.391229,40,5645.115221
1.677169,3,5646.540814
29.657959,40,5665.175371
32.113152,40,5683.746759
28.510206,40,5702.414235
30.481831,40,5721.089394
30.287577,40,5739.821763
32.966611,40,5758.440327
32.147184,40,5777.18315
28.112335,40,5795.800808
31.234625,40,5814.413763
29.803564,40,5840.319915
29.493445,40,5859.146694
30.800562,40,5877.809314
28.689739,40,5896.398274
30.186683,40,5914.854999
29.560189,40,5933.371688
28.200668,40,5952.070271
28.611472,40,5970.817122
30.568534,40,5989.617397
31.028016,40,6008.225066
30.762242,40,6026.997828
29.450069,40,6045.721189
31.959658,40,6064.425871
30.202485,40,6083.26925
30.666868,40,6101.904816
28.641973,40,6120.635228
28.952077,40,6139.276497
31.786213,40,6158.005676
29.418724,40,6176.815149
26.696212,40,6195.584062
28.867047,40,6214.302313
30.257249,40,6233.12766
31.377964,40,6251.837828
31.166962,40,6270.617595
30.298996,40,6289.25405
29.880969,40,6307.849905
31.047559,40,6326.609744
28.629204,40,6345.222217
30.177965,40,6363.915295
28.52351,40,6382.53462
29.868847,40,6401.153552
31.398007,40,6419.93174
29.49762,40,6438.654256
29.993766,40,6457.507121
31.879842,40,6476.188636
30.225974,40,6494.899987
31.698054,40,6513.634009
28.676901,40,6532.361405
29.046501,40,6551.042372
29.268461,40,6569.85663
28.239332,40,6588.530677
29.173668,40,6607.244323
29.220621,40,6625.873068
29.818307,40,6644.513903
30.966259,40,6663.093014
30.994213,40,6681.637714
31.258412,40,6700.29544
29.358994,40,6719.048717
28.51282,40,6737.641373
30.491129,40,6756.436951
30.04609,40,6775.169431
28.116071,40,6800.853881
30.029991,40,6819.685905
30.409695,40,6838.57462
30.17328,40,6857.212224
31.080478,40,6875.76599
30.277233,40,6894.292392
29.108041,40,6913.016627
29.641132,40,6931.669627
29.24821,40,6950.422226
30.165731,40,6969.029456
31.767745,40,6987.662802
31.180586,40,7006.42486
28.146563,40,7024.91193
29.255511,40,7043.548492
31.360379,40,7062.163712
30.891523,40,7080.659544
30.295643,40,7099.490682
29.506979,40,7118.212138
30.78409,40,7137.32661
28.961157,40,7156.184662
29.350383,40,7174.904838
27.780081,40,7193.534317
31.870212,40,7212.157994
28.828254,40,7230.909641
28.926438,40,7249.627934
31.087761,40,7268.283242
29.548181,40,7286.944685
30.458788,40,7305.568198
30.159735,40,7324.261109
29.942572,40,7343.021478
31.314845,40,7361.668552
29.43906,40,7380.431182
29.643992,40,7399.101599
28.863443,40,7417.9613
28.757956,40,7436.641463
28.764727,40,7455.247791
30.538494,40,7473.983252
30.830986,40,7492.668523
30.732076,40,7511.391997
31.11251,40,7530.111845
31.767902,40,7548.798172
31.043084,40,7567.340006
30.712305,40,7586.104625
28.517255,40,7604.776098
23.964117,34,7620.687423
30.154948,40,7639.448528
30.558262,40,7658.172525
30.704137,40,7676.812723
30.355144,40,7695.496935
30.649356,40,7714.152727
31.10254,40,7732.792941
30.216241,40,7758.694955
29.644568,40,7777.261825
30.468547,40,7796.001777
31.944257,40,7814.613974
29.940434,40,7833.344236
30.780819,40,7852.087677
29.363856,40,7870.774602
29.898624,40,7889.482054
31.230083,40,7908.184632
28.859989,40,7926.812641
28.998162,40,7945.547777
30.180608,40,7964.21673
31.216123,40,7982.808786
30.486086,40,8001.335877
29.299709,40,8019.932486
30.669008,40,8038.532955
30.192476,40,8057.161005
31.241528,40,8075.703583
29.722637,40,8094.29011
31.635559,40,8112.990673
29.859476,40,8131.679208
29.354171,40,8150.301419
30.625996,40,8169.0521
29.146748,40,8187.704412
30.720758,40,8206.299769
29.531533,40,8225.144698
29.049234,40,8243.691992
27.653569,40,8262.350586
30.497443,40,8280.941341
28.269413,40,8299.57722
28.105213,40,8318.19505
30.776858,40,8336.973073
28.558331,40,8355.594743
28.752261,40,8374.304241
29.261586,40,8392.903349
31.651248,40,8411.410876
30.554581,40,8430.074564
30.462438,40,8448.740479
28.648362,40,8467.474336
32.017332,40,8486.103657
29.274893,40,8504.777673
30.070972,40,8523.514024
29.852239,40,8542.192871
29.468328,40,8560.790551
31.321451,40,8579.510834
32.641897,40,8598.153798
29.292726,40,8616.838607
29.28626,40,8635.730772
30.573308,40,8654.38917
29.200355,40,8672.94827
31.043899,40,8691.614526
28.814002,40,8717.527862
29.192404,40,8736.35639
29.07328,40,8755.090838
28.306178,40,8773.869555
32.565511,40,8792.604284
29.034531,40,8811.516579
29.891802,40,8830.164619
29.203703,40,8848.992781
29.937595,40,8867.698294
30.995151,40,8886.447602
29.484786,40,8905.161138
30.672746,40,8923.885798
31.565116,40,8942.493503
28.698798,40,8961.16635
29.57754,40,8979.916213
27.962434,40,8998.819656
28.997548,40,9017.55192
29.391388,40,9036.415586
31.298838,40,9055.281772
28.641104,40,9074.016969
30.977947,40,9092.753288
29.611874,40,9111.503895
29.723577,40,9130.130601
29.578969,40,9148.950632
29.288817,40,9167.498973
30.854479,40,9186.278444
30.916795,40,9204.970395
30.580526,40,9223.727184
29.572386,40,9242.472315
29.873895,40,9261.128345
29.128125,40,9279.830242
30.105648,40,9298.48163
29.195211,40,9317.179684
30.279759,40,9335.94152
30.560079,40,9354.588694
27.799033,40,9373.196206
28.685305,40,9391.960367
29.377477,40,9410.640515
29.875614,40,9429.388308
29.530641,40,9448.187104
30.593434,40,9466.976346
4.092904,5,9469.337649
1.808481,3,9470.736107
30.601401,40,9489.5513
29.866784,40,9508.254181
29.396314,40,9526.753214
29.179331,40,9545.358835
30.406729,40,9564.000253
29.370598,40,9582.603442
28.698386,40,9601.228526
29.577282,40,9620.064191
29.827481,40,9638.803157
27.936613,40,9657.4747
30.050395,40,9683.281889
30.702291,40,9701.908296
29.986995,40,9720.674435
4.31015,6,9723.453127
30.065846,40,9741.961445
28.896464,40,9760.70417
29.839189,40,9779.372293
30.241228,40,9798.159544
29.366351,40,9816.98234
32.097961,40,9835.566721
28.439518,40,9854.256234
30.744522,40,9872.892929
31.536659,40,9891.473366
30.994396,40,9910.173991
30.69917,40,9928.808887
29.486983,40,9947.285481
30.042549,40,9966.077597
26.344304,35,9982.54813
32.612661,40,10001.276999
31.251535,40,10019.972463
30.708055,40,10038.57939
28.981629,40,10057.293983
31.673147,40,10075.953235
30.627382,40,10094.834314
30.852766,40,10113.554456
28.622497,40,10132.120714
28.480078,40,10150.793896
28.658596,40,10169.635475
31.26299,40,10188.476493
31.155375,40,10207.373998
29.565979,40,10226.192787
32.419735,40,10244.825287
29.139063,40,10263.454261
30.322546,40,10282.028171
28.483222,40,10300.672326
31.583251,40,10319.287104
31.741503,40,10338.057973
29.731334,40,10356.664191
29.725433,40,10375.365159
29.118761,40,10394.138858
29.194468,40,10412.847347
3.752212,5,10415.157642
34.123593,40,10433.802929
29.419015,40,10452.630042
4.172185,6,10455.468833
29.674285,40,10474.147878
29.785243,40,10492.795754
29.610865,40,10511.471549
29.719302,40,10530.204549
30.802925,40,10548.926099
33.236481,40,10567.624426
31.834048,40,10586.136744
31.046192,40,10604.788457
32.429985,40,10623.375781
28.712684,40,10649.158248
26.983677,36,10665.990345
31.034193,40,10684.83779
31.067713,40,10703.47813
32.065,40,10722.250069
28.349681,40,10740.980676
31.021317,40,10759.669115
28.191572,38,10777.646849
31.337221,40,10796.273912
31.004443,40,10815.157138
30.974027,40,10833.908032
32.23111,40,10852.71828
31.053929,40,10871.293332
30.392398,40,10889.904303
30.604506,40,10908.700672
1.933333,3,10910.120633
31.690516,40,10928.690345
29.945662,40,10947.34212
29.858289,40,10966.028749
31.930381,40,10984.968796
31.446789,40,11003.595823
30.385614,40,11022.25097
28.885144,40,11041.026614
31.14669,40,11059.732294
27.930465,40,11078.514469
28.363979,40,11097.140567
29.688156,40,11115.914932
33.403637,40,11134.591094
28.856175,40,11153.316346
1.797894,3,11154.741817
33.96922,40,11173.451071
30.002151,40,11192.12964
29.296301,40,11210.893856
29.956553,40,11229.545846
32.020173,40,11248.311359
30.814391,40,11266.908472
30.140867,40,11285.602065
29.227212,39,11303.898374
31.395831,40,11322.550783
4.522374,6,11325.393992
30.129679,40,11344.118839
31.197447,40,11362.797941
29.716964,40,11381.544319
30.536667,40,11400.279801
28.349836,40,11418.931927
28.993686,40,11437.782223
30.716487,40,11456.465676
3.348035,5,11458.825912
32.819517,40,11477.52721
32.296583,40,11496.224184
28.176402,40,11514.801854
33.005773,40,11533.311818
29.532346,40,11552.071716
27.953107,40,11570.748399
32.219568,40,11589.423505
30.631306,40,11615.245678
30.562399,40,11633.942946
29.052353,40,11652.62406
30.518668,40,11671.226568
30.44933,40,11689.830186
30.585897,40,11708.666007
29.473105,40,11727.466308
30.721274,40,11746.049502
31.34053,40,11764.702864
32.311065,40,11783.427486
22.055947,28,11796.592086
30.384104,40,11815.115584
30.252546,40,11833.7547
28.64107,40,11852.389736
28.934282,40,11871.021869
31.517809,40,11889.646761
30.810712,40,11908.29531
29.909209,40,11926.836899
29.734292,40,11945.449253
28.874735,40,11964.047115
30.839561,40,11982.785153
30.132639,40,12001.476993
30.558583,40,12020.032072
28.967987,40,12038.774173
30.855966,40,12057.528048
30.202688,40,12076.079633
29.586313,40,12094.757511
30.762229,40,12113.564213
28.379078,40,12132.150416
30.775625,40,12150.910828
30.083854,40,12169.515193
30.710957,40,12188.22509
30.903894,40,12207.008464
30.952375,40,12225.629251
29.282837,40,12244.342499
30.080842,40,12263.079072
30.290934,40,12282.059731
31.151918,40,12300.793758
31.999641,40,12319.570196
31.159546,40,12338.235671
28.602806,40,12356.835881
31.388827,40,12375.639221
30.765102,40,12394.336301
30.201557,40,12413.061961
30.346083,40,12431.623738
29.656564,40,12450.534947
28.520715,40,12469.247138
29.90815,40,12488.008668
28.603795,40,12506.680935
28.26278,40,12525.429978
31.625229,40,12544.071864
2.0,3,12545.503077
33.041601,40,12564.066118
28.166204,40,12590.021981
30.268232,40,12608.68067
30.742922,40,12627.361226
30.467426,40,12646.129817
28.801382,40,12664.678413
31.571382,40,12683.320636
32.248886,40,12701.906046
30.948874,40,12720.670318
32.029701,40,12739.287077
1.885436,3,12740.696719
30.142227,40,12759.27804
30.572858,40,12777.871406
31.290414,40,12796.474902
29.155739,40,12815.718928
29.672451,40,12835.143593
30.794744,40,12853.906062
29.826364,40,12873.113882
31.240458,40,12892.379925
29.129145,40,12911.621741
31.718229,40,12931.556756
31.81877,40,12950.778855
28.172301,40,12969.6553
29.503657,40,12989.134795
30.501663,40,13008.057235
29.511571,40,13027.27444
28.337316,40,13046.685176
29.919282,40,13066.209234
32.329045,40,13085.516704
29.996239,40,13104.679704
31.337785,40,13123.848539
30.564632,40,13142.724431
31.905617,40,13161.726868
29.183869,40,13180.883251
34.003085,40,13199.650753
31.0797,40,13218.741349
31.871014,40,13237.852185
32.705625,40,13256.83611
30.372095,40,13276.023043
30.336851,40,13294.822141
29.185501,40,13313.94132
29.281046,40,13332.90205
29.378584,40,13351.9517
31.487842,40,13370.755295
31.629272,40,13389.768748
33.889864,40,13408.547438
29.476574,40,13427.330096
29.286756,40,13446.165634
30.674468,40,13464.869364
29.963324,40,13483.749696
27.885185,40,13502.707006
29.601207,40,13521.951451
29.727818,40,13540.887223
29.417587,40,13567.705901
30.50911,40,13586.935594
30.086622,40,13606.278526
28.90896,40,13625.294584
30.629602,40,13644.473671
29.981683,40,13663.5058
28.430337,40,13682.453249
29.856592,40,13701.926857
30.614569,40,13721.049809
29.051168,40,13740.402011
29.122838,40,13759.663127
28.793213,40,13778.731977
30.897613,40,13797.692935
30.834573,40,13816.620009
30.706402,40,13835.864904
30.30524,39,13855.086296
29.730137,40,13874.206821
29.905079,40,13893.423531
28.836016,40,13912.621444
34.718383,40,13931.645989
29.834505,40,13950.781307
30.958605,40,13969.944728
29.915726,40,13989.415511
29.343651,40,14008.713238
33.764556,40,14028.137763
26.840023,40,14047.469998
31.308661,40,14066.589012
29.854519,40,14085.64314
31.626719,40,14104.886229
29.78139,40,14124.380359
29.594266,40,14143.62718
29.258464,40,14162.516843
29.429121,38,14180.788833
32.315302,40,14200.062824
30.281947,40,14219.785714
31.038783,40,14238.877359
33.59193,40,14257.915107
31.164025,40,14277.153625
33.485122,40,14296.226971
28.942832,40,14315.287565
28.246953,40,14334.606329
28.587018,40,14354.173542
29.349216,40,14373.563621
30.084505,40,14393.614357
29.629557,40,14413.222906
29.86835,40,14432.985435
31.225277,40,14452.402819
29.899899,40,14472.039687
31.240949,40,14491.423247
28.709265,40,14512.060463
29.466862,40,14531.16479
32.031415,40,14557.172466
30.159308,40,14575.880772
33.825481,40,14594.728042
28.419688,40,14613.887706
30.889629,40,14633.40956
26.666667,40,14653.118802
30.537155,40,14672.761309
29.774241,40,14692.034371
32.680668,40,14711.210877
31.622602,40,14730.724882
31.103876,40,14750.275311
29.542423,40,14769.985018
28.516123,40,14789.928533
30.113771,40,14809.575654
31.963701,40,14828.553914
30.072554,40,14847.496358
31.544275,40,14866.736701
29.075981,40,14886.009223
29.087194,40,14906.263718
30.943362,40,14926.076201
30.580978,40,14945.203255
30.697623,40,14964.533595
29.054319,40,14983.716143
31.074726,40,15003.425357
30.706044,40,15022.564867
32.65583,40,15042.170742
10.785687,15,15049.70856
31.873792,40,15069.400552
28.707408,40,15088.73437
28.655676,40,15107.8565
31.79829,40,15127.321313
31.178226,40,15146.681985
29.644293,40,15165.984181
28.69095,40,15185.348361
31.755439,40,15204.884242
31.630414,40,15224.502928
31.169894,40,15243.814045
31.143053,40,15263.165954
31.220304,40,15282.282461
28.456309,40,15301.221643
29.621237,40,15320.514029
28.898685,40,15339.82242
31.362055,40,15359.134307
29.451589,40,15378.047457
29.01165,40,15397.224722
29.603134,40,15416.341928
31.177866,40,15435.450374
29.16286,40,15454.672435
28.935116,40,15473.820302
30.133213,40,15492.686221
29.145844,40,15511.535039
28.801082,40,15530.496461
29.866621,40,15557.289838
27.93017,40,15576.551095
29.080682,40,15595.723046
28.931888,40,15614.95462
28.734428,40,15634.37914
29.143489,40,15653.657845
28.777682,40,15672.894235
31.693451,40,15692.332657
30.462422,40,15711.749695
29.139405,40,15730.7352
30.679682,40,15749.782617
32.429424,40,15768.75104
29.352903,40,15787.517065
28.130035,40,15806.897492
29.990064,40,15825.934447
28.662687,40,15844.899979
29.421526,40,15863.87851
27.694738,40,15883.104362
30.155561,40,15902.361515
30.165263,40,15921.628414
28.846445,40,15940.680773
31.950379,40,15959.750038
28.889743,40,15978.935856
30.569821,40,15997.75467
28.822074,40,16016.637589
9.738865,12,16022.27234
33.566809,40,16041.35651
4.070896,6,16044.20976
29.0954,40,16063.180313
28.029304,40,16082.138936
29.552884,40,16101.128981
29.10424,40,16120.182547
31.361036,40,16139.349953
31.598105,40,16158.238243
28.486053,40,16177.473303
31.288188,40,16196.490166
31.510268,40,16215.732249
30.258735,40,16234.782289
32.463992,40,16253.742959
28.033074,40,16272.706091
30.826811,40,16291.787066
32.496986,40,16310.762492
29.058769,40,16329.660235
31.951423,40,16348.604316
29.969557,40,16367.730849
32.325366,40,16386.826455
30.398974,40,16406.161909
28.656343,40,16425.665279
28.956594,40,16444.551987
28.174368,40,16463.594139
31.606818,40,16482.462648
32.023257,40,16501.416666
29.808379,40,16520.244178
32.120707,40,16547.12171
30.255285,40,16566.495776
29.061615,40,16585.760157
28.799191,40,16605.071383
30.332886,40,16624.486437
29.424654,40,16643.640808
30.818982,40,16662.909349
31.045076,40,16682.07204
32.080308,40,16701.190294
30.253917,40,16720.458328
29.256161,40,16739.724288
26.933396,35,16756.704077
29.178002,40,16775.804896
29.420171,40,16794.946896
29.033553,40,16813.863324
32.685286,40,16832.790694
31.153649,40,16851.472339
30.230365,40,16870.21473
31.36283,40,16889.106525
29.404489,40,16908.069691
30.117663,40,16926.843081
29.428896,40,16945.80246
30.233272,40,16964.746084
30.376518,40,16983.82722
31.573394,40,17003.048996
28.129217,40,17022.271484
32.646207,40,17041.20172
31.321489,40,17059.877067
29.739442,40,17078.727136
28.275867,40,17097.601619
29.199763,40,17116.396026
32.058301,40,17135.469326
31.597755,40,17154.618229
31.407067,40,17173.656039
29.160119,40,17192.752096
30.149616,40,17211.508223
29.479888,40,17230.289034
30.396925,40,17249.256069
30.418192,40,17268.388431
30.752014,40,17287.539216
32.262676,40,17306.766921
31.243736,40,17325.71329
30.795666,40,17344.720537
30.249386,40,17363.921391
29.975707,40,17383.057104
28.322077,40,17401.917722
29.570218,40,17420.789731
29.90939,40,17439.603916
30.325004,40,17458.573589
32.308002,40,17477.584345
29.810799,40,17496.661217
29.475022,40,17523.082828
29.164058,40,17542.258531
28.805687,40,17561.476037
26.719621,40,17580.665316
28.564908,40,17599.964039
31.325931,40,17618.785879
28.198062,40,17637.975121
31.16335,40,17656.91511
29.909836,40,17675.734889
29.997201,40,17694.588037
31.607435,40,17713.321762
30.391305,40,17732.041802
30.984647,40,17750.749269
32.811352,40,17769.46977
32.090361,40,17788.814356
28.439447,40,17807.906533
30.397806,40,17827.036616
30.092876,40,17846.117981
32.17259,40,17864.907542
28.597984,40,17883.85993
31.586128,40,17902.677221
29.607385,40,17921.447652
31.102453,40,17940.200218
30.259323,40,17958.825288
30.366089,40,17977.372106
28.430805,40,17996.069966
28.720214,40,18014.839703
30.323702,40,18033.627857
29.857738,40,18052.339806
30.639281,40,18071.172096
29.772175,40,18089.861141
29.989594,40,18108.528563
32.885894,40,18127.132187
33.136937,40,18145.818427
30.3282,40,18164.479592
31.814811,40,18183.72317
30.886542,40,18203.232511
30.867221,40,18222.452319
30.49551,40,18241.145584
6.791989,8,18244.898144
28.797774,40,18263.636138
28.942456,40,18282.250615
28.678353,40,18300.785815
28.296605,40,18319.485934
29.128525,40,18338.184279
30.122387,40,18356.83645
29.629113,40,18375.393677
29.414066,40,18394.084817
29.288416,40,18412.656353
28.70155,40,18431.452425
27.768543,40,18450.194974
30.299009,40,18468.897079
32.789662,40,18494.637399
30.194847,40,18513.35884
31.637642,40,18531.96991
29.845728,40,18550.605382
29.614365,40,18569.412585
30.569926,40,18588.001991
30.023439,40,18606.711916
30.583344,40,18625.270918
31.249286,40,18644.03739
31.297811,40,18662.699243
32.265376,40,18681.178755
29.114557,40,18700.064995
29.453753,40,18718.687796
30.182878,40,18737.237759
30.753111,40,18756.020801
