#{"t_start": 1767956272.8366318, "env_id": "highway-v0"}
r,l,t
29.093369,40,18.435068
21.558596,28,31.420185
7.854068,9,35.521559
28.483288,40,53.971328
12.90015,18,62.184152
28.56778,40,80.422165
24.421171,30,94.085881
9.812251,11,99.204802
5.048235,6,102.02005
32.189792,40,120.241973
25.013668,30,134.070341
12.313018,15,140.941851
8.556734,10,145.546729
28.475494,40,163.902024
12.314916,15,170.877295
2.623013,4,172.727032
31.227712,40,191.032655
26.2762,29,204.29516
29.330175,40,222.709695
7.668992,10,227.34286
7.80132,9,231.464936
20.509839,25,242.900285
29.995374,40,261.108506
28.159534,40,279.577891
28.982839,40,297.898823
28.934902,40,316.111408
17.378034,22,326.266349
3.707205,5,328.547293
29.702057,40,346.88315
4.111111,5,349.187473
15.033545,17,356.959784
7.3631,9,361.10593
3.683089,5,363.414718
3.291847,4,365.23173
15.555216,20,374.366114
11.462985,14,380.807316
33.044571,38,398.579601
1.117551,2,399.503291
20.924871,26,412.454779
16.793024,20,422.03191
30.132911,40,439.95214
30.788624,39,457.437655
29.30315,40,475.229232
3.201269,4,477.003134
29.160799,40,494.813837
2.815201,4,496.657546
2.037752,3,498.01123
2.798588,4,499.82249
4.294453,6,502.520687
8.262848,10,507.005346
27.738446,40,524.811396
20.176912,24,535.512908
34.089907,40,553.424123
29.57476,40,571.284158
10.650479,12,576.638739
2.561034,4,578.444259
13.137989,16,585.655582
30.961324,37,602.193678
2.935168,4,603.986645
11.049069,13,609.79121
18.309703,23,620.063522
13.236494,15,626.751966
24.0,40,644.527914
5.241477,6,647.217824
15.179474,19,655.757865
29.36665,40,673.669788
28.117677,40,691.354863
11.206892,13,697.159852
15.900661,18,705.197931
4.241857,6,707.875003
31.081355,40,725.634879
24.218418,40,743.353965
10.818652,14,749.633187
27.643647,40,767.460508
31.289459,40,785.151635
27.2263,40,802.969021
27.843418,40,820.755205
1.793705,3,822.108594
3.766593,5,824.357551
10.47429,13,830.176712
9.821688,11,835.128298
27.852025,40,852.975293
4.573206,6,855.640422
31.538859,40,873.40593
28.183045,40,891.253338
21.011565,27,903.241771
29.457996,40,920.961682
5.395999,7,924.096159
2.0,3,925.444446
7.884792,9,933.526225
20.892021,22,943.377512
27.744869,40,961.13549
10.258575,12,966.5021
28.22997,40,984.264457
14.483823,17,991.835504
27.306621,34,1006.854407
28.417827,40,1024.666036
1.815195,3,1026.013453
28.906877,40,1043.916557
6.128091,8,1047.461483
29.792084,40,1065.26909
11.664416,15,1071.970362
30.162132,40,1089.76543
29.817406,40,1107.542215
27.626331,40,1125.431206
29.129106,40,1143.2789
30.467345,40,1161.06694
26.94193,40,1178.824017
30.649551,40,1196.571964
32.059384,40,1214.436458
29.672891,40,1232.269123
29.489689,40,1250.046973
29.366619,40,1267.844676
28.96195,40,1285.703933
17.31923,21,1295.080514
4.693422,6,1297.750081
30.796722,40,1315.550838
30.701915,40,1333.344799
15.39564,20,1342.299034
32.073021,40,1359.978287
27.123116,40,1377.775081
29.103223,40,1395.497412
28.449474,40,1413.208945
4.052237,5,1415.425493
18.183195,23,1425.638219
1.933333,3,1426.979917
28.546662,40,1444.677649
12.315753,14,1450.980741
26.666667,40,1468.734833
30.654382,40,1486.472847
3.987777,5,1488.734767
26.919612,40,1506.541476
22.018976,31,1520.341633
16.056577,20,1529.277455
21.63373,25,1540.395916
27.794785,40,1558.162447
8.704674,10,1562.557114
24.898321,29,1575.451196
28.723432,40,1593.23999
27.699423,34,1608.272286
9.165424,12,1613.584167
17.355767,19,1622.005923
27.06829,40,1639.775909
9.089899,12,1645.106694
27.237033,40,1662.907415
34.408086,40,1680.857193
29.342251,40,1698.701136
29.458242,40,1716.448875
30.515789,40,1734.27891
28.778864,40,1752.015026
6.73195,8,1755.605678
30.151461,40,1773.428017
29.502776,40,1791.212023
13.641338,16,1798.369746
31.874764,40,1816.145069
31.20682,40,1833.860214
28.936621,40,1855.636013
28.282819,40,1873.528194
27.403283,40,1891.246981
32.351272,37,1907.735367
28.433023,40,1925.577658
27.766843,40,1943.29997
32.213767,40,1961.012092
29.35883,40,1978.672705
27.98785,40,1996.495657
31.17013,40,2014.221156
8.321036,10,2018.708297
28.744075,40,2036.450928
28.991481,40,2054.259287
30.714147,40,2072.156295
27.014784,40,2090.017172
32.978687,40,2107.890409
29.259583,40,2125.703186
29.047542,40,2143.448369
31.291187,39,2160.836896
6.659661,8,2164.413114
26.09233,35,2179.947876
31.212123,40,2197.680465
28.679908,40,2215.362886
30.700307,40,2233.138395
2.980337,4,2234.938955
1.698122,3,2236.30463
27.678436,40,2254.069368
29.445141,40,2271.958345
11.458152,13,2277.721707
27.383598,40,2295.51671
31.736107,40,2313.350975
30.049106,40,2331.160772
27.591716,40,2348.915487
30.09509,40,2366.675873
31.036235,40,2384.498794
30.207899,40,2402.267091
22.851222,40,2420.141614
28.589263,40,2437.960546
29.316552,40,2455.665789
30.49565,40,2473.459283
29.609299,40,2491.337207
27.971675,40,2509.104832
27.211058,40,2526.738341
29.390653,40,2544.535053
24.364812,31,2558.241202
29.387827,40,2576.046619
31.845154,40,2593.876968
32.338898,40,2611.70834
29.333333,40,2629.532394
31.802969,40,2647.463221
29.306116,40,2665.413838
28.085878,40,2683.152358
30.295296,40,2701.00534
27.072783,40,2718.787792
31.704878,40,2736.529123
28.800752,40,2754.357472
29.228967,40,2776.13619
26.957613,40,2793.867824
30.288642,40,2811.623061
29.524302,40,2829.508886
28.542213,40,2847.304462
26.816404,40,2865.080521
33.443125,40,2882.849678
29.018862,40,2900.589349
28.459585,40,2918.384621
9.43476,12,2923.74249
30.822259,40,2941.470873
32.350582,40,2959.296127
33.147868,40,2977.011399
29.751574,40,2994.716828
32.530573,40,3012.535978
29.989342,40,3030.390135
30.052812,40,3048.235263
31.00366,40,3066.010344
3.395462,5,3068.266274
30.322409,40,3085.962735
29.562709,40,3103.899752
27.833753,40,3121.66292
26.764946,40,3139.507771
11.323213,13,3145.383533
29.386327,40,3163.153292
29.657597,40,3180.816607
29.833527,40,3198.621598
29.163851,40,3216.37004
29.116307,40,3234.030299
32.634446,40,3251.787808
30.547262,40,3269.610003
27.40675,40,3287.36415
29.49961,40,3305.101741
31.954679,40,3322.93252
29.375294,40,3340.777267
30.756032,40,3358.56476
30.948001,40,3376.385591
1.879682,3,3377.728589
7.131513,9,3381.733009
