#{"t_start": 1767579537.9389312, "env_id": "highway-v0"}
r,l,t
29.382301,40,1569.44118
28.762118,40,1588.184219
9.835844,12,1593.793045
27.9852,40,1612.501839
30.317041,40,1631.329253
5.530482,7,1634.660776
10.784093,13,1640.76323
21.751476,30,1654.922018
12.228754,15,1662.051012
28.820275,40,1680.87486
9.255124,11,1686.029149
33.15805,40,1705.043789
27.689295,40,1723.809912
15.335898,19,1732.843903
29.361979,40,1751.649331
3.848738,5,1753.972791
30.284357,40,1772.711788
29.42062,40,1791.426776
30.39365,40,1810.191211
27.084225,40,1829.032764
8.481725,11,1834.204925
9.865752,12,1839.792101
20.229486,23,1850.525848
6.202325,8,1854.395227
29.254927,40,1873.164636
6.648814,8,1876.918581
31.959245,40,1895.719095
27.970125,40,1914.499378
28.97768,40,1933.394785
3.769604,5,1942.187077
30.113659,40,1960.950822
27.814549,40,1979.895402
32.651002,40,1998.986973
28.095267,40,2017.778985
31.04246,40,2036.577749
30.340825,40,2055.457807
28.140195,40,2074.224285
29.821846,40,2093.03423
29.502325,40,2111.847638
32.000493,40,2130.717
32.023384,40,2149.491596
28.613897,40,2168.266851
31.950888,40,2186.980641
29.333333,40,2205.73577
29.73684,40,2224.519712
28.572466,40,2243.567753
2.022777,3,2244.978961
29.95841,40,2263.75207
2.180872,4,2265.680082
27.841199,40,2284.565753
8.150255,9,2288.808827
29.897027,40,2307.448623
29.279539,40,2326.252913
29.740182,40,2345.275916
27.562573,40,2364.057026
31.539511,40,2382.753376
29.325576,40,2401.606352
30.809188,40,2420.288207
28.478007,40,2439.049549
8.370153,11,2444.272232
26.921107,40,2462.965452
29.227367,40,2481.852651
30.805921,40,2500.574576
33.106432,40,2519.450038
16.687814,20,2528.751349
3.733333,5,2531.099544
16.670511,22,2541.490196
30.268395,40,2560.200643
29.405093,40,2579.128269
30.362819,40,2598.004183
4.335999,6,2600.852608
29.679494,40,2619.560798
28.007315,40,2638.400738
11.893974,16,2645.906029
29.275673,40,2664.752715
32.335291,40,2683.522785
27.370898,40,2702.44222
28.635768,40,2721.388777
19.450913,23,2732.152639
29.244652,40,2750.823668
27.97636,40,2769.578089
29.561963,40,2788.437445
28.611807,40,2807.197587
5.403072,7,2810.481656
31.661698,40,2829.573726
32.865487,40,2848.255992
30.3426,40,2866.970695
33.438409,40,2885.785429
10.737708,14,2892.389739
25.333333,40,2917.745723
29.31396,40,2936.8384
28.75825,40,2955.512215
27.584374,40,2974.392997
32.573445,40,2993.239094
27.976217,40,3011.940365
28.186944,40,3030.655401
7.991661,10,3035.414403
30.138448,40,3054.321339
31.11714,40,3073.161206
31.689923,40,3092.020995
30.157607,40,3110.711189
26.697205,40,3129.478656
28.047973,40,3148.306429
27.833691,40,3167.243434
29.354883,40,3186.205018
28.242671,40,3205.098268
29.701855,40,3223.992659
31.497438,40,3242.861283
29.577425,40,3261.631664
30.44317,40,3280.36309
31.150787,40,3298.996077
25.44957,32,3314.092582
29.445093,40,3332.911893
28.655244,40,3351.799453
34.091121,40,3370.644683
30.874356,40,3389.413816
30.745904,40,3408.264467
28.792677,40,3427.167836
29.47081,40,3446.057478
13.964814,16,3453.760814
29.47822,40,3472.495487
28.040595,40,3491.267013
28.692439,40,3510.043158
21.608335,24,3521.269679
30.396697,40,3540.197024
30.703171,40,3559.160411
28.035448,40,3577.999879
30.507593,40,3596.701833
32.417651,40,3615.567911
31.986354,40,3634.407309
