#{"t_start": 1767579537.951397, "env_id": "highway-v0"}
r,l,t
29.577471,40,5102.110492
28.733012,40,5120.75612
30.64362,40,5139.53962
29.585932,40,5158.947192
31.601686,40,5178.145404
30.493758,40,5196.989652
30.875704,40,5215.791842
28.455486,40,5234.695483
29.377975,40,5253.644737
30.147361,40,5272.370901
32.046632,40,5291.155427
28.863473,40,5309.991104
29.511604,40,5328.782815
30.112128,40,5347.504289
32.293067,40,5366.403859
29.923775,40,5385.212493
30.874918,40,5403.927091
29.486873,40,5422.684476
32.388142,40,5441.337831
28.88651,40,5460.023973
28.886304,40,5478.843976
27.946113,40,5497.571512
30.022168,40,5516.130033
31.636475,40,5534.825686
31.652422,40,5553.586405
30.607921,40,5572.365458
29.942987,40,5591.133084
30.366899,40,5610.096128
29.449325,40,5628.960812
30.681585,40,5647.921485
28.299605,40,5666.823581
31.552864,40,5685.842483
32.377231,40,5704.864221
30.799433,40,5723.676517
28.170002,40,5742.465371
29.53556,37,5759.956547
30.596131,40,5778.684475
30.32304,40,5797.410457
30.504227,40,5822.847453
28.0289,40,5841.703786
29.479892,40,5860.432302
33.128322,40,5879.199276
29.666349,40,5898.044919
29.650973,40,5916.733293
31.38984,40,5935.727561
30.898889,40,5954.604717
33.539717,40,5973.27199
4.513202,6,5976.045575
30.791648,40,5994.777411
30.976427,40,6013.703706
28.439775,40,6032.506222
29.887503,40,6051.160874
30.680286,40,6069.970857
31.229097,40,6088.799696
30.899032,40,6107.593494
32.007988,40,6126.352435
29.058661,40,6145.197711
29.482144,40,6164.066298
28.374396,40,6182.846639
30.191715,40,6201.538541
30.151364,40,6220.377612
31.228608,40,6239.129523
30.705995,40,6257.923785
29.743699,40,6276.691828
29.101071,40,6295.50466
31.902174,40,6314.35558
29.462866,40,6333.141945
29.681725,40,6351.912915
28.213983,40,6370.709936
2.021041,3,6372.110319
30.98239,40,6391.028316
31.327093,40,6409.88923
29.305422,40,6428.831258
30.867656,40,6447.772716
32.333254,40,6466.650144
27.021425,36,6483.530182
28.842593,40,6502.237592
31.859071,40,6521.165979
30.156498,40,6539.841684
30.288976,40,6558.540579
28.551791,40,6577.341258
32.066394,40,6596.154273
31.860859,40,6615.072279
31.879312,40,6633.809273
30.643273,40,6652.559835
30.783524,40,6671.519949
30.074981,40,6690.321076
30.230848,40,6709.131973
30.038395,40,6728.081822
28.258869,40,6746.909652
28.789618,40,6765.774846
30.614739,40,6784.521776
