#{"t_start": 1768015355.0205154, "env_id": "highway-v0"}
r,l,t
30.574506,40,4383.887366
30.09578,40,4402.285288
31.888401,40,4420.500587
30.747105,40,4438.829566
29.210073,40,4457.026051
30.821597,40,4475.253517
2.752716,4,4477.101152
31.666767,40,4495.454116
27.799647,40,4513.558836
31.487873,40,4531.877944
29.201972,40,4550.14389
29.106193,40,4568.492266
28.087654,40,4586.732156
32.317353,40,4605.130004
30.491414,40,4623.516483
30.59715,37,4640.525481
29.389262,40,4658.770675
28.10089,40,4676.979234
2.630337,4,4678.784541
32.272191,40,4696.943908
5.605844,7,4700.129919
27.555973,40,4722.349185
30.884504,40,4740.728834
30.67442,40,4759.07589
32.122636,40,4777.367048
30.064753,40,4795.72506
29.789677,40,4814.112198
29.436154,40,4832.535127
29.0785,40,4850.78291
29.95679,40,4869.0229
28.354885,40,4887.317577
28.086485,40,4905.642589
30.164755,40,4923.978405
31.003349,40,4942.189912
31.750135,40,4960.309683
31.227194,40,4978.578139
30.346544,40,4996.848831
31.602373,40,5015.204107
27.792015,40,5033.409123
30.026013,40,5051.739958
28.73916,40,5070.072414
30.718683,40,5088.55951
27.616397,40,5106.979073
31.443068,40,5125.260903
28.283619,40,5143.634177
31.674963,40,5162.020302
31.889493,40,5180.372885
30.575808,40,5198.662519
33.297167,40,5216.994596
30.031361,40,5235.355052
30.550872,40,5253.681537
30.309763,40,5272.08022
28.713431,40,5290.322821
28.297323,40,5308.609523
29.825442,40,5326.843584
30.108196,40,5345.146168
3.521802,5,5347.440894
30.046375,40,5365.676051
30.786836,40,5384.024875
30.484431,40,5402.462344
28.649772,40,5420.72205
31.128689,40,5438.900171
29.207441,40,5457.167938
17.463577,25,5468.552593
29.444015,40,5486.720579
27.551575,40,5504.956844
31.252001,40,5523.349849
28.892543,40,5541.573769
30.352506,40,5559.830822
29.378006,40,5578.07196
31.28505,40,5596.253122
31.383707,40,5614.474343
30.060735,40,5632.772768
30.072362,40,5655.120069
32.563633,40,5673.230082
29.653345,40,5691.673365
32.1815,40,5709.913925
28.988957,40,5728.213926
28.514236,40,5746.600787
28.306046,40,5764.916583
28.3811,40,5783.118327
30.609318,40,5801.380763
28.687097,40,5819.620336
28.64996,40,5837.958257
28.656978,40,5856.0783
29.946822,40,5874.490715
2.668426,4,5876.334371
29.188864,40,5894.588512
28.876506,40,5912.819752
30.605547,40,5931.208489
29.775692,40,5949.590899
30.144385,40,5967.935819
29.373551,40,5986.381138
29.876698,40,6004.617954
28.340589,40,6022.914318
30.613156,40,6041.091394
31.261002,40,6059.459282
28.031575,40,6077.811416
32.072447,40,6096.115736
28.238677,40,6114.455537
31.607478,40,6132.676155
30.9892,40,6150.930902
29.630035,40,6169.177786
29.254507,40,6187.580426
30.392267,40,6205.693063
30.411424,40,6223.791913
29.377919,40,6241.94448
30.197657,40,6260.411623
30.087706,40,6278.739714
32.407775,40,6297.045239
30.135776,40,6315.273156
29.702648,40,6333.51052
29.736116,40,6351.817621
29.513009,40,6370.106388
31.141477,40,6388.400809
31.121675,40,6406.764118
28.737471,40,6425.069342
30.288078,40,6443.357036
30.451583,40,6461.651196
29.666571,40,6479.843362
31.933104,40,6498.066105
29.883587,40,6516.428874
27.844522,40,6534.81347
29.396431,40,6553.229421
29.532492,40,6571.589837
28.923851,40,6593.779816
29.917782,40,6612.128751
29.635382,40,6630.503008
30.405096,40,6648.788293
27.788504,40,6667.203831
29.334819,40,6685.439292
30.846465,40,6703.767771
30.499087,40,6721.988028
30.889873,40,6740.25112
31.666634,40,6758.47456
29.716278,40,6776.903625
31.350071,40,6795.301369
30.031802,40,6813.684166
28.789158,40,6831.951803
29.273976,40,6850.226503
29.27125,40,6868.537136
31.021015,40,6886.857647
32.415172,40,6905.085006
30.779586,40,6923.413557
28.700847,40,6941.730243
31.502862,40,6960.019184
31.341627,40,6978.380224
28.893899,40,6996.691247
27.644613,40,7014.944582
30.237357,40,7033.12461
31.158306,40,7051.410911
30.638654,40,7069.716012
30.374562,40,7088.086076
31.101989,40,7106.334319
30.830574,40,7124.669549
30.237405,40,7142.97459
31.100407,40,7161.338927
31.773475,40,7179.578224
29.250137,40,7197.760225
29.186187,40,7216.166948
30.710566,40,7234.323412
28.300763,40,7252.735714
29.745102,40,7271.140443
29.234928,40,7289.581747
29.364895,40,7307.92255
30.852718,40,7326.224515
28.32274,40,7344.539611
29.932328,40,7362.746414
31.424986,40,7381.055523
29.250268,40,7399.316689
31.053984,40,7417.545884
30.807268,40,7435.859221
28.78961,40,7454.285021
30.816862,40,7472.630644
29.083368,40,7490.960627
30.279246,40,7509.318712
29.246504,40,7527.639944
29.784282,40,7550.01895
30.533909,40,7568.420701
28.474059,40,7586.6344
30.694904,40,7604.996389
28.846054,40,7623.441921
29.947881,40,7641.740609
29.999918,40,7660.146673
29.145898,40,7678.429105
28.624148,40,7696.734001
28.983563,40,7715.032723
27.717099,40,7733.282305
30.778797,40,7751.529132
32.029752,40,7769.925742
28.20382,40,7788.177263
31.481449,40,7806.734137
18.819862,25,7818.255487
30.358915,40,7836.512518
32.113427,40,7854.811888
29.22411,40,7873.141637
30.101923,40,7891.404145
31.649035,40,7909.757231
7.72041,11,7914.772578
28.124389,40,7933.094136
31.162501,40,7951.620214
30.643027,40,7969.885305
30.363992,40,7988.214445
28.901253,40,8006.495404
29.970941,40,8024.95057
30.558899,40,8043.209534
29.283932,40,8061.425306
28.504476,40,8079.725893
28.59248,40,8098.06756
31.948081,40,8116.284449
30.88367,40,8134.549356
30.941406,40,8152.784361
29.230919,40,8170.988908
29.013724,40,8189.324865
30.463402,40,8207.531394
28.050503,40,8225.889742
29.433568,40,8244.231732
28.714267,40,8262.624389
29.912402,40,8280.91071
28.509934,40,8299.246786
30.932531,40,8317.509488
28.007155,40,8335.79168
30.19283,40,8354.111772
28.952676,40,8372.525252
31.074058,40,8390.841624
31.944435,40,8409.176641
28.759994,40,8427.510849
29.633724,40,8445.709602
29.025917,40,8464.183012
31.35414,40,8486.732785
29.638085,40,8505.14397
29.823777,40,8523.448015
29.612392,40,8541.838642
29.295279,40,8560.089049
31.223715,40,8578.419364
31.492968,40,8596.716873
31.034852,40,8615.012292
30.549281,40,8633.335018
29.916155,40,8651.636211
30.111933,40,8669.980855
30.964314,40,8688.270179
28.684172,40,8706.697615
29.536996,40,8725.14768
29.570301,40,8743.52695
30.225825,40,8761.838213
28.717917,40,8780.193896
30.022495,40,8798.525742
28.219686,40,8816.945292
28.380479,40,8835.160077
1.321894,2,8836.071586
29.561439,40,8854.266505
31.770981,40,8872.498154
31.105494,40,8890.705274
31.099096,40,8908.880234
31.4346,40,8927.320452
28.953763,40,8945.490331
28.454889,40,8963.705478
30.472281,40,8981.982686
28.509718,40,9000.406364
28.628268,40,9018.679593
29.707678,40,9037.105268
29.822674,40,9055.403666
31.761748,40,9073.668599
28.346025,40,9091.858407
31.107224,40,9110.031164
31.209204,40,9128.352832
31.296963,40,9146.620369
31.05746,40,9164.909144
28.389159,40,9183.172176
29.232694,40,9201.4362
28.847018,40,9219.729346
28.665314,40,9238.135768
30.993225,40,9256.484373
29.060971,40,9274.81549
30.857092,40,9293.140251
29.787873,40,9311.399702
30.689045,40,9329.627186
28.87542,40,9348.074366
29.621186,40,9366.377886
29.368963,40,9384.607751
28.504137,40,9402.875504
29.368979,40,9425.211273
30.41824,40,9443.577318
31.336783,40,9461.915419
28.956291,40,9480.068753
29.758259,40,9498.363231
29.297797,40,9516.665555
30.418293,40,9534.832245
28.695902,40,9553.093397
28.668262,40,9571.347632
31.162511,40,9589.659159
31.970782,40,9607.912549
31.515194,40,9626.138494
30.823742,40,9644.515242
29.910906,40,9662.640048
31.238047,40,9680.815874
30.353564,40,9699.128381
30.534247,40,9717.510847
29.553565,40,9735.911853
29.75665,40,9754.111926
30.286266,40,9772.33611
30.960631,40,9790.686467
29.699533,40,9809.015315
30.302228,40,9827.268309
29.577084,40,9845.615801
31.066618,40,9864.047544
30.485487,40,9882.315641
29.872066,40,9900.663161
31.371666,40,9918.991855
32.134327,40,9937.244144
29.210307,40,9955.508661
30.429437,40,9973.762995
28.838922,40,9992.000379
29.900262,40,10010.102331
30.001906,40,10028.268396
28.978492,40,10046.686749
30.862191,40,10064.930472
29.984112,40,10083.262398
28.718487,40,10101.546684
28.478178,40,10119.812047
28.618882,40,10138.175883
30.016986,40,10156.575405
29.397612,40,10175.054317
29.56318,40,10193.273124
30.990674,40,10211.510771
28.339298,40,10229.563316
28.743213,40,10247.779603
30.436527,40,10265.944535
28.636105,40,10284.290638
29.365382,40,10302.508575
31.00143,40,10320.690371
30.046516,40,10338.989872
29.489071,40,10361.543677
29.270354,40,10379.95684
31.599914,40,10398.13216
29.080976,40,10416.418695
28.497305,40,10434.807866
30.481372,40,10453.068179
25.109186,34,10468.60022
30.189096,40,10486.896662
5.653979,8,10490.575813
29.94362,40,10508.906248
31.036441,40,10527.178886
29.580151,40,10545.497949
29.063218,40,10563.660979
29.821424,40,10582.06038
30.221294,40,10600.468076
30.516921,40,10618.739899
32.289976,40,10637.084514
30.109363,40,10655.405455
30.539386,40,10673.695146
27.79453,40,10691.990618
32.377339,40,10710.179232
29.797777,40,10728.662108
31.059882,40,10746.966215
31.760136,40,10765.406803
29.04205,40,10783.588958
30.785887,40,10801.89359
31.345881,40,10820.19209
31.181073,40,10838.536844
29.938981,40,10856.80889
30.157478,40,10875.071074
31.034499,40,10893.424939
30.645467,40,10911.650526
29.138656,40,10929.821655
32.227555,40,10948.185421
29.537691,40,10966.4108
29.515859,40,10984.589273
30.820764,40,11002.895903
29.575354,40,11021.255493
30.871202,40,11039.488265
30.312138,40,11057.750204
1.773583,3,11059.125387
30.553609,40,11077.339525
29.867418,40,11095.708772
28.038961,40,11114.003239
30.468974,40,11132.23681
28.662491,40,11150.413855
0.889173,2,11151.33622
31.501952,40,11169.647396
31.284614,40,11187.978577
30.739758,40,11206.255239
31.005499,40,11224.510346
29.657273,40,11242.839161
31.569352,40,11261.2463
29.822498,40,11279.530137
30.775725,40,11301.974879
30.968176,40,11320.368158
31.188806,40,11338.613482
30.233936,40,11356.899371
27.870917,40,11375.34124
30.811367,40,11393.629966
30.395504,40,11411.766877
28.817019,40,11430.178236
29.104119,40,11448.440282
30.555409,40,11466.628687
28.988642,40,11485.017652
29.986445,40,11503.330302
29.109842,40,11521.61053
30.272065,40,11540.066836
30.240885,40,11558.3251
31.542561,40,11576.585406
32.25308,40,11594.790216
30.241555,40,11613.162297
28.197704,40,11631.456472
29.726437,40,11649.861417
29.699712,40,11668.128728
31.332838,40,11686.4417
29.882487,40,11704.697465
30.177007,40,11723.035025
30.637614,40,11741.40969
30.32526,40,11759.865986
32.137636,40,11778.202153
31.005202,40,11796.524089
29.127172,40,11814.806146
29.237043,40,11833.011316
29.591098,40,11851.459447
30.210194,40,11869.839397
30.975289,40,11888.251266
30.292492,40,11906.665289
30.947624,40,11925.302411
28.792147,40,11943.665838
1.933333,3,11945.044235
29.111173,40,11963.279825
29.221146,40,11981.661193
31.422422,40,11999.972682
29.302893,40,12018.224984
30.363981,40,12036.526868
29.798626,40,12054.93574
29.801053,40,12073.394603
29.187899,40,12091.593578
28.468935,40,12109.947927
30.476829,40,12128.193914
28.824757,40,12146.548528
31.080552,40,12164.832525
30.495702,40,12182.946059
29.086917,40,12201.194255
28.966734,40,12219.498577
30.555909,40,12241.951479
28.247795,40,12260.248932
29.924466,40,12278.558766
32.012985,40,12296.733798
28.445724,40,12315.059686
24.416938,34,12330.597858
32.426011,40,12348.852006
31.600104,40,12367.100271
28.672387,40,12385.35278
29.34173,40,12403.58685
31.202306,40,12421.772572
29.339863,40,12439.994232
29.398058,40,12458.236593
29.093115,40,12476.487359
29.502235,40,12494.801475
29.394195,40,12513.1453
28.85786,40,12531.362861
28.1744,40,12549.621052
30.393331,40,12567.913966
29.713354,40,12586.393406
29.338326,40,12604.802268
30.452874,40,12623.049248
30.407738,40,12641.205935
30.056862,40,12659.668728
30.994346,40,12677.92185
30.996153,40,12696.361759
30.990672,40,12714.581402
29.448119,40,12732.941055
28.557007,40,12751.175589
29.166233,40,12769.494441
30.618511,40,12787.681557
30.541157,40,12805.904459
30.002424,40,12824.164032
30.531239,40,12842.378161
28.595904,40,12860.69998
30.318437,40,12878.961325
30.464499,40,12897.186239
30.47621,40,12915.478696
22.745179,31,12929.730479
31.451982,40,12947.922855
30.129956,40,12966.173812
31.350952,40,12984.560732
30.672052,40,13002.776743
28.520579,40,13020.980334
30.586499,40,13039.207089
30.728163,40,13057.525319
28.667474,40,13075.911815
29.378154,40,13094.134699
30.636431,40,13112.34279
30.39557,40,13130.721234
31.175776,40,13148.884349
29.40983,40,13167.248123
30.048704,40,13189.687418
29.051552,40,13208.068403
5.180858,8,13211.693928
30.118666,40,13229.902178
29.782791,40,13248.105535
31.199471,40,13266.15059
28.455603,40,13284.397551
28.886881,40,13302.708336
29.526031,40,13320.853251
3.428096,5,13323.119401
30.091609,40,13341.293612
32.001012,40,13359.601617
30.374844,40,13377.836959
29.50819,40,13396.030591
31.327323,40,13414.250529
28.720224,40,13432.551785
27.453228,40,13450.816371
29.103111,40,13469.053588
28.370783,40,13487.49504
31.306636,40,13505.802264
29.792894,40,13524.136879
32.022885,40,13542.382697
30.828168,40,13560.545712
30.65744,40,13578.758507
28.004529,40,13596.973281
30.682722,40,13615.185723
30.966845,40,13633.455287
30.028735,40,13651.723885
31.8032,40,13669.924057
29.720362,40,13688.089928
30.478068,40,13706.217097
28.284676,40,13724.53679
29.04691,40,13742.857573
31.380274,40,13761.079924
29.304453,40,13779.359375
31.311985,40,13797.693545
23.245825,33,13812.832791
29.042946,40,13831.224167
29.773144,40,13849.505364
9.281264,14,13855.911695
1.885939,3,13857.286248
30.889374,40,13875.529235
30.846927,40,13893.878075
31.370994,40,13912.182909
30.059994,40,13930.515803
31.652395,40,13948.798649
29.611593,40,13967.00794
29.556364,40,13985.227341
30.065132,40,14003.367184
30.664621,40,14021.569945
29.374908,40,14039.801116
28.773272,40,14058.189323
28.765097,40,14076.61045
28.880843,40,14094.996227
29.33429,40,14113.143219
28.434359,40,14135.395887
29.590249,40,14153.850625
29.537811,40,14172.225174
32.219182,40,14190.575638
31.729514,40,14208.962016
29.521008,40,14227.348996
30.471246,40,14245.67474
30.734371,40,14264.068672
29.406251,40,14282.464002
30.184816,40,14300.733698
29.27849,40,14318.954752
30.69959,40,14337.29662
28.867332,40,14355.514312
29.440434,40,14373.952085
30.776353,40,14392.175072
31.370192,40,14410.357357
30.45665,40,14428.628072
31.398112,40,14446.863202
30.76436,40,14465.11213
28.670609,40,14483.363433
28.152501,40,14501.699474
29.674317,40,14520.00597
29.827341,40,14538.351494
30.069947,40,14556.681444
29.694293,40,14575.069129
31.730047,40,14593.462968
30.630745,40,14611.67942
30.576543,40,14629.954778
30.646688,40,14648.244857
30.308727,40,14666.571792
27.951909,40,14684.899012
30.756112,40,14703.118997
29.102918,40,14721.334
31.552594,40,14739.473032
29.146463,40,14757.682358
30.88095,40,14775.94922
28.000092,40,14794.236811
29.248199,40,14812.595566
29.044098,40,14830.887897
30.928024,40,14849.198188
30.736721,40,14867.528208
30.989099,40,14885.828025
31.017893,40,14904.198831
31.238099,40,14922.597
28.716027,40,14940.782104
29.97258,40,14959.189026
29.662084,40,14977.601625
28.85726,40,14995.872712
30.593812,40,15014.026566
29.481045,40,15032.248086
28.900862,40,15050.441654
31.715417,40,15072.794991
28.738469,40,15090.904618
30.343916,40,15109.257674
31.953324,40,15127.450031
30.564013,40,15145.707077
31.352189,40,15163.995673
30.585816,40,15182.464498
30.329925,40,15200.817846
29.233081,40,15219.1457
31.272278,40,15237.436471
30.600111,40,15255.74712
30.558421,40,15274.079786
30.040761,40,15292.347033
1.701953,3,15293.713351
30.477231,40,15311.745249
30.426995,40,15329.996325
29.851122,40,15348.302382
29.004038,40,15366.651208
31.311071,40,15384.936584
28.887177,40,15403.137516
30.744186,40,15421.609406
29.657164,40,15439.878631
30.157265,40,15458.120041
32.282255,40,15476.370743
29.400138,40,15494.639666
28.987441,40,15513.036357
28.472748,40,15531.302645
30.15922,40,15549.486227
28.307387,40,15567.725487
30.208588,40,15585.934214
30.157584,40,15604.176492
31.291652,40,15622.533091
28.208612,40,15640.871424
0.919076,2,15641.797334
30.002187,40,15660.029306
31.141034,40,15678.160343
31.487927,40,15696.575491
28.2298,40,15714.873748
28.905302,40,15733.158466
28.655959,40,15751.545154
31.751817,40,15769.900586
31.840176,40,15788.153996
28.830944,40,15806.67395
29.203576,40,15825.405403
30.937089,40,15843.910628
29.995939,40,15862.2501
31.772607,40,15880.63645
29.81725,40,15898.892116
22.669561,30,15912.705153
31.783782,40,15930.977825
31.244228,40,15949.41464
28.997387,40,15967.663409
30.078183,40,15985.970418
31.866286,40,16008.296339
28.641373,40,16026.695107
28.935632,40,16044.932551
30.436988,40,16063.198439
30.472615,40,16081.397824
28.624085,40,16099.825609
29.239416,40,16118.06501
31.360946,40,16136.235922
29.489072,40,16154.635694
29.310077,40,16172.826377
31.651168,40,16191.03808
29.4023,40,16209.49449
28.262037,40,16227.820769
28.953165,40,16246.237643
30.323013,40,16264.515992
30.54394,40,16282.891403
31.193891,40,16301.073769
30.962878,40,16319.348866
31.756934,40,16337.682178
28.711989,40,16355.877751
28.641413,40,16374.091025
30.281739,40,16392.314371
31.972871,40,16410.669953
28.943687,40,16429.014709
31.042869,40,16447.291937
29.142756,40,16465.673977
28.543281,40,16484.006905
28.839861,40,16502.216655
29.012519,40,16520.450022
29.334026,40,16538.676055
29.814271,40,16556.935405
31.662231,40,16575.180835
28.75953,40,16593.52654
29.185078,40,16611.816521
28.415168,40,16630.045817
31.183311,40,16648.37492
30.091121,40,16666.656865
32.156326,40,16684.984747
29.456655,40,16703.200278
28.05638,40,16721.539738
30.286335,40,16739.949482
30.013271,40,16758.234523
31.331664,40,16776.569839
29.29184,40,16794.878714
32.112107,40,16813.171746
29.729967,40,16831.465188
30.872912,40,16849.674063
29.817312,40,16867.945045
28.691892,40,16886.180041
29.780815,40,16904.446177
31.266185,40,16922.650904
30.846406,40,16944.800832
30.353273,40,16963.070422
30.408048,40,16981.277879
30.32333,40,16999.441475
29.263325,40,17017.836847
30.200619,40,17036.022936
30.094626,40,17054.296183
29.472455,40,17072.576787
29.002806,40,17090.871488
29.515165,40,17109.101287
29.714308,40,17127.365243
28.761102,40,17145.663944
30.498784,40,17163.888058
30.642843,40,17182.189911
29.181091,40,17200.527568
30.123542,40,17218.755767
28.071319,40,17237.036151
30.904105,40,17255.403654
31.123664,40,17273.773794
28.684682,40,17292.066998
28.797242,40,17310.542174
29.722086,40,17328.757525
28.622553,40,17347.102128
31.053159,40,17365.511167
30.235535,40,17383.652406
29.275624,40,17401.763051
31.662566,40,17420.172021
28.721505,40,17438.471888
29.947127,40,17456.733691
28.778451,40,17475.086522
28.076894,40,17493.354881
29.914125,40,17511.737891
28.417021,40,17529.975312
29.36568,40,17548.28347
31.235194,40,17566.550525
29.938728,40,17584.680905
31.235395,40,17602.760067
29.283024,40,17621.001391
28.682658,40,17639.221158
30.732712,40,17657.614063
30.126719,40,17675.850348
28.850031,40,17694.115425
30.198811,40,17712.324271
28.576163,40,17730.685029
28.568795,40,17748.897498
30.353401,40,17767.129374
29.633381,40,17785.393448
28.079765,40,17803.767406
29.744117,40,17821.96834
31.034609,40,17840.272081
29.656588,40,17858.372007
31.96493,40,17876.605631
31.508351,40,17899.051099
28.907164,40,17917.380806
32.121894,40,17935.620534
29.767462,40,17953.938274
31.129829,40,17972.03518
26.976934,40,17990.273465
31.396944,40,18008.48331
28.480671,40,18026.640138
30.823005,40,18044.837231
30.231564,40,18063.021913
30.983168,40,18081.349967
28.485571,40,18099.674339
31.93339,40,18118.017346
26.481325,34,18133.532003
31.139989,40,18151.860902
29.45844,40,18170.141519
29.894572,40,18188.368234
29.574101,40,18206.648977
