#{"t_start": 1768015355.0205183, "env_id": "highway-v0"}
r,l,t
11.760253,13,6.008658
3.15072,4,7.855953
4.301481,5,10.163894
29.559525,40,28.396982
0.987396,2,29.326073
12.758697,17,37.063202
13.246331,20,46.156439
29.697096,40,64.461455
7.733333,9,68.570549
29.070742,40,86.919416
29.467852,40,105.268576
10.508461,13,111.257411
6.225596,8,114.955743
24.729851,40,133.288534
13.177492,16,140.668081
1.298571,2,141.609481
18.612008,24,152.501007
4.256824,6,155.323581
6.920389,8,158.997376
1.933333,3,160.394892
10.944254,15,167.21888
5.67411,7,170.400368
6.706974,8,174.066898
1.938819,3,175.448193
33.826752,40,193.823479
9.773494,12,199.332982
4.881525,7,202.563942
29.074533,40,220.88519
24.841297,40,239.147135
28.227952,40,257.430868
17.652716,24,268.515843
6.555765,8,272.160317
5.897652,7,275.328026
30.214792,40,293.626079
27.054763,34,309.195659
28.11022,40,327.384402
9.517945,12,332.816746
28.498649,40,351.144103
29.435072,40,369.435748
7.691155,9,373.556081
16.838285,19,382.33781
27.299795,34,397.792951
28.438168,40,416.101707
28.73458,40,434.383867
29.163725,40,452.691619
16.111484,18,460.915129
31.301519,40,479.338853
28.282324,40,497.771889
15.260207,21,507.337863
34.161083,40,525.589925
32.902337,40,543.880899
13.713864,18,552.193354
3.818802,5,554.495646
29.930035,40,572.891504
8.652911,11,577.970057
28.103354,40,596.276361
8.213642,10,600.912275
30.085622,36,617.5792
20.851586,26,629.455342
15.731432,19,638.133608
16.772667,19,646.844276
10.275708,12,652.312042
3.283172,5,654.637457
5.768101,7,657.845716
6.543955,8,661.465059
3.678021,5,663.778014
27.688677,40,682.187131
11.371457,13,688.126924
28.500607,40,706.382634
25.371563,30,720.026402
1.866667,3,721.423972
13.888045,15,728.231311
27.829223,40,746.378419
9.781481,12,751.923369
5.708811,8,755.540827
26.857877,30,769.382156
5.677413,8,773.020521
4.981803,6,775.782246
27.508954,40,794.065365
8.906611,11,799.098526
6.613933,8,802.705364
4.731726,7,805.97822
30.908915,40,824.330356
7.838595,9,828.433653
17.471608,20,837.582939
8.247414,11,842.587782
9.73048,13,848.568724
9.107203,10,853.142472
30.573684,40,871.566082
4.8,6,874.312646
23.623623,29,887.518423
29.29776,40,905.784146
7.031429,9,909.960562
19.25012,22,920.042382
27.993638,40,942.462966
7.815816,9,946.622633
1.288889,2,947.566006
7.190069,9,951.7031
27.777057,40,970.007386
13.16417,15,976.876449
29.252417,40,995.220459
30.211759,40,1013.558276
5.621398,8,1017.201079
29.420489,40,1035.515894
6.19722,8,1039.209716
31.689732,40,1057.512788
29.939418,40,1075.935193
18.333333,40,1094.285438
7.170879,10,1098.845152
27.337215,40,1117.158089
29.067066,40,1135.496673
16.4008,20,1144.635639
6.024584,7,1147.855277
31.758285,40,1166.144627
14.172655,18,1174.41561
29.070249,40,1192.745151
16.957361,19,1201.487101
33.323088,40,1219.80958
28.075715,40,1238.186885
30.829033,40,1256.52069
29.538824,40,1274.811159
2.866899,4,1276.664553
12.455007,14,1283.21526
10.534268,14,1289.634414
4.929247,7,1292.857105
22.96827,40,1311.053049
32.36164,40,1329.512755
28.464915,40,1347.778729
7.621662,9,1351.941759
29.333333,40,1370.32629
30.71506,40,1388.509438
7.950514,10,1393.157571
30.451819,40,1411.601033
27.786862,40,1430.032866
6.873075,8,1433.671776
4.666667,6,1436.434439
6.031212,7,1439.651307
27.828113,40,1458.202639
8.047104,11,1463.253693
27.614323,40,1481.62501
10.647187,13,1487.622678
1.833524,3,1488.985473
32.609768,40,1507.385377
8.879835,12,1512.94044
28.414035,40,1531.342772
27.669091,40,1549.67938
20.919749,26,1561.607937
28.444444,40,1579.89775
8.54131,10,1584.502427
30.831915,40,1602.82179
6.008657,9,1606.913808
29.592714,40,1625.092446
26.998043,37,1641.971965
28.44635,40,1660.18038
27.60611,40,1678.550542
31.077913,40,1696.884959
30.43133,40,1715.419204
30.099105,40,1733.789905
31.438158,40,1752.013202
31.260999,40,1770.328553
28.50667,40,1788.498348
28.554886,40,1806.872908
29.110029,40,1824.963954
5.051915,6,1827.68557
32.363242,40,1845.804837
30.76342,40,1864.059771
15.453307,20,1873.310708
27.15744,40,1895.710508
31.110123,40,1913.942027
28.590049,40,1932.18333
31.631789,40,1950.441164
30.681713,40,1968.844239
31.800568,40,1987.210645
29.919113,40,2005.577192
27.751592,40,2023.922442
29.441511,40,2042.353123
30.806798,40,2060.741263
28.953803,40,2079.024917
29.192762,40,2097.490596
19.113254,26,2109.327302
32.596834,40,2127.443752
12.858854,14,2133.800583
29.522411,40,2152.129349
28.108127,40,2170.51712
2.046066,3,2171.864589
29.598432,40,2190.228172
27.380601,40,2208.603712
27.366325,40,2226.953695
30.294486,40,2245.172294
30.625864,40,2263.399243
29.578936,40,2281.765107
28.17364,40,2300.029743
26.666667,40,2318.340194
32.317742,40,2336.682623
31.331174,40,2355.013133
29.237564,40,2373.482321
27.594181,40,2391.703204
27.854942,40,2409.894217
27.747252,40,2428.100426
30.318233,40,2446.392311
29.072473,40,2464.695668
31.383342,40,2482.963674
30.52513,40,2501.329358
28.450341,40,2519.528854
27.159888,40,2537.790214
31.017484,40,2556.024071
30.340757,40,2574.247575
29.283817,40,2592.515022
27.683723,40,2610.851904
