#{"t_start": 1767570884.1919377, "env_id": "highway-v0"}
r,l,t
29.436175,40,1411.029987
6.745221,9,1416.033535
13.530734,17,1424.825464
9.524514,11,1429.828912
12.940364,15,1436.536296
11.870103,15,1443.263709
7.43624,9,1447.306192
1.466667,3,1448.710045
3.998865,5,1451.113791
4.890252,6,1453.985033
30.031142,40,1472.393463
10.334042,12,1478.263837
2.630364,4,1480.14342
5.334225,7,1483.523369
30.166493,40,1502.738777
27.349768,40,1522.91624
28.550548,40,1545.865371
28.169828,40,1568.849577
14.680276,17,1578.606001
26.688066,40,1601.249096
27.547311,40,1623.479627
2.629863,4,1625.671428
4.751048,6,1628.977182
29.740008,40,1651.15416
29.064893,40,1673.345193
7.012494,8,1677.929776
29.383402,40,1700.488207
2.430474,4,1702.728158
31.651624,40,1725.027542
31.193208,40,1747.008503
30.030311,40,1769.13214
11.656895,15,1777.303671
28.837993,40,1799.314329
3.918162,6,1802.545254
14.144383,18,1812.254089
11.710189,15,1820.462317
8.573553,11,1826.641239
6.035202,7,1830.570762
8.660735,10,1836.170982
28.739508,40,1858.353927
13.819543,19,1869.100767
3.777328,5,1871.947947
6.371447,8,1876.39675
30.300658,40,1898.709109
27.096666,40,1920.884931
6.542899,8,1925.332849
27.592186,40,1947.518487
28.594502,40,1969.493638
27.67276,40,1992.192631
1.835071,3,1993.917136
28.821894,40,2016.037105
2.480449,4,2018.257699
14.077646,19,2028.728933
25.05968,31,2045.803634
29.93065,40,2067.798753
27.768826,40,2095.631401
29.949261,40,2117.482995
28.163332,40,2139.473325
27.891496,40,2162.205751
30.607898,40,2184.400774
28.006935,40,2206.11172
30.140041,40,2227.662212
30.459477,40,2249.956197
28.931097,40,2270.404019
12.560408,14,2276.787608
31.371157,40,2295.454127
26.852588,40,2314.640779
27.105149,40,2333.578835
30.430433,40,2352.713823
26.876661,40,2372.515397
29.7281,40,2391.198926
35.918694,40,2411.488129
28.589094,40,2434.519942
30.325102,40,2456.778492
31.279331,40,2479.144246
29.517119,40,2501.597483
26.817121,40,2523.946108
7.614642,9,2528.905258
29.122551,40,2551.294457
30.067114,40,2573.383198
29.598926,40,2595.44148
28.213612,40,2617.312268
5.066667,6,2620.707046
28.787635,40,2643.03203
16.0,40,2665.153264
30.839461,40,2687.250553
27.880596,40,2709.590163
26.666667,40,2731.790097
31.471827,40,2753.502754
27.837197,40,2775.648099
29.92521,40,2798.036651
31.770525,40,2819.874316
30.143204,40,2841.458315
33.716305,40,2863.341573
28.47718,40,2885.273853
29.076825,40,2907.206835
30.003671,40,2929.554467
27.590653,40,2951.882274
19.171354,22,2964.326708
27.586439,40,2987.030674
27.393391,40,3009.734787
8.466342,10,3015.293243
12.047348,14,3023.020108
2.723831,4,3025.256662
29.708402,40,3047.293964
2.0757,3,3048.908358
32.182402,40,3070.802783
2.388897,4,3073.050283
31.710254,40,3095.191113
30.819383,40,3117.43901
29.71239,40,3139.428659
29.600441,40,3162.058547
8.921535,11,3168.213048
28.666144,40,3187.602359
28.842586,40,3210.220691
28.66316,40,3228.89808
29.403074,40,3247.323716
27.753255,40,3266.694289
28.995245,40,3285.228082
2.861349,4,3287.155883
31.387532,40,3306.074966
28.398235,40,3327.218618
28.998629,40,3349.154739
30.207851,40,3371.164855
28.489755,40,3393.379327
28.070012,40,3415.1762
29.746054,40,3437.039676
30.333668,40,3458.790927
19.540435,25,3472.44199
10.970372,15,3480.782677
30.562325,40,3502.262859
28.889906,40,3523.863305
4.852718,6,3527.133232
32.706143,40,3549.223567
31.388732,40,3571.013068
4.886177,6,3574.228244
32.031418,40,3595.446078
29.585395,40,3617.105489
29.591201,40,3639.014891
28.693,40,3660.736785
28.717258,40,3681.834975
1.996631,3,3683.450377
30.457851,40,3704.902268
28.558461,40,3726.599924
30.635149,40,3748.714054
25.697572,34,3767.183324
5.741789,7,3770.950434
32.401614,40,3792.55535
9.695845,12,3799.036442
28.755021,40,3820.860831
2.790407,4,3823.065545
28.444444,40,3844.991672
30.002776,40,3866.446626
32.53539,40,3887.973208
31.072788,40,3909.943618
28.874191,40,3931.532658
32.493529,40,3950.592503
29.613653,40,3968.673136
29.951412,40,3987.829798
30.583174,40,4006.140279
28.542387,40,4024.507451
29.427627,40,4043.980009
29.919006,40,4066.342401
29.531487,40,4087.905256
32.512704,40,4109.692861
30.595477,40,4131.14535
32.384661,40,4153.017715
30.109229,40,4174.587969
30.527407,40,4196.12096
29.596728,40,4217.420031
30.751792,40,4238.79877
16.244919,21,4250.113626
29.594501,40,4271.439305
29.60325,40,4298.303857
29.299523,40,4319.953059
31.377061,40,4341.526484
30.761698,40,4362.700617
27.762376,40,4383.939346
28.799799,40,4405.289681
31.550984,40,4427.113165
32.086386,40,4448.476936
28.371263,40,4469.80834
31.189981,40,4491.558165
30.829298,40,4513.10501
31.231077,40,4534.696338
30.51348,40,4556.513011
29.948015,40,4578.017699
27.178287,35,4596.753027
30.34968,40,4618.46676
30.163312,40,4640.170415
31.027354,40,4661.60888
30.640229,40,4682.772839
27.182317,40,4704.337635
29.661664,40,4725.614564
30.915259,40,4747.010701
30.882033,40,4766.941729
32.30833,40,4785.616959
31.397889,40,4803.959046
27.709045,40,4822.474198
31.702799,40,4840.533964
33.197959,40,4859.120788
31.898115,40,4881.51849
28.882218,40,4904.374816
29.227802,40,4926.406774
30.484045,40,4948.660222
32.488655,40,4971.167774
30.947121,40,4993.571781
30.72019,40,5015.167699
28.283642,40,5037.088747
29.821483,40,5059.550549
2.447253,4,5061.82132
29.808278,40,5083.776868
29.685002,40,5105.424797
29.960783,40,5127.124153
29.312561,40,5149.029603
30.299319,40,5171.711197
27.550603,40,5194.000671
28.319677,38,5214.501676
31.633212,40,5235.790247
28.885266,40,5257.042971
30.088728,40,5278.35399
31.067365,40,5300.44392
2.451842,4,5302.702136
27.793623,40,5324.54138
30.618588,40,5347.00797
30.470292,40,5368.993172
31.433056,40,5396.764511
31.183139,40,5418.603355
31.087198,40,5440.73481
28.709471,40,5462.906225
32.250216,40,5484.562454
29.352001,40,5506.241912
31.052912,40,5527.744951
30.209703,40,5549.251815
31.35717,40,5570.69137
29.773984,40,5592.31863
30.732426,40,5614.116611
28.093073,40,5635.671861
29.756284,40,5657.357053
27.744217,40,5678.887462
31.343049,40,5700.327417
29.116116,40,5722.647674
30.255062,40,5744.267083
31.34868,40,5765.960811
29.756781,40,5787.722748
27.602292,40,5809.454476
31.552188,40,5827.950295
28.646659,40,5846.546271
28.57676,40,5865.678487
31.83192,40,5885.687642
30.104216,40,5904.071483
28.589039,40,5922.454542
30.307471,40,5943.824195
30.623328,40,5966.047067
27.976073,40,5987.913356
29.997842,40,6009.108088
29.673481,40,6031.333348
32.195764,40,6053.878618
30.986962,40,6076.019668
29.491906,40,6097.888747
30.413552,40,6119.461391
27.890492,40,6141.99146
31.865127,40,6163.309095
31.369905,40,6184.724028
29.925992,40,6206.19835
29.500333,40,6227.694363
30.187094,40,6249.021667
29.142393,40,6270.490438
31.786029,40,6292.370269
31.52738,40,6314.325237
28.064852,40,6336.256606
28.654317,40,6357.895828
29.906286,40,6379.734269
28.55203,40,6401.526255
29.112352,40,6422.985698
29.135435,40,6444.869162
29.928506,40,6466.447777
1.778772,3,6468.060678
30.075937,40,6495.796899
31.02496,40,6517.474234
29.144989,40,6539.203836
31.215858,40,6561.259964
29.34914,40,6582.824581
29.411644,40,6604.386575
29.611078,40,6625.401967
10.825164,14,6632.919121
30.83139,40,6654.420192
30.680096,40,6675.818169
27.883875,40,6695.651965
30.622389,40,6714.309479
31.607299,40,6733.51835
29.536092,40,6751.607534
31.740351,40,6769.738947
31.291404,40,6788.598882
32.387922,40,6806.531028
28.807603,40,6824.590625
31.562342,40,6842.791417
29.037732,40,6860.967825
31.958965,40,6879.180779
29.840279,40,6897.295894
30.970496,40,6915.588835
30.770354,40,6933.602804
29.854116,40,6951.765726
31.976297,40,6970.009152
29.450481,40,6988.104897
30.324839,40,7006.183467
29.997277,40,7024.406015
28.874845,40,7042.634747
29.615119,40,7060.743488
28.856426,40,7078.788888
32.370484,40,7096.761335
28.96112,40,7114.742324
28.447524,40,7132.746339
27.858455,40,7150.939437
29.256597,40,7169.17399
28.981515,40,7187.310705
29.148664,40,7205.370852
32.420956,40,7223.371775
30.927162,40,7241.465098
31.017561,40,7259.613961
2.596634,4,7261.443387
29.880879,40,7279.535807
28.060857,40,7297.537902
28.839601,40,7315.6573
30.441301,40,7333.775914
29.450984,40,7351.724138
27.528597,40,7369.869262
32.515176,40,7387.938365
30.488631,40,7405.989735
28.004729,40,7424.089307
29.760665,40,7442.109579
