#{"t_start": 1767570884.2155619, "env_id": "highway-v0"}
r,l,t
31.044817,40,1372.080476
16.175846,20,1382.861926
29.05738,40,1404.297602
10.778718,12,1411.003739
6.626424,8,1415.449079
10.409788,12,1421.939564
29.137589,40,1440.102338
14.896551,17,1447.742068
29.333333,40,1466.380357
31.847548,40,1485.384263
29.642692,40,1504.723474
29.968221,40,1525.38113
29.029197,40,1548.129423
7.453688,9,1553.125461
1.244444,2,1554.362439
17.392315,22,1567.101366
30.586542,40,1589.936687
29.423441,40,1612.305951
7.188163,10,1617.846086
32.342948,40,1639.996024
7.333333,8,1644.410589
31.393816,40,1666.520927
3.109076,4,1668.78016
21.247941,24,1682.538727
27.723758,40,1704.975088
7.060228,8,1709.450158
30.84023,40,1731.655041
31.725878,40,1753.610865
27.073145,40,1775.595725
27.555556,40,1797.633568
1.831777,3,1799.282182
29.378391,40,1820.994144
32.824325,40,1843.239508
2.648042,4,1845.436794
6.358049,8,1849.817029
27.510804,40,1872.506501
28.574798,40,1894.805245
28.742882,40,1916.980828
4.208081,5,1919.781139
30.396399,40,1941.956555
18.428167,21,1953.475536
1.851478,3,1955.081001
27.681486,40,1977.285732
27.719201,40,2000.012483
11.11652,14,2007.787985
29.289433,40,2029.816818
27.643833,40,2051.828222
29.075109,40,2073.88254
29.453055,40,2101.650401
31.653647,40,2123.52507
3.03036,5,2126.297939
29.922537,40,2148.471174
1.861979,3,2150.219535
30.494339,40,2172.817548
30.64049,40,2194.90888
30.271805,40,2216.190917
30.083774,40,2238.217246
31.372445,40,2260.155616
3.294609,5,2262.680693
1.866667,3,2264.146694
28.492053,40,2282.813468
27.564895,40,2301.724568
26.879971,40,2320.596352
29.720161,40,2339.642725
31.228877,40,2359.755568
30.837475,40,2378.595702
28.113159,40,2397.181391
29.039705,40,2419.197101
4.2,5,2422.095701
29.736479,40,2444.485734
18.03875,22,2456.760585
1.873879,3,2458.411101
29.878076,40,2480.781749
4.277364,6,2484.15463
31.507816,40,2506.652622
8.476907,10,2512.314026
4.631592,6,2515.642135
12.953435,16,2524.480383
32.594193,40,2546.705724
31.802175,40,2568.916409
27.596999,40,2590.881986
30.025777,40,2612.859486
12.71881,15,2621.254455
28.676333,40,2643.569183
28.06384,40,2665.694076
24.836959,33,2683.9324
31.951412,40,2706.287924
12.858731,15,2714.627022
7.104296,9,2719.610004
10.132613,13,2726.790581
30.233399,40,2748.571891
9.053645,12,2755.094543
4.364202,6,2758.378237
33.505096,40,2780.691057
29.229013,40,2802.933068
29.438634,40,2824.771235
30.379011,40,2846.439302
30.794342,40,2868.182209
9.467487,11,2874.235549
27.461448,40,2895.888283
2.704341,4,2898.062389
27.437957,40,2920.616863
8.355759,11,2926.768581
6.515456,8,2931.222671
26.8543,40,2953.562355
28.927945,40,2976.146369
24.238189,30,2993.232455
31.565884,40,3015.858884
30.447912,40,3037.861007
5.278626,7,3041.77273
28.308764,40,3063.663377
27.186395,35,3083.070353
27.654065,40,3105.296929
34.929338,40,3127.14544
4.666667,6,3130.436867
31.976382,40,3152.872803
31.518697,40,3174.998028
28.86842,40,3193.543685
30.561568,40,3216.202737
30.596186,40,3235.03072
28.203603,40,3253.402938
3.712358,5,3256.20474
31.331823,40,3274.998589
30.196967,40,3293.680502
28.792061,40,3312.788559
2.32296,4,3314.960965
29.337815,40,3337.131919
27.521261,40,3359.164604
29.348462,40,3381.127946
4.980902,7,3385.004707
30.221563,40,3406.943741
32.399303,40,3428.843509
31.928851,40,3450.506447
28.91346,40,3472.401087
28.695996,40,3494.114004
28.918315,40,3515.648792
28.604578,40,3537.604326
30.982254,40,3559.647956
31.462924,40,3581.029893
27.699329,40,3602.500192
27.660165,40,3624.169516
30.456808,40,3646.047464
29.339361,40,3667.151648
32.400497,40,3688.816071
1.802165,3,3690.468726
30.483971,40,3711.845062
8.953947,10,3717.170548
29.410585,40,3739.354847
32.659744,40,3761.160892
3.695053,5,3763.882951
31.58839,40,3785.494557
29.047804,40,3807.12573
30.224652,40,3829.083739
1.971395,3,3830.714312
31.496097,40,3852.553193
29.338774,40,3873.95058
27.764632,40,3895.524225
27.943512,40,3917.725287
30.894038,40,3938.061442
3.554438,5,3940.382112
30.248922,40,3959.141732
28.596018,40,3977.623749
29.604271,40,3996.537877
30.046669,40,4014.843829
29.561343,40,4033.530927
31.796594,40,4054.492166
32.599899,40,4076.461669
30.267703,40,4098.149001
28.885902,40,4119.842837
28.105548,40,4141.471953
28.587772,40,4163.114818
7.129269,9,4168.01463
29.259888,40,4189.617481
30.064922,40,4210.924428
28.337013,40,4232.316708
29.62961,40,4253.826926
27.984543,40,4275.235381
29.560055,40,4302.073614
29.712194,40,4323.712274
31.773989,40,4345.254922
29.129784,40,4366.510015
27.548547,40,4387.579507
28.254509,40,4409.364426
28.709555,40,4430.814109
30.503992,40,4452.296066
1.819937,3,4453.951919
29.376885,40,4475.047054
29.884469,40,4496.955853
29.394682,40,4518.638312
31.058315,40,4540.086417
30.283948,40,4561.896919
31.336383,40,4583.392943
29.188593,40,4604.731674
27.904383,40,4626.523457
29.408242,40,4648.371732
4.798976,7,4652.082721
29.333333,40,4673.310174
28.508468,40,4694.704998
31.026718,40,4715.981639
30.497209,40,4737.268629
30.260064,40,4758.594654
29.620804,40,4777.225143
28.122659,40,4795.617075
27.588626,40,4814.251883
31.109801,40,4832.368654
28.898739,40,4850.748811
28.862974,40,4870.981758
29.318066,40,4894.140152
32.194042,40,4916.480653
31.711268,40,4938.398244
32.818278,40,4960.987075
28.000208,40,4983.302106
24.853047,32,5001.271379
30.388127,40,5022.862249
27.909446,40,5044.960165
29.014184,40,5067.313092
28.47679,40,5089.11169
30.697391,40,5110.886567
31.162874,40,5132.587981
30.374524,40,5154.552169
27.1752,40,5177.336448
27.472938,40,5199.430236
31.83939,40,5220.922534
28.276588,40,5242.189139
31.155928,40,5263.411043
31.458918,40,5284.977943
32.181784,40,5307.119738
28.616565,40,5329.035004
31.444366,40,5351.451156
29.58317,40,5373.372085
29.580589,40,5401.190907
29.029366,40,5422.972584
29.107247,40,5445.257085
30.037786,40,5467.259473
28.441793,40,5488.863912
2.397792,4,5491.025299
31.187549,40,5512.699978
31.226752,40,5534.202462
29.941967,40,5555.607804
31.189138,40,5577.066126
30.495208,40,5598.933296
30.866125,40,5620.532718
29.355299,40,5642.103746
29.120522,40,5663.669542
31.753635,40,5685.240996
29.896548,40,5707.114339
31.822227,40,5729.262305
7.012552,9,5734.086069
30.176387,40,5755.625062
23.763074,32,5772.97665
29.384276,40,5794.810558
30.967884,40,5815.67702
2.35823,4,5817.601385
28.409114,40,5835.781289
29.579422,40,5854.75359
31.934202,40,5874.823178
29.457493,40,5893.447532
30.846416,40,5911.832574
31.234926,40,5930.637455
3.452417,5,5933.475019
27.406755,40,5956.218259
28.926421,40,5977.992618
29.3772,40,5999.457482
32.072181,40,6021.279226
30.380029,40,6043.587735
29.362071,40,6065.922903
29.783662,40,6088.08456
27.28816,40,6109.75073
6.866712,10,6115.07646
32.18793,40,6137.494624
29.830851,40,6158.997042
29.934404,40,6180.354871
29.266623,40,6201.891815
30.863179,40,6223.435754
27.96419,40,6244.706291
30.357558,40,6266.281387
29.034004,40,6287.842564
31.516924,40,6309.894456
27.724518,40,6331.929864
29.24115,40,6353.599916
31.705162,40,6375.476909
29.259713,40,6397.164472
28.946597,40,6418.653915
31.347072,40,6440.523347
29.589797,40,6462.116602
29.885692,40,6489.685383
28.473366,40,6511.608442
30.692709,40,6532.879208
27.973392,40,6555.029688
31.347916,40,6576.711835
31.101809,40,6598.491877
30.597322,40,6619.66228
31.496199,40,6641.093451
31.701222,40,6662.369669
31.486452,40,6684.001957
30.749954,40,6702.3562
31.198702,40,6722.120288
31.004947,40,6740.388122
30.826148,40,6758.309265
28.889152,40,6776.849966
29.547313,40,6795.281336
31.925716,40,6813.249399
30.364678,40,6831.420573
28.623781,40,6849.595752
31.232635,40,6867.63667
29.982515,40,6885.943987
29.186984,40,6904.117798
30.703879,40,6922.346417
1.781848,3,6923.711263
30.168853,40,6941.723429
30.717896,40,6959.887217
29.727729,40,6978.076375
31.190593,40,6996.249564
31.624772,40,7014.41876
30.79046,40,7032.652406
28.840609,40,7050.783064
29.86424,40,7068.831971
29.388065,40,7086.777527
30.913621,40,7104.884845
30.187275,40,7122.789825
27.326665,40,7140.830522
29.149588,40,7159.089815
30.157703,40,7177.253458
1.628309,3,7178.635092
28.225981,40,7196.69921
28.983696,40,7214.735759
30.565088,40,7232.833549
29.082127,40,7251.020352
31.243041,40,7269.209106
31.16837,40,7287.166706
28.281147,40,7305.25223
32.306178,40,7323.314127
28.912437,40,7341.420416
29.504292,40,7359.403422
30.562674,40,7377.504993
30.512004,40,7395.671303
29.254599,40,7413.713799
29.545054,40,7431.715141
