#{"t_start": 1767570884.1927876, "env_id": "highway-v0"}
r,l,t
28.505452,38,5964.409792
29.677135,40,5986.261634
29.9817,40,6007.435353
29.145407,40,6029.57044
29.469567,40,6052.179777
31.485107,40,6074.320835
28.428096,40,6096.270337
31.120357,40,6117.821265
31.601873,40,6140.371837
31.425203,40,6161.709789
31.804414,39,6182.521448
29.537794,40,6204.041409
28.177809,40,6225.584389
29.960057,40,6246.857305
29.922567,40,6268.384415
31.880794,40,6290.104556
30.849917,40,6312.13774
30.031164,40,6334.098657
30.667596,40,6355.764333
29.990741,40,6377.639429
27.508342,40,6399.364096
31.260576,40,6420.818461
31.578897,40,6442.701758
28.813285,40,6464.311885
30.031495,40,6491.978699
27.677729,40,6513.789234
29.480354,40,6535.343166
31.319987,40,6557.347262
29.455476,40,6578.836006
31.351575,40,6600.661635
31.0039,40,6621.794545
30.940107,40,6643.279606
31.675695,40,6664.548674
28.492424,40,6686.103304
31.876274,40,6704.181229
28.986939,40,6723.94667
31.662381,40,6742.185392
28.408395,40,6760.133813
28.621568,40,6778.766061
31.670089,40,6797.100727
28.526882,40,6815.085511
30.340465,40,6833.242536
28.322353,40,6851.444611
31.487751,40,6869.439896
29.836915,40,6887.777077
29.910686,40,6905.991358
30.948453,40,6924.181211
30.378721,40,6942.215326
2.233172,4,6944.039853
32.127258,40,6962.209238
28.439822,40,6980.414379
30.180263,40,6998.541593
28.405306,40,7016.740358
31.220581,40,7034.965155
29.482206,40,7053.044358
31.099896,40,7071.143745
29.47919,40,7089.071589
27.277572,40,7107.164448
30.659934,40,7125.067744
30.291392,40,7143.12669
30.41896,40,7161.399557
30.010505,40,7179.575991
27.948133,40,7197.668199
29.215824,40,7215.663078
32.236566,40,7233.787445
29.75594,40,7251.975714
30.088038,40,7270.156255
29.514941,40,7288.109957
28.866673,40,7306.184399
30.967206,40,7324.271837
30.884512,40,7342.358169
30.85648,40,7360.343967
31.253067,40,7378.442458
31.858282,40,7396.637658
28.837736,40,7414.667134
13.983382,20,7423.629782
29.609627,40,7441.643814
