#{"t_start": 1768081908.1876967, "env_id": "highway-v0"}
r,l,t
28.697563,40,20.547718
14.690313,19,29.668112
31.835565,40,48.691109
6.663852,8,52.53188
1.2,2,53.483171
36.592432,40,72.428432
12.447801,14,79.105942
29.008928,40,98.007973
28.444444,40,116.940055
14.198905,18,125.517068
30.015658,40,144.624043
5.066667,6,147.555947
28.912791,40,166.762605
12.534004,14,173.50944
29.654969,40,192.494093
1.244444,2,193.447633
28.895708,40,212.603096
28.463849,40,231.517026
28.575415,40,250.644368
5.420433,7,254.004857
29.870205,40,273.017597
13.426531,15,280.202152
16.841713,21,290.195897
30.317286,40,309.302915
30.680968,38,327.437988
26.913764,40,346.649119
28.883252,40,365.802328
8.037466,11,371.112675
24.941931,28,384.361519
28.381498,40,403.42034
29.86571,40,422.446929
19.774987,26,434.711513
2.025144,3,436.158341
6.653313,8,439.923429
14.166999,18,448.556986
28.005794,40,467.489755
14.214504,15,474.690153
1.080027,2,475.622717
13.088779,16,483.275055
18.268785,22,493.70399
2.050782,3,495.12355
3.939758,5,497.468322
13.437085,17,505.486419
29.922398,40,524.450121
2.766529,4,526.330148
3.810817,6,529.186244
2.730189,4,531.091844
6.600124,9,535.4486
20.859826,29,549.206469
8.148423,10,554.015631
11.562194,15,561.170012
8.874111,10,565.992913
22.231492,26,578.417068
5.018324,6,581.218881
16.426534,18,589.763892
2.543723,4,591.602842
27.613954,40,610.700296
28.398246,40,629.56931
28.573266,37,647.158239
30.517755,40,666.169184
13.170547,16,673.854445
18.950015,23,684.844994
2.68778,4,686.697819
16.219611,20,696.252292
5.066667,6,699.153163
2.692466,4,701.078377
5.362661,7,704.447316
28.122813,40,723.432197
32.265975,40,742.505455
4.309494,6,745.344774
29.416442,40,764.546614
6.385175,8,768.3499
4.651274,6,771.277438
10.047119,12,777.085052
4.839814,6,780.014427
6.715922,9,784.261203
23.354104,40,803.125242
1.12803,2,804.093853
3.658577,5,806.485729
28.270572,40,825.746687
11.829947,13,831.937795
27.579129,40,850.886499
13.648991,18,859.381516
10.508172,13,865.494033
6.308497,8,869.308104
8.300692,10,874.03307
35.311325,40,893.110812
8.905298,12,898.806185
29.235801,40,917.913066
11.791352,14,924.62847
35.963774,40,943.767103
23.180596,29,957.697772
22.589857,28,971.055574
16.684212,21,987.846196
28.537047,40,1007.164602
11.693573,14,1013.794794
27.845895,40,1032.707369
28.451956,40,1051.576622
28.133041,40,1070.749482
29.929325,40,1089.761848
15.016389,18,1098.431752
28.408979,40,1117.337034
29.845414,40,1136.435687
15.463495,17,1144.613906
12.012679,16,1152.325126
29.104739,40,1171.390934
29.540204,40,1190.449432
5.002427,7,1193.786244
31.303043,40,1212.944034
29.89129,40,1232.112968
29.405494,40,1251.223074
8.726574,10,1255.990607
13.293548,16,1263.725595
31.621738,40,1282.883518
29.54721,40,1301.968852
4.8,6,1304.781354
7.65994,9,1309.056331
28.99812,40,1328.16579
5.321707,7,1331.480205
13.56878,16,1339.176808
28.525636,40,1358.292203
30.235119,40,1377.426286
9.095171,10,1382.190078
30.787026,40,1401.235408
30.638148,40,1420.254056
4.242409,6,1423.157458
5.010894,6,1425.992996
16.535247,19,1435.076398
28.809997,40,1454.185925
29.127414,40,1472.982832
4.727252,6,1475.793753
26.870575,40,1494.811378
27.412398,40,1513.950945
28.242962,40,1532.972715
31.445741,40,1552.169917
28.5921,40,1571.181599
13.622962,17,1579.315272
31.681188,40,1598.141154
30.040515,40,1617.153361
27.762244,40,1636.247314
29.393066,40,1655.290298
28.928645,40,1674.287426
5.876839,8,1678.127743
6.245874,8,1681.934259
32.933946,40,1700.898262
18.582963,20,1710.480804
10.614214,13,1716.750197
28.98804,40,1735.807498
32.214037,40,1754.97848
29.409827,40,1773.964998
32.294999,40,1792.890516
17.87176,23,1803.842873
27.866667,40,1822.866702
29.840934,40,1841.989438
32.167871,40,1860.82608
31.070836,40,1879.812721
28.952659,40,1898.836807
28.177792,40,1917.95532
27.648819,40,1937.013436
34.242491,40,1955.970096
13.024796,16,1970.520647
7.929397,10,1975.183038
3.006521,4,1977.063166
32.477163,40,1996.13415
28.460013,40,2015.208666
30.949007,40,2034.189018
31.542197,40,2053.215283
31.545716,40,2072.273141
27.950189,40,2091.39393
30.805772,40,2110.476177
26.968069,40,2129.463171
32.327838,40,2148.540254
30.311095,40,2167.350919
31.314099,40,2186.261802
16.516324,21,2196.233592
31.011884,40,2215.072433
7.245428,9,2219.350565
27.705122,40,2238.384375
4.545633,6,2241.254787
9.080601,11,2246.426619
27.456984,40,2265.347645
28.276702,40,2284.327885
28.641282,40,2303.348222
