#{"t_start": 1768081908.198802, "env_id": "highway-v0"}
r,l,t
33.069325,40,1764.490907
28.246969,40,1783.423629
27.299003,36,1800.489782
31.326091,40,1819.543124
4.245123,5,1821.898892
28.695377,40,1841.042882
22.044444,40,1859.857781
29.593307,40,1878.835473
28.551558,40,1897.85604
28.232237,40,1916.94449
32.77084,40,1936.026947
28.426375,40,1955.003482
30.15078,40,1980.856601
30.544345,40,1999.894786
26.84804,40,2018.950337
30.494039,40,2037.975811
31.415924,40,2057.077952
28.152072,40,2076.113919
32.536669,40,2095.223323
29.604167,40,2114.306281
30.638753,40,2133.266186
29.727334,40,2152.286305
31.521305,40,2171.117865
27.616093,40,2190.011625
27.079152,40,2208.974466
29.441505,40,2227.843568
12.972249,17,2235.92739
28.701659,40,2254.908663
31.649682,40,2273.886551
30.92413,40,2292.975747
8.476796,11,2298.202916
31.067562,40,2317.03132
7.041487,10,2321.82051
30.009439,40,2340.861597
27.8111,40,2359.82944
33.41838,40,2378.88348
29.036294,40,2397.985646
12.297207,14,2404.645001
28.656417,40,2423.838391
26.772896,40,2442.921665
29.00434,40,2462.070192
1.91489,3,2463.482725
29.913614,40,2482.528556
30.119402,40,2501.593832
29.213828,40,2520.459553
30.099872,40,2539.608869
31.016693,37,2557.327435
28.350125,40,2576.280563
29.832724,40,2595.327573
30.734748,40,2614.184318
30.391802,40,2633.186257
29.6452,40,2652.212784
28.630489,40,2671.329003
32.955055,40,2690.383268
30.741357,40,2709.546078
13.868522,17,2717.600861
28.640481,40,2736.665559
29.89436,40,2755.67725
27.580494,40,2774.774325
19.105695,26,2787.08144
32.926076,40,2806.121066
31.422292,40,2825.091019
32.113486,40,2844.183954
3.620106,5,2846.536265
29.118928,40,2865.618881
28.551056,40,2884.574628
31.002699,40,2903.625323
30.512857,40,2922.632769
28.979512,40,2948.6579
28.147843,40,2967.649951
29.64183,40,2986.544469
30.256988,40,3005.408126
28.328945,40,3024.478691
30.683891,40,3043.386849
31.159668,40,3062.398285
29.22156,40,3081.424828
29.661832,40,3100.34126
27.097307,40,3119.34156
31.72499,40,3138.40908
27.601258,40,3157.489775
29.615608,40,3176.357923
30.765012,40,3195.342192
31.336381,40,3214.342913
28.870058,40,3233.362755
33.124504,40,3252.251291
30.577195,40,3271.390251
11.301463,14,3277.970843
30.455943,40,3297.074889
28.155763,40,3316.025632
29.507556,40,3334.961164
27.616701,40,3353.993526
31.402043,40,3373.020645
28.218738,40,3392.096153
29.504614,40,3411.109104
30.661007,40,3430.217386
31.603299,40,3449.112216
20.174466,28,3462.468749
30.569083,40,3481.356133
31.603788,40,3500.377576
32.45695,40,3519.524961
30.043852,40,3538.469308
28.693339,40,3557.539222
30.624194,40,3576.534202
32.096562,40,3595.696372
27.902565,40,3614.703721
31.552808,40,3633.675477
30.33785,40,3652.679449
32.158749,40,3671.568801
4.766295,6,3674.447247
32.368956,40,3693.508459
31.177101,40,3712.651736
29.79916,40,3731.793918
8.066667,9,3736.063191
30.31409,40,3755.026084
6.918532,10,3759.832481
29.10539,40,3778.685578
31.730246,40,3797.749818
29.375486,40,3816.899506
31.103906,40,3835.845114
28.23697,40,3854.907598
30.275365,40,3873.907669
28.967586,40,3892.964538
31.886612,40,3912.042713
29.65131,40,3938.008481
3.736084,5,3940.449136
29.186663,40,3959.349093
28.002411,40,3978.44192
30.344203,40,3997.540999
32.39369,40,4016.659212
7.683958,11,4021.898059
29.73028,40,4040.908661
30.070312,40,4059.922574
31.898046,40,4078.926317
30.380608,40,4097.814047
29.07535,40,4116.724991
31.024162,40,4135.753774
31.076598,40,4154.901642
29.545724,40,4173.76014
30.054,40,4192.776911
28.023255,40,4211.765727
2.444145,4,4213.644551
30.741892,40,4232.48792
30.589796,40,4251.58746
30.931338,40,4270.46579
30.38304,40,4289.37429
30.148717,40,4308.39841
30.552941,40,4327.582554
6.489853,9,4331.841693
31.768974,40,4350.976859
31.273862,40,4369.830574
29.720739,40,4388.745725
29.304382,40,4407.944155
30.259983,40,4426.969504
32.282512,40,4446.122951
31.392954,40,4465.087204
31.138327,40,4484.035244
29.064871,40,4503.013217
30.309276,40,4522.119339
31.707718,40,4541.049644
32.229481,40,4560.039572
31.039929,40,4578.951908
28.93002,40,4598.006149
31.169563,40,4616.963985
31.049929,40,4635.986375
32.698198,40,4655.097068
27.744802,40,4674.216016
32.064303,40,4693.289229
28.85291,40,4712.304259
30.498697,40,4731.478807
29.652955,40,4750.554937
30.789766,40,4769.607893
30.685154,40,4788.584269
28.444455,40,4807.740876
30.120867,40,4826.701802
28.574118,40,4845.823361
32.054385,40,4864.774903
28.053854,40,4883.708559
29.627338,40,4909.79308
31.498704,40,4928.652957
30.630361,40,4947.655853
28.117081,40,4966.58628
29.098799,40,4985.695058
30.831622,40,5004.705755
31.186835,40,5023.774185
31.688085,40,5042.858486
32.112144,40,5061.828656
31.635317,40,5080.957161
30.766593,40,5099.841428
29.079986,40,5118.877567
29.761033,40,5138.015931
28.588529,40,5156.865292
29.318595,40,5175.782727
30.215228,40,5194.741476
30.408872,40,5213.718193
28.459674,40,5232.86096
29.952438,40,5251.894761
30.542879,40,5270.946864
31.081357,40,5289.877421
30.329461,40,5308.957357
29.015757,40,5328.053234
31.508876,40,5346.876511
31.318461,40,5365.897435
29.721906,40,5384.976562
30.114943,40,5403.927961
30.125448,40,5422.981436
30.058975,40,5441.939598
29.777839,40,5460.902488
29.259485,40,5479.857271
28.560056,40,5498.760679
31.02927,40,5517.689652
31.162174,40,5536.7261
31.416662,40,5555.653491
30.93939,40,5574.712496
27.679716,40,5593.809732
29.78305,40,5612.847241
30.408278,40,5631.80424
32.107652,40,5650.885672
28.795087,40,5669.901458
1.897723,3,5671.356289
31.505817,40,5690.407609
30.133381,40,5709.453755
28.902468,40,5728.48564
30.864699,40,5747.55807
29.587906,40,5766.563068
29.409338,40,5785.472531
31.379892,40,5804.592681
30.921866,40,5823.808623
28.174885,40,5842.840273
28.389475,40,5861.746735
31.011129,40,5880.825218
30.843734,40,5906.877512
32.381232,40,5926.217659
30.673264,40,5945.292771
33.353041,40,5964.380335
30.425156,40,5983.378345
29.822472,40,6002.565464
30.501664,40,6021.706335
31.679125,40,6040.637936
28.796159,40,6059.672883
30.25816,40,6078.759309
30.394727,40,6097.803896
2.793741,4,6099.748847
29.719009,40,6118.911856
28.898118,40,6137.80721
30.263835,40,6157.080497
30.612697,40,6176.053036
29.289468,40,6195.14241
28.317084,40,6214.276139
30.461346,40,6233.424264
29.254308,40,6252.257671
4.961964,7,6255.616496
29.851024,40,6274.692919
28.236258,40,6293.935511
28.766177,40,6313.058283
28.355224,40,6332.035272
32.199633,40,6350.962858
28.557004,40,6370.122002
29.116917,40,6389.174484
30.117645,40,6408.176929
29.012319,40,6427.105371
21.465146,28,6440.417583
29.163083,40,6459.537178
1.841786,3,6461.01136
17.324536,23,6472.038921
30.562751,40,6491.08755
30.84224,40,6510.315703
32.839677,40,6529.57808
33.475442,40,6549.751433
28.280995,40,6569.383477
29.439647,40,6589.231423
33.006228,40,6608.970303
29.406238,40,6628.603483
1.8,3,6630.168952
27.732858,40,6649.926512
27.60758,40,6670.275297
31.87873,40,6690.567078
31.092536,40,6710.433872
31.333133,40,6730.192346
31.419635,40,6750.991438
28.336439,40,6772.575405
30.241703,40,6793.266492
30.826984,40,6812.838981
31.384724,40,6834.329998
29.269635,40,6855.869066
31.683051,40,6877.491784
30.542316,40,6909.402571
32.048419,40,6929.629919
30.145084,40,6949.59955
29.117436,40,6973.218128
32.455409,40,6996.735382
31.235113,40,7019.615085
29.177002,40,7043.105945
30.413117,40,7066.833341
30.117806,40,7089.991134
32.131402,40,7113.126252
32.005028,40,7136.219894
28.636455,40,7161.39773
31.660743,40,7185.918175
31.218478,40,7209.081652
30.81742,40,7232.501231
30.871965,40,7255.819929
30.015618,40,7278.612625
31.284272,40,7301.083128
29.68533,40,7324.321627
29.460441,40,7346.901901
29.171838,40,7369.549196
30.856876,40,7392.099067
29.730959,40,7415.080653
28.87838,40,7438.643529
29.051903,40,7461.120967
31.809515,40,7481.426078
30.445516,40,7502.059226
31.37791,40,7522.978498
30.396061,40,7543.80638
30.280179,40,7564.520104
28.412571,40,7585.123188
30.268656,40,7605.826484
32.645754,40,7626.320544
28.875525,40,7646.043935
32.397132,40,7665.770844
29.312657,40,7685.539631
33.283149,40,7704.980988
28.543061,40,7724.430032
30.91091,40,7743.767658
31.156978,40,7763.163642
28.726204,40,7782.612931
1.78174,3,7784.066676
30.265825,40,7803.499916
29.716608,40,7822.847145
29.415075,40,7842.178531
32.471698,40,7861.580467
31.16817,40,7881.027027
30.022669,40,7900.400657
31.004815,40,7919.857558
28.884476,40,7939.228729
32.069944,40,7958.614761
32.161193,40,7978.080921
29.737819,40,8005.843026
2.977778,4,8007.793675
31.434784,40,8027.072426
31.104207,40,8046.511128
30.2493,40,8065.930389
28.45719,40,8085.187223
19.90109,26,8097.667068
32.343149,40,8116.946694
4.347873,6,8119.832495
28.594706,40,8139.180765
30.268655,40,8158.678781
30.539939,40,8177.977752
31.499363,40,8197.387833
31.139173,40,8216.852229
31.161546,40,8237.512912
29.537049,40,8257.888685
32.179663,40,8278.365488
29.575603,40,8298.766636
29.562175,40,8318.719916
32.072597,40,8338.285486
32.629298,40,8357.881725
28.852336,40,8377.491515
32.564653,40,8397.386984
29.348945,40,8418.97871
28.87678,40,8438.921976
7.491958,9,8443.484045
31.427949,40,8463.560744
31.273569,40,8486.586169
28.569449,40,8511.37881
28.711461,40,8535.083438
29.802649,40,8558.84583
31.980832,40,8582.999562
29.272995,40,8606.969256
30.277654,40,8630.656173
2.544523,4,8632.997656
29.301663,40,8656.527839
30.39474,40,8680.149798
33.396327,40,8704.142624
32.726496,40,8727.793153
30.853272,40,8751.55592
29.945332,40,8776.125492
31.488127,40,8800.680986
2.833761,4,8803.056469
27.870492,40,8827.055715
28.501537,40,8851.015093
30.030639,40,8875.08895
30.780858,40,8898.667835
30.470832,40,8922.404583
28.748948,40,8946.663736
30.482599,40,8970.239487
30.567382,40,8994.177426
31.659302,40,9018.147567
29.739766,40,9041.7738
29.330927,40,9064.996053
29.513168,40,9088.13403
28.841849,40,9111.302107
30.165694,40,9146.373636
30.663509,40,9169.866351
29.810145,40,9193.67222
31.21889,40,9216.773168
28.81747,40,9240.565589
29.494724,40,9264.305203
30.940272,40,9288.045652
31.681688,40,9311.783655
32.437206,40,9335.561553
29.693401,40,9359.405316
29.81832,40,9383.2523
31.02229,40,9407.484079
29.959573,40,9430.80897
28.265861,40,9453.971998
30.806244,40,9477.572754
30.985167,40,9501.440488
31.133689,40,9524.834265
30.290411,40,9548.663617
29.778698,40,9572.334624
29.587933,40,9595.670073
30.081733,40,9619.140978
32.126476,40,9642.803943
30.867718,40,9666.367825
30.786414,40,9690.622182
29.718162,40,9713.727604
29.301113,40,9737.34797
29.296572,40,9760.612323
29.23014,40,9783.94314
30.771832,40,9807.249565
30.730624,40,9830.551408
28.079192,40,9854.0437
30.088565,40,9876.964639
29.727828,40,9900.291833
29.189815,40,9923.8672
29.533496,40,9947.524573
29.281684,40,9970.474248
30.311623,40,9993.708795
30.453138,40,10017.699124
31.263872,40,10042.223017
29.43192,40,10065.28986
29.448055,40,10088.529939
28.884633,40,10112.020445
28.306826,40,10135.524259
30.511995,40,10159.253712
31.052926,40,10182.008946
31.914442,40,10205.004755
30.217551,40,10227.760945
29.167142,40,10250.649077
28.468454,40,10273.777018
28.622117,40,10297.089381
30.563051,40,10320.09116
33.658849,40,10354.462147
29.905216,40,10378.018577
32.323833,40,10401.406006
30.826114,40,10424.385005
31.096385,40,10447.745177
29.138207,40,10470.794855
29.895732,40,10493.797778
28.062147,40,10517.12263
32.37353,40,10540.266512
30.040687,40,10562.926104
29.766723,40,10585.596839
28.666022,40,10608.683138
30.042276,40,10631.909543
31.490425,40,10654.946369
30.461264,40,10678.346064
31.532306,40,10701.532815
28.675075,40,10724.315623
31.88056,40,10747.182561
30.189469,40,10770.33885
28.559597,40,10793.361772
28.287015,40,10816.091069
29.637384,40,10838.845939
29.539725,40,10861.919416
30.822863,40,10884.942867
2.730721,4,10887.165429
30.893373,40,10910.100604
30.926395,40,10932.713208
29.424945,40,10955.945581
30.436872,40,10979.500317
31.731218,40,11002.329628
29.579484,40,11025.467272
28.656329,40,11048.858418
30.075507,40,11072.00238
29.513943,40,11094.758373
31.713049,40,11117.421055
26.598296,34,11136.946495
31.607117,40,11161.264811
29.857474,40,11184.500538
29.788649,40,11207.734156
30.714168,40,11230.331133
30.254207,40,11253.823489
29.475724,40,11276.997219
29.867002,40,11300.009375
30.573672,40,11323.65401
29.781541,40,11347.264854
31.50455,40,11370.822981
30.235471,40,11393.736979
31.867679,40,11417.046332
29.523321,40,11439.765226
29.347024,40,11463.088658
32.638786,40,11486.322498
28.772823,40,11509.466591
29.06118,40,11532.159166
29.950901,40,11566.731403
29.896738,40,11589.45382
30.846086,40,11609.090739
30.009667,40,11628.815714
30.173598,40,11648.711433
29.639265,40,11668.41692
28.289008,40,11687.903127
29.82414,40,11707.338663
31.076467,40,11726.86394
32.561115,40,11746.198827
29.999825,40,11765.671164
31.872973,40,11785.605995
30.540154,40,11805.385627
32.46111,40,11824.988997
29.893332,40,11844.807144
31.109328,40,11864.626794
30.714475,40,11884.757511
32.469666,40,11904.555205
30.640367,40,11924.731428
31.44605,40,11947.837576
31.536776,40,11972.38352
30.280755,40,11996.3223
29.87367,40,12019.815609
31.054816,40,12043.557292
31.29767,40,12067.263537
29.795494,40,12090.161113
30.782934,40,12113.307007
30.551061,40,12136.673551
29.858849,40,12159.671527
32.199751,40,12182.740002
29.807793,40,12205.89765
30.389175,40,12229.053819
29.800086,40,12252.786394
29.623348,40,12276.056749
29.302514,40,12299.006967
32.16364,40,12322.423572
29.436118,40,12345.891781
29.365054,40,12368.447817
28.30032,40,12391.223699
28.558217,40,12414.082284
29.642625,40,12437.178673
2.479086,4,12439.521843
31.620015,40,12462.42595
29.012047,40,12484.831218
28.818257,40,12508.111787
31.844091,40,12531.788088
30.076573,40,12554.844502
30.042941,40,12577.607883
29.898152,40,12600.538705
28.394287,40,12623.553095
30.149093,40,12646.032478
29.242333,40,12668.839081
28.524885,40,12702.625366
30.174954,40,12725.503942
29.216415,40,12748.383183
31.386178,40,12770.759615
28.920938,40,12793.635611
30.970461,40,12817.355712
29.189989,40,12840.358611
33.148928,40,12863.728137
30.498713,40,12887.348458
31.239486,40,12910.170764
28.571789,40,12933.082519
30.256591,40,12956.155478
29.625988,40,12979.114391
29.071331,40,13002.122823
28.332376,40,13024.946477
30.450537,40,13047.718413
27.757264,40,13070.042624
29.656348,40,13093.025579
29.802144,40,13116.015051
29.963324,40,13138.765292
32.219973,40,13161.426324
31.1358,40,13184.218484
31.119283,40,13207.457247
31.723614,40,13229.900362
29.517067,40,13252.575172
30.308236,40,13275.56466
29.803646,40,13298.492577
28.241946,40,13321.225448
29.840623,40,13343.766586
30.956277,40,13366.471724
28.79371,40,13389.125769
28.458371,40,13411.92309
31.729563,40,13434.525383
30.81952,40,13457.065027
30.776184,40,13479.839779
30.297113,40,13502.261732
29.83935,40,13525.19249
28.976661,40,13547.973939
29.463845,40,13570.344984
29.175445,40,13592.827999
29.784883,40,13615.55125
30.3411,40,13638.533724
30.752586,40,13661.568634
29.120257,40,13684.769271
30.478658,40,13706.790972
31.047967,40,13729.294875
28.845377,40,13752.297231
29.215257,40,13775.413993
30.928404,40,13797.856821
29.916569,40,13821.037184
28.846033,40,13843.695169
30.602244,40,13876.672876
30.675298,40,13899.43814
28.639889,40,13922.558747
31.623091,40,13945.650967
31.517032,40,13968.073416
29.229588,40,13990.625291
29.830924,40,14013.387096
30.245034,40,14036.239341
30.46266,40,14058.853511
30.666122,40,14081.834553
31.345232,40,14104.585644
30.326265,40,14127.993696
32.055708,40,14150.579264
28.560596,40,14172.929308
30.079934,40,14195.816198
28.56494,40,14218.219855
30.329166,40,14241.010885
28.928653,40,14261.491219
28.510081,40,14281.527121
31.589294,40,14301.063957
30.792845,40,14320.078131
28.703062,40,14339.156711
30.039596,40,14358.293808
28.746338,40,14377.351804
30.418985,40,14396.450553
31.0146,40,14415.490675
29.088738,40,14434.500622
29.86822,40,14453.499775
29.774199,40,14472.560229
30.115752,40,14491.536719
30.031978,40,14510.499772
31.627116,40,14529.51527
30.065874,40,14548.553863
28.074308,40,14567.489787
29.622379,40,14586.406368
31.634161,40,14605.379792
27.883593,40,14624.358006
30.427882,40,14643.32328
31.815451,40,14662.442753
29.018722,40,14681.487775
32.986883,40,14700.525866
28.727784,40,14719.496819
30.167505,40,14738.396833
31.048751,40,14757.365367
30.119767,40,14776.348764
30.121868,40,14795.442974
28.195391,40,14814.561723
29.510247,40,14833.48179
30.685332,40,14852.448673
32.641308,40,14871.439436
31.380619,40,14890.508619
29.153615,40,14916.746135
32.143765,40,14935.797449
31.4654,40,14954.761414
26.82607,35,14971.308477
31.823901,40,14990.342318
30.406416,40,15009.495687
29.077915,40,15028.440866
31.071947,40,15047.404151
29.660601,40,15066.45609
32.73753,40,15085.538505
28.992333,40,15104.495857
29.169747,40,15123.302909
31.950965,40,15142.290849
31.432701,40,15161.178622
31.922156,40,15180.107388
30.066758,40,15199.099562
29.275462,40,15218.196304
31.82832,40,15237.315283
26.962078,40,15256.351077
29.069891,40,15275.363242
29.969643,40,15294.452515
31.95439,40,15313.468646
30.899294,40,15332.525141
32.584106,40,15351.568527
30.378454,40,15370.442344
31.241745,40,15389.411596
31.829725,40,15408.292857
28.943593,40,15427.39157
21.129862,28,15440.780984
29.291348,40,15459.863078
31.192487,40,15478.883463
32.554814,40,15497.886669
30.149518,40,15516.984742
29.522905,40,15535.974169
28.635418,40,15555.000447
30.23857,40,15574.028655
28.722474,40,15592.946769
28.766074,40,15612.146158
32.554798,40,15631.23828
30.699464,40,15650.430102
32.165396,40,15669.475993
30.600913,40,15688.448202
32.780488,40,15707.486965
29.09391,40,15726.540931
31.71609,40,15745.613216
29.751969,40,15764.598389
30.235136,40,15783.652482
29.654557,40,15802.749906
31.013643,40,15821.826041
31.437352,40,15840.93839
23.538242,31,15855.766929
29.945999,40,15874.871576
32.266709,40,15900.953508
23.595009,32,15916.21898
29.245031,40,15935.473653
27.729803,40,15954.734341
29.883798,40,15973.930697
30.971873,40,15993.086433
30.043407,40,16012.261335
8.892832,11,16017.50807
30.041002,40,16036.57194
30.57751,40,16055.553356
32.433499,40,16074.488473
30.31969,40,16093.575654
28.924184,40,16112.464025
31.490209,40,16131.585103
11.400165,15,16138.8126
29.67655,40,16157.760283
31.075274,40,16176.798434
29.309795,40,16196.102357
29.543514,40,16215.213889
32.2203,40,16234.200739
28.740609,40,16253.257542
33.04196,40,16272.471916
29.555236,40,16291.3853
29.600161,40,16310.525508
29.896714,40,16329.502
31.910508,40,16348.414606
30.65359,40,16367.477571
29.899012,40,16386.447682
28.18491,40,16405.392374
30.129685,40,16424.37267
31.12663,40,16443.421955
30.725011,40,16462.469399
28.550742,40,16481.454628
21.822102,28,16494.741931
32.837375,40,16513.861948
28.52584,40,16532.762341
30.344099,40,16551.922525
32.601777,40,16571.08272
29.205437,40,16590.144493
32.210586,40,16609.230793
31.60655,40,16628.338364
30.777548,40,16647.223444
29.902453,40,16666.265169
28.251843,40,16685.333361
29.248664,40,16704.300725
28.887728,40,16723.351218
30.042981,40,16742.258616
29.193882,40,16761.323364
29.994619,40,16780.392172
28.680501,40,16799.605065
31.24846,40,16818.609122
32.09308,40,16837.736402
28.452725,36,16854.770811
30.994469,40,16880.85059
29.47647,40,16899.894915
7.378955,9,16904.205588
31.998607,40,16923.260785
33.775665,40,16942.35407
30.445706,40,16961.527749
30.195095,40,16980.489288
30.716921,40,16999.710684
29.862503,40,17018.691601
30.914167,40,17037.867537
31.542841,40,17056.719254
29.672989,40,17075.556216
31.136725,40,17094.519436
30.18313,40,17113.507517
30.5177,40,17132.510845
31.169926,40,17151.58929
33.10503,40,17170.5626
30.674478,40,17189.465958
30.680898,40,17208.553273
28.582677,40,17227.745533
30.542284,40,17246.791506
30.082156,40,17265.766052
29.083599,40,17284.821884
28.145707,40,17303.872402
4.212153,6,17306.791875
30.442447,40,17325.879995
28.91538,40,17344.908457
29.50995,40,17363.88964
31.224685,40,17382.995983
18.865222,25,17394.949636
29.632664,40,17414.054029
31.719718,40,17433.049892
28.576404,40,17452.071984
6.648339,8,17455.846168
29.454999,40,17474.807538
30.324839,40,17493.75751
13.326739,18,17502.291824
30.653723,40,17521.251768
29.001242,40,17540.370789
29.713268,40,17559.482543
33.893141,40,17578.430021
28.392031,40,17597.566909
29.325832,40,17616.67085
29.740776,40,17635.937719
30.467107,40,17655.017632
28.768605,40,17674.136029
30.694136,40,17693.107329
28.790148,40,17712.371237
28.893612,40,17731.296493
31.509079,40,17750.450249
30.600631,40,17769.492911
29.60906,40,17788.496369
29.751486,40,17807.45354
27.632538,40,17826.544621
28.465263,40,17845.552925
30.096656,40,17871.763783
31.261697,40,17890.646143
28.847746,40,17909.491899
29.466698,40,17928.661618
31.0913,40,17947.814652
30.201224,40,17966.974243
27.520774,40,17985.998786
29.673535,40,18005.107931
6.281671,8,18008.937965
29.489625,40,18028.080549
32.320202,40,18046.964986
29.236254,40,18066.104618
32.095967,40,18085.009569
28.540502,40,18103.98257
30.632108,40,18122.820905
31.134368,40,18141.866952
30.687473,40,18160.914015
29.873011,40,18179.89905
29.641254,40,18199.041605
30.975886,40,18218.182964
30.883123,40,18237.142993
31.443352,40,18255.981686
30.128087,40,18274.925626
30.008201,40,18293.932495
29.189304,40,18312.852788
30.718947,40,18331.81672
29.735098,40,18350.772674
31.500037,40,18369.7701
32.076888,40,18388.781705
28.509882,40,18407.672697
29.749604,40,18426.590048
31.83753,40,18445.649449
28.295829,40,18464.630895
30.989721,40,18483.669763
33.458299,40,18502.69444
32.559226,40,18521.641419
29.383672,40,18540.698581
28.376484,40,18559.630108
29.161913,40,18578.514159
30.710657,40,18597.503487
31.437817,40,18616.620931
32.059414,40,18635.901463
31.786484,40,18655.001146
29.218955,40,18674.10503
31.775839,40,18693.08663
28.894996,40,18711.992726
29.280817,40,18731.034981
29.074327,40,18750.009237
30.41348,40,18769.103527
31.013969,40,18788.073258
29.818239,40,18807.025665
29.555812,40,18826.115651
30.52456,40,18852.382113
31.569077,40,18871.408849
25.51919,31,18886.114458
29.563049,40,18905.165489
29.948145,40,18924.237354
19.579404,25,18936.106314
30.762251,40,18955.092859
30.026508,40,18974.046151
29.206646,40,18993.085389
30.624643,40,19012.070715
32.45941,40,19031.211352
4.75144,6,19034.097427
29.812124,40,19053.140604
32.953758,40,19072.375664
20.391566,28,19085.638702
32.753296,40,19104.680712
28.58835,40,19123.725354
30.93874,40,19142.890021
31.613143,40,19161.938586
31.602467,40,19181.018984
28.938635,40,19200.002327
29.254671,40,19219.000027
4.689215,6,19221.870207
4.039102,5,19224.277229
30.448484,40,19243.336039
28.998546,40,19262.259858
29.611994,40,19281.200225
30.915388,40,19300.077414
30.087857,40,19319.088912
30.590755,40,19338.025973
30.072606,40,19357.048521
30.604433,40,19376.115854
10.516913,15,19383.205846
31.127282,40,19402.164485
31.197046,40,19421.302315
29.651743,40,19440.498342
14.877664,18,19449.052274
30.937056,40,19467.98195
30.666798,40,19486.938656
31.688777,40,19506.054448
31.49842,40,19525.077947
30.215071,40,19544.05023
28.402031,40,19563.018206
1.964228,3,19564.457042
28.816851,40,19583.362396
29.82503,40,19602.243007
32.478151,40,19621.372916
30.15224,40,19640.447228
18.303002,25,19652.335108
31.059596,40,19671.313706
18.385134,25,19683.246544
32.567129,40,19702.264678
33.604962,40,19721.385754
28.681947,40,19740.330912
30.238415,40,19759.370515
29.486394,40,19778.457904
28.678914,40,19797.534693
29.038087,40,19823.651446
28.203155,40,19842.581678
27.347142,40,19861.696845
27.966402,40,19880.789588
29.934069,40,19899.938656
30.214045,40,19918.863837
