#{"t_start": 1768081908.1875858, "env_id": "highway-v0"}
r,l,t
8.982131,10,6.309461
8.134656,11,11.542645
30.546317,40,30.609139
32.466513,40,49.675798
0.999106,2,50.611348
27.555556,40,69.558273
8.114749,12,75.291466
2.0,3,76.760945
26.735497,40,95.640944
1.012718,2,96.572368
31.431809,40,115.501957
6.713025,8,119.340378
6.338856,8,123.126061
26.84966,40,142.251141
6.886955,8,146.088329
1.333333,2,147.06411
6.813807,8,150.934979
1.986755,3,152.35318
27.62028,40,171.58519
2.055635,3,172.988034
1.866446,3,174.500352
29.891671,40,193.464571
30.400271,40,212.610427
4.081786,6,215.475865
33.463683,40,234.383081
26.194866,35,251.13887
2.833175,4,253.046033
14.154954,18,261.546956
30.811596,40,280.684811
28.123873,40,299.692052
10.864153,14,306.366484
29.387927,40,325.480427
6.573837,8,329.373524
9.744114,11,334.701487
10.317081,12,340.441175
27.708349,40,359.610568
5.656432,7,362.942975
6.714196,8,366.735722
31.509878,40,385.823086
7.684284,9,390.07829
28.430187,40,409.065762
12.173824,14,415.719638
3.551619,5,418.092144
13.578177,15,425.285427
18.584604,23,436.165036
16.85376,19,445.201618
16.00148,18,453.75471
11.955806,16,461.362542
3.066667,4,463.250789
31.942583,40,482.309247
5.772524,7,485.629512
29.504167,40,504.511482
27.218867,40,523.474905
8.683699,10,528.24459
5.425459,7,531.583075
28.517668,40,550.631588
30.48824,38,568.844772
27.686196,40,587.819141
19.435893,24,599.204221
8.740543,10,604.023902
30.242449,40,622.9991
10.952687,13,629.103896
1.829617,3,630.508455
4.066667,5,632.959507
8.228565,10,637.71386
26.666667,40,656.642596
10.62127,12,662.379745
10.300208,12,668.050311
12.355909,14,674.791677
31.437591,38,692.917019
28.18846,40,711.95072
32.94203,40,731.041214
27.555556,40,750.068835
11.888271,15,757.31338
4.477653,6,760.186855
34.009986,40,779.526301
7.069414,10,784.266403
13.498808,17,792.311611
29.773615,40,811.328884
28.573621,40,830.481654
29.087733,40,849.412789
2.874903,4,851.403764
30.099855,40,870.24779
9.422791,11,875.461927
20.430061,24,886.876487
27.98598,40,905.978972
8.119045,11,911.213211
33.75898,40,930.341931
6.017523,7,933.693618
11.090621,14,940.362612
23.944156,29,954.331531
26.678919,40,973.429442
6.498763,8,977.192766
27.786949,40,1003.329019
4.698938,6,1006.226549
28.635034,40,1025.089363
1.288889,2,1026.044918
9.755878,13,1032.216321
9.158848,12,1037.909362
32.722788,40,1056.87311
5.771764,8,1060.742308
2.557375,4,1062.678747
9.284378,13,1068.853919
27.607844,40,1087.776882
16.766044,22,1098.445543
33.34877,40,1117.359714
30.65301,40,1136.452604
20.784249,23,1147.536095
28.717524,40,1166.639067
29.841792,40,1185.633706
29.292471,40,1204.781179
31.19503,40,1223.984258
12.505843,15,1231.131173
30.252712,40,1250.249
9.677123,12,1255.979404
12.067522,15,1263.181268
27.162425,40,1282.395329
32.114572,40,1301.491401
13.725288,16,1309.038623
11.230118,13,1315.267415
13.538356,17,1323.413845
31.231868,40,1342.499651
29.072284,40,1361.645753
27.765187,40,1380.738137
28.913088,40,1399.840818
5.156575,7,1403.135535
34.936158,40,1422.201042
29.15696,40,1441.279082
12.498008,15,1448.453762
25.195799,30,1462.576073
27.832636,40,1481.520936
32.014145,40,1500.59133
16.812364,21,1510.625601
30.185937,40,1529.649413
28.725434,40,1548.884912
9.735295,13,1555.065475
14.526059,18,1563.557311
13.198362,16,1571.160866
29.382301,40,1590.121859
28.762118,40,1609.080594
9.835844,12,1614.784309
27.9852,40,1633.87716
30.317041,40,1652.887453
5.530482,7,1656.255778
10.784093,13,1662.443664
21.751476,30,1676.70081
12.228754,15,1683.851923
28.820275,40,1702.816297
9.255124,11,1708.055341
33.15805,40,1727.227705
27.689295,40,1746.240144
15.335898,19,1755.458102
29.361979,40,1774.454217
3.848738,5,1776.826882
30.284357,40,1795.747862
29.42062,40,1814.806397
30.39365,40,1833.838228
27.084225,40,1852.841648
8.481725,11,1857.968205
9.865752,12,1863.687613
20.229486,23,1874.581694
6.202325,8,1878.378019
29.254927,40,1897.38022
6.648814,8,1901.220364
31.959245,40,1920.30221
27.970125,40,1939.364624
28.97768,40,1958.348226
3.769604,5,1967.641857
30.113659,40,1986.59504
27.814549,40,2005.618302
32.651002,40,2024.708375
28.095267,40,2043.71197
31.04246,40,2062.855459
30.340825,40,2081.881772
28.140195,40,2100.91369
29.821846,40,2119.98207
29.502325,40,2138.928666
32.000493,40,2157.949749
32.023384,40,2176.807855
28.613897,40,2195.737244
31.950888,40,2214.613304
29.333333,40,2233.569675
29.73684,40,2252.544774
28.572466,40,2271.52048
2.022777,3,2272.938599
29.95841,40,2291.99434
2.180872,4,2293.927887
27.841199,40,2312.782086
8.150255,9,2317.054113
29.897027,40,2336.030636
29.279539,40,2355.075799
29.740182,40,2374.153706
27.562573,40,2393.184206
31.539511,40,2412.293164
29.325576,40,2431.508872
30.809188,40,2450.583432
28.478007,40,2469.64346
8.370153,11,2474.947521
26.921107,40,2494.01976
29.227367,40,2512.842773
30.805921,40,2531.995413
33.106432,40,2551.118423
16.687814,20,2560.702609
3.733333,5,2563.076573
16.670511,22,2573.462964
30.268395,40,2592.434839
29.405093,40,2611.361109
30.362819,40,2630.374644
4.335999,6,2633.167124
29.679494,40,2652.196421
28.007315,40,2671.3441
11.893974,16,2678.940279
29.275673,40,2697.985231
32.335291,40,2717.120967
27.370898,40,2736.215738
28.635768,40,2755.202997
19.450913,23,2766.27642
29.244652,40,2785.164173
27.97636,40,2804.205693
29.561963,40,2823.210308
28.611807,40,2842.302314
5.403072,7,2845.577542
31.661698,40,2864.669881
32.865487,40,2883.627641
30.3426,40,2902.65832
33.438409,40,2921.70323
10.737708,14,2928.380799
25.333333,40,2954.432834
29.31396,40,2973.289633
28.75825,40,2992.202703
27.584374,40,3011.119054
32.573445,40,3030.13671
27.976217,40,3049.050195
28.186944,40,3068.089799
7.991661,10,3072.775042
30.138448,40,3091.87743
31.11714,40,3110.843862
31.689923,40,3129.824733
30.157607,40,3148.884041
26.697205,40,3167.878965
28.047973,40,3186.815276
27.833691,40,3205.75072
29.354883,40,3224.723521
28.242671,40,3243.700627
29.701855,40,3262.694044
31.497438,40,3281.835856
29.577425,40,3300.868968
30.44317,40,3319.856588
31.150787,40,3338.740272
25.44957,32,3354.01224
29.445093,40,3373.010502
28.655244,40,3392.113246
34.091121,40,3411.116238
30.874356,40,3430.232904
30.745904,40,3449.136987
28.792677,40,3468.159477
29.47081,40,3487.07587
13.964814,16,3494.738883
29.47822,40,3513.813866
28.040595,40,3532.736559
28.692439,40,3551.81158
21.608335,24,3563.256521
30.396697,40,3582.231917
30.703171,40,3601.403556
28.035448,40,3620.407411
30.507593,40,3639.417862
32.417651,40,3658.3343
31.986354,40,3677.390586
23.064017,28,3690.631158
5.80818,7,3693.970851
6.971274,10,3698.825898
31.478983,40,3717.900037
2.517599,4,3719.834525
29.452749,40,3738.93266
28.357299,40,3757.919972
27.630483,40,3776.758089
29.107155,40,3795.823966
27.411828,40,3814.970452
2.240044,4,3816.900556
32.613507,40,3835.851057
29.664527,40,3854.924755
30.279855,40,3873.918617
30.249202,40,3892.978772
30.350105,40,3912.072163
31.711034,40,3937.9946
27.22943,40,3956.966911
29.053353,40,3976.008908
30.082491,40,3995.127505
28.420837,40,4014.258741
27.229609,40,4033.269534
28.559552,40,4052.330562
31.233338,40,4071.350031
32.622483,40,4090.307607
30.979336,40,4109.109335
29.458914,40,4128.22017
28.270133,40,4147.192086
29.686552,40,4166.206079
26.780232,40,4185.123569
29.46654,40,4204.22479
31.431723,40,4223.091003
31.600431,40,4242.013903
29.618705,40,4261.029114
31.090186,40,4279.897085
21.657188,27,4292.716356
29.412592,40,4311.768289
29.806213,40,4330.915601
29.272907,40,4350.034846
30.721818,40,4368.855695
32.640802,40,4387.840752
29.26296,40,4407.016576
29.294919,40,4426.002774
28.936132,40,4445.136981
30.630851,40,4464.126611
33.168553,40,4483.115602
31.783079,40,4502.068008
31.503414,40,4521.139417
29.579613,40,4540.129628
30.830599,40,4559.09738
32.150706,40,4578.002093
29.395431,40,4597.037623
32.149336,40,4616.028674
29.297134,40,4635.02878
15.96946,20,4644.584842
31.917829,40,4663.730713
30.389547,40,4682.821384
28.195499,40,4701.833709
30.29603,40,4720.999384
2.017667,3,4722.431978
29.351287,40,4741.550925
31.270494,40,4760.566681
28.796908,40,4779.538619
29.472756,40,4798.581583
29.963562,40,4817.665719
30.368728,40,4836.75042
27.761128,40,4855.751638
29.62631,40,4874.782274
30.98936,40,4893.67118
29.250083,40,4919.67949
30.645253,40,4938.558641
30.060777,40,4957.609136
29.63515,40,4976.612431
29.539302,40,4995.728755
31.296424,40,5014.736765
28.232787,40,5033.787068
31.698957,40,5052.864744
28.709683,40,5071.803777
1.241968,2,5072.741268
30.907448,40,5091.84181
31.026142,40,5110.806531
27.599683,40,5129.965595
29.774103,40,5148.860651
31.962557,40,5167.749341
28.698189,40,5186.670664
28.369806,40,5205.59385
31.145441,40,5224.708824
32.311021,40,5243.812443
30.300693,40,5262.880839
31.947851,40,5281.794783
29.721829,40,5300.832563
29.633967,40,5319.914417
30.354132,40,5338.920508
30.312075,40,5357.747354
31.256861,40,5376.841904
29.072208,40,5395.925505
30.343157,40,5414.899271
31.122941,40,5434.057826
30.608381,40,5452.868298
28.946127,40,5471.88265
28.658241,40,5490.733123
30.804777,40,5509.676463
29.871329,40,5528.586718
30.650464,40,5547.590873
31.664454,40,5566.685689
30.338582,40,5585.703382
31.86046,40,5604.825063
30.095892,40,5623.766674
31.335478,40,5642.796544
28.47182,40,5661.823366
28.911787,40,5680.882727
31.244976,40,5699.958654
1.96876,3,5701.415853
30.037293,40,5720.327404
23.421408,30,5734.676663
29.921582,40,5753.798449
28.916457,40,5772.737288
30.331397,40,5791.651051
31.717207,40,5810.848172
27.857691,40,5830.062151
